iteration,mode,success,intercept,beta_bmi_std,sigma,bmi_mean,bmi_sd,n_left,n_interval,n_right,n_uninformative,rho80_cuts,rho80_times,rho80_cost,rho90_cuts,rho90_times,rho90_cost
10,credible,True,1.6898652632504596,0.24692265255231358,0.3865917391990168,31.84737293667971,2.9066589024669063,235,16,9,7,"[32.9729787859744, 34.266714834222455, 36.067052364999995]","[10.0, 10.85742092106068, 12.769359181440903, 17.445476215128522]",91.66838845935382,"[30.7981037518733, 33.307927785000004, 35.00033464]","[11.284407956268392, 14.106741733129082, 16.46848525934289, 23.868970142916847]",62.231570086452514
11,credible,True,1.959417955680265,0.1859000902213972,0.28186287540725335,31.99809349551367,3.1966083044127536,235,16,9,7,"[31.601903731978553, 33.6521916860684, 36.43617476]","[10.0, 11.188574365428744, 12.995418958077975, 17.83916403526091]",57.64441655285167,"[30.761083097004153, 33.463547313330494, 36.32668681]","[12.058796379547317, 14.137249226305526, 16.33998450389223, 22.42031325212477]",43.92275236303334
12,credible,True,0.8112658212753354,0.49964679448910265,0.7237205487782066,31.964715312734832,3.292638914509768,235,16,9,7,"[30.8131747718733, 31.6993715345789, 35.4267878412052]","[10.0, 10.0, 10.0, 18.68985041480101]",356.66894419546867,"[31.31656740805975, 32.2768860333865, 32.741668448490245]","[10.0, 11.328219502407634, 12.372182890888809, 24.770185010118094]",441.78234491990463
13,credible,True,1.1825859985145764,0.34201392116780616,0.544136793280533,31.41696635081997,2.7122787860548114,235,16,9,7,"[30.13270729597285, 34.056319955, 35.689195755]","[10.0, 10.0, 11.709138487459505, 17.09164080384333]",179.90905796527488,"[30.90865332054825, 32.18924892207405, 33.332582615]","[10.0, 11.675764884383605, 13.410608454762096, 22.620202941905454]",90.14296620192982
14,credible,True,1.736224856374352,0.38707543826708724,0.2857394276034682,31.743486193443886,3.029467737188264,235,16,9,7,"[33.24764125298945, 34.111694459999995, 35.818592644999995]","[10.0, 11.073644905304102, 13.714085288383126, 24.654611658773483]",182.36776304694018,"[31.36167536363805, 32.2081801955951, 32.9081672631214]","[10.0, 11.012413121371324, 12.190373286696296, 21.60284819934326]",205.06124085831217
15,credible,True,1.5774822130673927,0.23498607300318528,0.4108883710199817,31.634337608679758,3.2556770041402414,235,16,9,7,"[33.6163850333305, 34.492691086543104, 35.661028654999996]","[10.0, 10.40541509681997, 11.140917623891053, 14.7355855739214]",117.15644518161888,"[30.79587317513085, 33.3086785, 35.02941549]","[10.99243352133266, 13.288361609658399, 15.226512634373844, 20.77469633971159]",68.81967561702527
16,credible,True,1.7337667209505059,0.1252499328315489,0.3729488634975121,31.85736887607825,2.724849744403321,235,16,9,7,"[33.2076677349674, 34.411814519222446, 35.689195755]","[10.0, 10.508613580148118, 11.250561229409811, 13.36965111811479]",49.47026370978305,"[30.739539189400247, 33.6163850333305, 35.689195755]","[12.053922610743722, 13.750332910243205, 15.237894991242301, 18.800130974983393]",20.53406178018493
17,credible,True,1.8386398092949263,0.23679744361942012,0.3098698168715203,32.03288638237163,2.870012457985607,235,16,9,7,"[32.7642609869354, 34.3202115368548, 36.32668681]","[10.0, 11.342254885140928, 12.999595430769647, 18.8587430785485]",87.83644346956498,"[30.92984162468825, 32.642336522060546, 34.411814519222446]","[11.035908181055444, 12.831382107362957, 14.782625846969083, 24.246188450993372]",66.59740017984761
18,credible,True,1.8070168291536297,0.25809124232159064,0.3514124323174009,31.839490354371613,2.8633192967363925,235,16,9,7,"[32.1885791644288, 33.61878387388505, 35.5985534521325]","[10.0, 11.34558347717661, 13.250979837549197, 20.951665426690496]",96.7543876172962,"[29.5060182137715, 30.90865332054825, 32.54021816248835]","[10.556822188476984, 11.944144835317028, 13.89658760541221, 24.1815849035494]",131.6381776406445
19,credible,True,1.3651103863827798,0.35578376181050636,0.44426466506740236,31.86299167784498,2.8480927482141944,235,16,9,7,"[29.32178088201715, 34.618823985000006, 36.270103745]","[10.0, 10.0, 11.562895388432171, 18.001515672886928]",181.75646430995036,"[31.66284253, 32.80167838862475, 33.75437025555455]","[10.0, 11.567987472511557, 12.781380991865417, 24.017578102172177]",109.17907140811428
20,credible,True,1.8030792157891995,0.1722414166184178,0.35483593933260493,31.63718354139605,3.057094048735052,235,16,9,7,"[32.0931884444288, 33.7752886705256, 36.09730783]","[10.0, 10.91857418348748, 12.38467237095891, 15.162489631985242]",55.737645089585534,"[30.8131747718733, 33.61878387388505, 36.09730783]","[12.400370404261013, 14.559046857158025, 16.630638607620494, 22.595073923984422]",37.052332285618924
21,credible,True,1.8651176479740679,0.16807753207752588,0.3041439335198856,31.88000352923594,3.1159964046350455,235,16,9,7,"[32.44832318267055, 33.80998091497105, 35.913889964999996]","[10.0, 10.689223944968381, 11.8505179848566, 15.366823071483367]",61.7152784693551,"[30.536487856629748, 32.642336522060546, 35.1443427240727]","[11.55628611276566, 12.930064949076499, 14.846772005389298, 20.74880649511034]",45.90840119074551
22,credible,True,1.739662254746586,0.2082547890848739,0.2693590272731388,31.80136431227012,2.478371955469198,235,16,9,7,"[31.30462428941985, 34.2304863568548, 35.4267878412052]","[10.0, 10.0, 10.822619069536024, 15.08192699829092]",107.07912182087998,"[31.65839805197855, 33.6163850333305, 35.4267878412052]","[10.0, 11.759927686211375, 13.645526992940269, 19.076254269509167]",32.20946789841363
23,credible,True,1.8842216969051646,0.21126316889345198,0.3149651958213235,31.84729171363436,3.1703567310099716,235,16,9,7,"[31.8879833079447, 33.6521916860684, 35.614437525]","[10.0, 11.153428006267797, 12.806684435874292, 18.908579011859782]",80.57639378656353,"[30.7025185345311, 32.3035709155951, 34.187725467824]","[12.00555123427223, 13.327962571033227, 15.225753676513074, 24.41091893153799]",75.81691087384246
24,credible,True,0.7109472513678988,0.32539996159590684,0.6873795062669353,31.699597954566496,2.785414108534611,235,16,9,7,"[28.56652825177255, 32.717708676800896, 35.65718455]","[10.0, 10.0, 10.0, 12.31105689977148]",243.93823451415778,"[32.547191500448946, 33.99974703784895, 35.65718455]","[10.0, 11.825509933948425, 14.589765737602665, 22.408080116681205]",58.70075359045319
25,credible,True,1.7837853354091338,0.01629555516311936,0.3929937995900225,31.814889868144732,2.6332834563198175,235,16,9,7,"[30.90865332054825, 33.3598934990151, 35.689195755]","[10.176752442603856, 10.330823197561516, 10.48627778268599, 10.699486282322917]",3.5250454267701503,"[30.90865332054825, 33.43571488, 35.689195755]","[14.012426028918592, 14.237392664914731, 14.450131237566861, 14.715278035270897]",2.677457739049477
26,credible,True,1.3072026250947442,0.40714665241645726,0.4260465916820616,31.803019590784228,3.1989808818919023,235,16,9,7,"[32.717708676800896, 34.10245052764635, 35.74174605]","[10.0, 10.0, 10.092586316171051, 17.01610057410011]",268.0902947040565,"[32.240660877037755, 33.035066021815396, 34.10245052764635]","[10.0, 10.8980704470794, 12.250200284576726, 24.038435851868744]",201.02632633890806
27,credible,True,1.7363438930133421,0.20191734788576793,0.33860543032482227,31.698144480017422,2.9250246385616,235,16,9,7,"[33.307927785000004, 34.258432214678805, 35.74174605]","[10.0, 10.676389227030304, 11.627679803831002, 15.175791148415472]",90.52116804350666,"[30.89358230054825, 33.65155807608805, 35.74174605]","[11.0396466602881, 13.411912495498932, 15.339661919253514, 22.911077896136483]",48.78242880381848
28,credible,True,2.0141388657087864,0.11234245907382237,0.264861926001291,31.73320522843702,2.5802703073576843,235,16,9,7,"[31.03269094054825, 33.48942369335015, 35.614437525]","[10.240387295828988, 11.483139081304655, 12.474515678471068, 14.568675441824965]",31.156011697340606,"[31.03269094054825, 33.6163850333305, 35.614437525]","[12.823144015952394, 14.426566374087777, 15.834394290711568, 18.531066587379122]",24.329070032354444
29,credible,True,1.9145592547193653,0.04298547973073739,0.2577926234083129,32.03268210653443,2.9459066149691835,235,16,9,7,"[33.51725612668065, 34.42010653732065, 35.81474854]","[10.0, 10.003884451411523, 10.208565520055945, 10.761041824233232]",21.952346902707053,"[30.92984162468825, 33.6163850333305, 35.81474854]","[11.705537787898233, 12.191527346521708, 12.585870289334526, 13.650456587157006]",7.358287680894597
30,credible,True,1.3687734983649387,0.4210521356106873,0.460019873923831,31.364930135533083,2.761985669584609,235,16,9,7,"[33.0606690944397, 33.91226361784895, 35.65718455]","[10.0, 10.884734376301635, 13.256207072104706, 22.297941756940517]",179.21094801901992,"[30.4768398, 31.066704545548248, 31.758368292944702]","[10.0, 10.1445571643168, 11.389663784822162, 23.657655578402753]",172.08694639191015
31,credible,True,1.5908642544353193,0.2564142328280149,0.3789116226167181,31.630076625922673,3.0794241020670428,235,16,9,7,"[33.4651615552023, 34.258432214678805, 35.46054748]","[10.0, 10.244981088536443, 11.038429840678903, 16.854371735356903]",136.23356959676187,"[30.608648372512548, 32.3035709155951, 34.721552450000004]","[10.244265296022945, 11.682161811039785, 14.311864662556589, 24.895372821610938]",72.61793109319453
32,credible,True,1.8986464997546075,0.21051313075621936,0.29028158435786844,32.07628484500018,3.2972131504632785,235,16,9,7,"[32.44832318267055, 34.338272450000005, 36.696902405]","[10.0, 11.16838418419088, 12.781627420874056, 17.801509467387348]",70.40591076731656,"[30.787540665, 33.61878387388505, 35.65718455]","[11.412918506210795, 13.757190670571353, 15.543411346386964, 22.526251517318887]",51.92920272943961
33,credible,True,1.640585422765094,0.40850655176945033,0.29684667847746854,31.700897833276855,3.013949506369209,235,16,9,7,"[33.375579955911, 34.056319955, 35.1705589940727]","[10.0, 10.595948326129163, 12.054713941335988, 24.427530854668234]",219.08475375455828,"[29.152824510000002, 31.6993715345789, 32.3282979883502]","[10.0, 10.0, 10.505051730789472, 20.87365131008202]",263.87008975067863
34,credible,True,1.5760379157582816,0.30268466767576235,0.42114147870397123,31.65414840243475,2.6702413721800933,235,16,9,7,"[33.05440183439835, 33.6163850333305, 34.42010653732065]","[10.0, 10.551089070108883, 11.517749598852994, 19.816650421248713]",157.21356071006448,"[29.975810298022402, 31.0253201733632, 32.9759465231214]","[10.0, 11.0220106384491, 13.911071488589922, 22.8808220664649]",171.67925034542134
35,credible,True,1.9250257759052265,0.18288877377046148,0.3133090680882942,32.036346644467535,3.2222623105534915,235,16,9,7,"[31.5045234250675, 33.830278697737896, 37.157963695]","[10.0, 11.308879739778677, 13.474214196595096, 17.7371352245738]",53.15579366072266,"[30.90865332054825, 33.41899081804695, 35.78833718]","[12.567770365570214, 14.580135573513086, 16.67466315598347, 22.86785625196521]",43.63891327554424
36,credible,True,1.9690407981206868,0.11358798334001609,0.27129670274108086,31.93048171069476,3.0516817260343814,235,16,9,7,"[31.28546464441985, 33.61878387388505, 36.09730783]","[10.0, 10.944206770186307, 11.974779232898436, 13.656630116448401]",32.22032868420068,"[30.89358230054825, 33.61878387388505, 36.09730783]","[12.367955412875766, 13.699464387223028, 14.952854846343682, 18.313977564120048]",24.76457012383512
37,credible,True,1.9555055062974507,0.21494181231927217,0.2687357380114587,31.664861844430938,2.856918887539307,235,16,9,7,"[31.7686576929447, 33.75437025555455, 36.067052364999995]","[10.0, 11.637461588248877, 13.46982429455503, 19.4056472651549]",60.63182910847344,"[30.70173971, 32.9081672631214, 35.78833718]","[11.67078612484787, 13.679417813624227, 16.74965860483745, 24.130824544506766]",35.994516187732415
38,credible,True,1.8718810083149113,0.24186524552374797,0.3420833814613829,31.713492186460204,3.0415576997792915,235,16,9,7,"[31.59542261169325, 33.8470987770759, 36.32668681]","[10.0, 11.880748847163781, 14.324226854784843, 19.097506202620274]",70.39209485203332,"[29.9478781980224, 31.4807653089329, 33.96154718]","[11.801675996827873, 13.285298327561962, 16.16204814268591, 24.886854305556312]",62.464722684089864
39,credible,True,1.8921347082417626,0.250675602578876,0.33953059130161894,31.842300341411555,2.931146750148143,235,16,9,7,"[31.67270952655745, 33.96154718, 35.967910939999996]","[10.0, 12.199099913195612, 14.646119068766295, 20.101554618643707]",91.7664704123556,"[29.334636189999998, 31.03269094054825, 33.035066021815396]","[11.097726704916184, 12.74962369382881, 15.134541652395503, 22.289441640680682]",120.84922516312682
40,credible,True,1.5273297689377738,0.21635044880430956,0.4162856505951968,31.702571681623454,2.8909411651210344,235,16,9,7,"[29.415395388195698, 33.9068808499538, 35.78833718]","[10.0, 10.0, 10.445862226387248, 14.332172823144651]",120.47452670317158,"[30.72266034328655, 32.7659476898655, 35.15935371]","[10.493385610710469, 12.268851195387963, 14.409465318481649, 20.302265573141664]",46.700117650695574
41,credible,True,1.6753357901500279,0.18648746480078326,0.3227107009215059,31.796913218812545,2.7397705175988194,235,16,9,7,"[28.376274255, 34.056319955, 35.3033617940727]","[10.0, 10.0, 10.341800216803847, 13.59060532852484]",110.78817602037765,"[30.85879222242155, 33.0606690944397, 35.3033617940727]","[10.0, 11.650667466855436, 13.4353570067886, 18.088179977460165]",38.73404762071559
42,credible,True,1.2383570561117876,0.413474002829741,0.4962017633336818,31.81243196353801,2.9389579309809366,235,16,9,7,"[30.456294565, 34.056319955, 35.614437525]","[10.0, 10.0, 11.188129239172591, 22.14469008036046]",237.58747176608335,"[29.749820315464298, 31.3328724074796, 31.996085665000003]","[10.0, 10.0, 10.526657072442651, 22.183410355037534]",280.069066784921
43,credible,True,1.6379492513185854,0.13117689862275922,0.41137603890411195,31.966058446926805,2.984151703386517,235,16,9,7,"[33.75308582329245, 34.824950689999994, 36.270103745]","[10.0, 10.172290205921042, 10.719533429616545, 12.48416281423816]",59.83110779971062,"[30.89358230054825, 33.6181502639047, 35.971755044999995]","[11.961873784026478, 13.515026012808665, 14.959206569130451, 17.5369827570942]",20.370897932053015
44,credible,True,1.9057733826197305,0.29265438617666,0.30695799543235613,31.999860115253913,3.1949012150699705,235,16,9,7,"[32.031642343137, 33.92505103026795, 37.157963695]","[10.0, 11.637632370110731, 14.77011418009162, 23.757304972356984]",118.20145989370864,"[29.55072956140705, 30.937212391873302, 32.395212404999995]","[10.388343740567135, 11.660787818526002, 13.624010153507776, 24.942497172112]",182.02488133688183
45,credible,True,1.9074409174069937,0.30708232374991157,0.34819945254887863,32.427356246496466,3.468201196157644,235,16,9,7,"[31.838615695, 33.96154718, 36.999319045]","[10.0, 11.906481779982407, 14.902548942727845, 23.592963359017013]",116.32189252375835,"[29.525661425178548, 30.59267890122185, 31.636180521978552]","[11.045470038615013, 12.171460598636774, 13.405120581302965, 24.93256602570484]",222.23415635864114
46,credible,True,1.7044337381544452,0.44420622472292964,0.4522543304316318,32.02723672990504,3.3107711257633134,235,16,9,7,"[32.008569118137004, 32.96671152593305, 34.358327215144655]","[10.0, 11.288739172792537, 13.367977523274142, 20.854895850878872]",321.064267033614,[],[],
47,credible,True,1.6295651614622804,0.23975513971471962,0.35348937493756777,31.477988574788036,2.910538219924723,235,16,9,7,"[33.3086785, 34.150535677646346, 35.23874368]","[10.0, 10.292285987268839, 11.133896291930888, 13.412934390887687]",129.50019951208628,"[30.72266034328655, 32.9759465231214, 35.23874368]","[10.219829660367811, 12.286749424928173, 14.822961804431143, 20.52213361964663]",66.5880029836351
48,credible,True,1.7341270345747601,0.28528252618556893,0.3563708587098094,31.82702013832191,2.972693701459517,235,16,9,7,"[32.9081672631214, 34.139640317824, 35.65718455]","[10.0, 11.380983893669477, 12.77717558499526, 20.610210516715867]",117.54653198196854,"[29.858344816033252, 31.021087095, 33.0606690944397]","[10.155600380366474, 11.190580519540132, 13.657803699605742, 23.665573945877068]",127.2732533859547
49,credible,True,1.7914942294977843,0.2397658770466494,0.3688662358741955,31.9650805498292,3.056939312567242,235,16,9,7,"[32.3833811999637, 34.1824012068548, 36.39922521]","[10.0, 11.538749285765123, 13.666432617607935, 17.58700880982383]",86.93224020017036,"[30.8131747718733, 32.793997146935396, 34.930506245000004]","[12.078870805245113, 14.136859647893548, 16.745388031595045, 23.71921004144706]",75.66531743127975
50,credible,True,1.85923367947303,0.23011219331986071,0.24459040456524356,31.826969714882832,2.909967333833469,235,16,9,7,"[33.307927785000004, 34.187725467824, 35.57383664765335]","[10.0, 10.678692451370543, 11.630391983542866, 16.08957276085942]",91.46691798221627,"[30.97970272281495, 33.0756697561724, 35.57383664765335]","[10.0, 11.876797957189101, 14.181912997344321, 21.197841798853]",41.897605632345346
51,credible,True,1.6897826785671508,0.18783604587727185,0.35548821900852595,31.64292279892335,2.883564502968747,235,16,9,7,"[30.13270729597285, 33.61575142335015, 34.827777775]","[10.0, 10.0, 10.672692759639414, 14.456936590357286]",95.12928969098417,"[30.7981037518733, 32.88265373593305, 34.178481535470354]","[11.054559047737726, 12.692252887107234, 13.751994298561453, 19.487855065242574]",53.79238045944997
52,credible,True,1.7408474783940824,0.12252290233106977,0.3829781965555309,31.657966803649895,2.8384630016397168,235,16,9,7,"[32.547191500448946, 33.77288982997105, 36.086685880000005]","[10.0, 10.42373659721027, 11.35767697913776, 13.487040527379824]",44.384095886841465,"[30.712302796873303, 33.6163850333305, 36.086685880000005]","[12.552608426440427, 14.189832679324862, 15.68161800985774, 19.075347112856296]",24.226973236226392
53,credible,True,1.5453605797870194,0.2109640235621374,0.4289490782747122,31.75911654063964,2.8806457394939353,235,16,9,7,"[29.35954207201715, 34.178481535470354, 35.689195755]","[10.0, 10.0, 11.0329042513465, 14.767389935078988]",101.46861485559403,"[30.79587317513085, 33.6163850333305, 35.689195755]","[10.951624617727859, 13.634251724761699, 15.884175010521261, 20.910870341163942]",40.22430027560305
54,credible,True,1.6994151833664077,0.11381874781104388,0.34959042646275257,31.651152902131518,2.7003843079942995,235,16,9,7,"[30.68221255328655, 34.22124242450115, 35.78833718]","[10.0, 10.0, 10.46766749834442, 11.888456448995777]",66.31425863484074,"[30.8131747718733, 33.61575142335015, 35.78833718]","[11.226914072790333, 12.688362220746344, 13.910433654615876, 16.184084945349483]",16.96533963752996
55,credible,True,1.5217092471284868,0.20503730381298352,0.4287379558374076,31.77044296765941,3.442655740225699,235,16,9,7,"[30.4768398, 34.61093289232065, 36.09730783]","[10.0, 10.0, 10.482297088784419, 18.228026291540633]",113.8121491351809,"[29.525661425178548, 31.8879833079447, 33.92505103026795]","[10.1393342258291, 11.658215644385695, 13.191192907175175, 20.518886890479415]",60.81779469881418
56,credible,True,1.8206777773547493,0.12791351151068836,0.3609364542117848,31.807778551270907,2.934078197764693,235,16,9,7,"[31.709000680000003, 33.61878387388505, 35.913889964999996]","[10.0, 10.739113805582507, 12.01746130549475, 15.29573977759075]",38.93390476160671,"[30.70173971, 33.24811706996741, 35.913889964999996]","[12.884151229099645, 14.34335127250461, 16.16934771812089, 20.496796806013663]",28.311622639565883
57,credible,True,1.6588847188502847,0.2580076711407978,0.3669826690881448,32.002582484657715,3.125102370139835,235,16,9,7,"[33.51725612668065, 34.258432214678805, 35.78833718]","[10.0, 10.358304690895721, 11.728222169915355, 18.56763912194955]",127.64355892257127,"[30.739539189400247, 32.643977997384354, 33.92505103026795]","[10.379002323254008, 12.282163731592492, 13.719913060026226, 23.032811956707018]",100.27418630068627
58,credible,True,1.5132735641176982,0.23411726798290403,0.3966593273095506,31.754955274074796,2.9802955536691758,235,16,9,7,"[29.32178088201715, 34.258432214678805, 36.086685880000005]","[10.0, 10.0, 10.60269797963256, 14.2396087986677]",139.48550901135036,"[30.97970272281495, 32.86919610593305, 36.086685880000005]","[10.0, 11.596979766579496, 14.36755668248192, 20.976143401580867]",50.149666937207044
59,credible,True,1.6518292103084453,0.0,0.3887376975486344,31.537691827780804,2.8710230266125203,235,16,9,7,"[28.474718075, 29.20491842677795, 29.7458871954643]","[10.0, 10.0, 10.0, 10.0]",55.02771253763028,"[28.474718075, 29.20491842677795, 29.7458871954643]","[12.25548060786812, 12.25548060786812, 12.25548060786812, 12.25548060786812]",0.0
60,credible,True,1.4202553116142453,0.1546772242081326,0.5198922503092873,31.863364031386446,2.912021538391033,235,16,9,7,"[29.172108809999997, 34.618823985000006, 36.624364005000004]","[10.0, 10.0, 10.427005019058116, 12.535248250115023]",92.08376576032673,"[30.8131747718733, 33.6163850333305, 36.32668681]","[12.052534722360912, 14.022390673737087, 15.894854048792924, 21.219883648398184]",28.912369105094427
61,credible,True,1.895098273839935,0.13221136904198602,0.2804139265587591,31.779827821357546,3.0365923380966486,235,16,9,7,"[32.54021816248835, 34.338272450000005, 35.913889964999996]","[10.0, 10.751188085622227, 11.590157817828203, 13.61742418063281]",49.91098365315105,"[30.69410274884015, 32.825957630000005, 35.913889964999996]","[11.623890620322168, 12.7249408632936, 14.37400613150094, 23.77097238896159]",27.325519715991234
62,credible,True,1.58609488311144,0.27641143065197543,0.41713798220422976,31.632052639296504,3.0156823534764765,235,16,9,7,"[33.35885589395795, 34.618823985000006, 35.65718455]","[10.0, 11.123044171898414, 12.52907578183676, 17.59110301615664]",137.40542497194397,"[29.975810298022402, 31.84840334540425, 34.618823985000006]","[10.331338513825097, 12.137940948512414, 15.399378063201306, 24.67185346121404]",102.624713131526
63,credible,True,1.9851623136263332,0.11521405764517871,0.31051070395837704,31.61184629007752,2.9328433337201543,235,16,9,7,"[29.92762346, 32.224071465460554, 35.30172372765335]","[10.281953574651435, 11.241610460447973, 12.402653324135196, 15.061437757945372]",34.424043972930974,"[30.61625144103, 32.224071465460554, 34.82428092]","[13.770361644880966, 14.650656502698162, 15.954053578142828, 19.482742872564636]",31.020300649529055
64,credible,True,1.8416044706216714,0.15479669856888692,0.35853720277101303,31.87749311101715,3.0221944944474872,235,16,9,7,"[31.48284534932605, 33.028798761774055, 35.784493075]","[10.0, 10.708862438318082, 12.12370472730147, 15.054008535197]",46.638401061814136,"[30.6857702387093, 32.93975158, 36.307053295]","[12.90010499534375, 14.383725676502879, 16.80277703890804, 22.274630091426047]",36.45402129626646
65,credible,True,1.5965901369071387,0.36821175670690526,0.30540760550725904,31.810576012842887,2.8466416940300188,235,16,9,7,"[33.337644175911, 34.258432214678805, 35.784493075]","[10.0, 10.069570157429926, 12.255901360077766, 19.86583890556406]",216.01800659127127,"[32.224071465460554, 32.987979447707104, 33.71727917055455]","[10.0, 11.077658631477743, 12.353755384305293, 24.93149108733345]",167.19398249301815
66,credible,True,1.3410778960195742,0.29711129340961007,0.5238719418447878,31.73997941440697,3.072081851988693,235,16,9,7,"[30.1858825696128, 34.40108810417545, 35.614437525]","[10.0, 10.0, 11.422523774402295, 16.422916544608054]",163.50416410957564,"[29.8481088598329, 30.93498181513085, 33.27154536798945]","[10.0, 10.93387033316753, 13.556088583456663, 24.77269450804566]",130.7524451494013
67,credible,True,1.6061073608167566,0.2679906178316513,0.4173280890812017,31.82016530059597,3.0300386768458902,235,16,9,7,"[33.3642043449261, 34.187725467824, 35.971755044999995]","[10.0, 10.912818229338932, 12.509669101392202, 17.225397077315517]",102.86126997112802,"[30.68221255328655, 32.741668448490245, 34.187725467824]","[11.062328229277119, 13.32391836467984, 15.30779292393797, 24.162668703052837]",66.67847401029002
68,credible,True,1.7303502572152012,0.3047164438865392,0.3833774317883578,32.19071667773986,3.32208559378625,235,16,9,7,"[32.89893226593305, 34.35003519704645, 36.696902405]","[10.0, 11.19246558589707, 13.93220203728846, 21.802681554662588]",131.5050509132431,"[29.858344816033252, 30.81094419513085, 32.55993621748835]","[10.47543208004691, 11.321242977868248, 13.31682425479321, 24.790093812926784]",184.0812912609468
69,credible,True,1.6859097120890612,0.23457539523450902,0.3316080036153415,31.57265660668279,2.768757212813747,235,16,9,7,"[33.332582615, 33.86868099210485, 34.85984614]","[10.0, 10.248281915996404, 10.95406351677002, 16.25531122117451]",121.45558065988591,"[30.712302796873303, 32.65507661899595, 34.85984614]","[10.187399192893505, 12.022608754860503, 14.333815054521152, 23.109340641229817]",61.22049812605802
