target,variant,replicate,scope,mode,precision_w,recall_w,specificity_w,f1_w,accuracy_w,precision_raw,recall_raw,n,positive,predicted_positive,coverage_w,retest_rate_w,qc_fail_rate_w,negative_clear_rate_w,positive_call_rate_w,positive_precision_w,positive_recall_all_w,negative_npv_w,false_negative_clear_rate_w,followup_recall_w,followup_precision_w,negative_specific_clear_w,retest_records,negative_records,positive_call_records
ANY,group_class_weighted,155,overall_qcfail_negative,low,0.7731958762886598,0.11682242990654197,0.9941613588110404,0.20297699594045995,0.8664399092970517,0.5714285714285714,0.04878048780487805,620.0,82.0,7.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,155,overall_qcfail_negative,high,1.0,0.11682242990654197,1.0,0.20920502092050197,0.871428571428571,1.0,0.04878048780487805,620.0,82.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,155,overall,three_way,,,,,,,,,,,0.8022297808012094,0.19777021919879065,0.19278155706727135,0.785222978080121,0.017006802721088437,1.0,0.11682242990654204,0.8726476392164413,0.6869158878504673,0.31308411214953275,0.21221185993313393,0.8019727530077848,129.0,487.0,4.0
ANY,group_class_weighted,156,overall_qcfail_negative,low,0.0,0.0,0.9863065804488398,0.0,0.8819727891156458,0.0,0.0,610.0,65.0,7.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,156,overall_qcfail_negative,high,0.0,0.0,0.9949283631291999,0.0,0.8896825396825391,0.0,0.0,610.0,65.0,2.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,156,overall,three_way,,,,,,,,,,,0.8090702947845805,0.19092970521541952,0.18321995464852608,0.8045351473922904,0.0045351473922902496,0.0,0.0,0.8835963923337091,0.8853161843515541,0.11468381564844585,0.06206496519721577,0.7949790794979081,128.0,480.0,2.0
ANY,group_class_weighted,157,overall_qcfail_negative,low,0.5421686746987951,0.07601351351351346,0.9900471451021478,0.13333333333333325,0.8673469387755101,0.375,0.03896103896103896,607.0,77.0,8.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,157,overall_qcfail_negative,high,1.0,0.07601351351351346,1.0,0.14128728414442693,0.8759637188208614,1.0,0.03896103896103896,607.0,77.0,3.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,157,overall,three_way,,,,,,,,,,,0.8287226001511716,0.17127739984882845,0.16266061980347693,0.8185185185185186,0.010204081632653062,1.0,0.07601351351351349,0.870071105365223,0.7922297297297294,0.2077702702702702,0.153685964181591,0.822594726733019,110.0,494.0,3.0
ANY,group_class_weighted,158,overall_qcfail_negative,low,0.0,0.0,0.9914464445295544,0.0,0.8804988662131518,0.0,0.0,626.0,70.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,158,overall_qcfail_negative,high,0.0,0.0,0.9980850248946764,0.0,0.8863945578231293,0.0,0.0,626.0,70.0,1.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,158,overall,three_way,,,,,,,,,,,0.8151171579743008,0.18488284202569916,0.17898715041572186,0.8134164777021919,0.0017006802721088437,0.0,0.0,0.8809645495516424,0.8652482269503549,0.13475177304964542,0.08081831071500913,0.806885399378697,122.0,503.0,1.0
ANY,group_class_weighted,159,overall_qcfail_negative,low,0.6060606060606061,0.07380073800738013,0.995129261895841,0.13157894736842116,0.9102040816326529,0.25,0.018867924528301886,592.0,53.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,159,overall_qcfail_negative,high,0.7999999999999999,0.07380073800738013,0.9981266391907081,0.13513513513513523,0.9129251700680271,0.5,0.018867924528301886,592.0,53.0,2.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,159,overall,three_way,,,,,,,,,,,0.7921012849584278,0.20789871504157215,0.20517762660619804,0.7835978835978836,0.008503401360544218,0.7999999999999999,0.07380073800738007,0.9225909134754511,0.6580565805658055,0.3419434194341944,0.14565141460006986,0.7963448649098707,125.0,465.0,2.0
ANY,group_class_weighted,160,overall_qcfail_negative,low,0.6749999999999999,0.16875,0.9918952618453867,0.27,0.9172335600907032,0.42857142857142855,0.06,607.0,50.0,7.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,160,overall_qcfail_negative,high,0.7297297297297297,0.16875,0.9937655860349127,0.27411167512690354,0.918934240362812,0.5,0.06,607.0,50.0,6.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,160,overall,three_way,,,,,,,,,,,0.8341647770219198,0.16583522297808012,0.16413454270597128,0.8131897203325774,0.0209750566893424,0.7297297297297297,0.16874999999999998,0.921085653204443,0.7075,0.2925,0.14201901679142218,0.8237323358270988,105.0,496.0,6.0
ANY,group_class_weighted,161,overall_qcfail_negative,low,0.5474452554744524,0.08650519031141868,0.9922041996730793,0.14940239043824702,0.903174603174603,0.3333333333333333,0.034482758620689655,612.0,58.0,6.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,161,overall_qcfail_negative,high,0.8333333333333334,0.08650519031141868,0.998113919275745,0.15673981191222572,0.9085034013605441,0.6666666666666666,0.034482758620689655,612.0,58.0,3.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,161,overall,three_way,,,,,,,,,,,0.797996976568405,0.20200302343159487,0.1966742252456538,0.7877928949357519,0.01020408163265306,0.8333333333333334,0.08650519031141868,0.9155193091868554,0.6770472895040368,0.32295271049596314,0.14959928762243993,0.7998658787040529,127.0,482.0,3.0
ANY,group_class_weighted,162,overall_qcfail_negative,low,0.8227848101265822,0.17241379310344832,0.9945376511900117,0.28508771929824567,0.889115646258503,0.5714285714285714,0.05714285714285714,610.0,70.0,7.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,162,overall_qcfail_negative,high,0.9285714285714285,0.17241379310344832,0.9980491611392899,0.2908277404921701,0.892176870748299,0.8,0.05714285714285714,610.0,70.0,5.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,162,overall,three_way,,,,,,,,,,,0.8297808012093726,0.17021919879062739,0.16715797430083146,0.8059712773998489,0.023809523809523808,0.9285714285714285,0.1724137931034482,0.8868986214011066,0.7108753315649865,0.28912466843501305,0.191079080638878,0.8199592491437983,114.0,491.0,5.0
ANY,group_class_weighted,163,overall_qcfail_negative,low,0.569620253164557,0.10180995475113111,0.9863891112890313,0.17274472168905933,0.8534013605442176,0.3333333333333333,0.03409090909090909,607.0,88.0,9.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,163,overall_qcfail_negative,high,0.7105263157894737,0.10180995475113111,0.992660795302909,0.17810026385224256,0.8587301587301586,0.5,0.03409090909090909,607.0,88.0,6.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,163,overall,three_way,,,,,,,,,,,0.8589569160997732,0.14104308390022674,0.13571428571428576,0.8374149659863946,0.021541950113378686,0.7105263157894737,0.10180995475113123,0.8583807202816139,0.7888386123680243,0.2111613876319759,0.19525801952580196,0.8460101414464906,88.0,513.0,6.0
ANY,group_class_weighted,164,overall_qcfail_negative,low,0.15957446808510636,0.013876040703052732,0.9897919627858895,0.025531914893617027,0.8701814058956913,0.16666666666666666,0.0136986301369863,604.0,73.0,6.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,164,overall_qcfail_negative,high,1.0,0.013876040703052732,1.0,0.027372262773722632,0.8791383219954645,1.0,0.0136986301369863,604.0,73.0,1.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,164,overall,three_way,,,,,,,,,,,0.8151927437641724,0.1848072562358276,0.17585034013605444,0.8134920634920636,0.0017006802721088437,1.0,0.01387604070305273,0.8857142857142857,0.7585568917668826,0.24144310823311746,0.15866261398176293,0.8211655252616616,110.0,493.0,1.0
ANY,group_class_weighted,165,overall_qcfail_negative,low,0.627906976744186,0.1266416510318949,0.9896827443899923,0.21077283372365338,0.8853741496598635,0.42857142857142855,0.04411764705882353,604.0,68.0,7.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,165,overall_qcfail_negative,high,0.870967741935484,0.1266416510318949,0.997420686097498,0.2211302211302211,0.8921768707482989,0.75,0.04411764705882353,604.0,68.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,165,overall,three_way,,,,,,,,,,,0.8318594104308391,0.16814058956916095,0.16133786848072562,0.8142857142857145,0.017573696145124718,0.870967741935484,0.12664165103189495,0.8952937900306321,0.705440900562852,0.29455909943714825,0.19169719169719174,0.8292494196543719,103.0,497.0,4.0
ANY,group_class_weighted,166,overall_qcfail_negative,low,0.1595744680851064,0.015625000000000003,0.9899491094147583,0.0284629981024668,0.8839002267573697,0.16666666666666666,0.015625,588.0,64.0,6.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,166,overall_qcfail_negative,high,1.0,0.015625000000000003,1.0,0.030769230769230774,0.8928571428571429,1.0,0.015625,588.0,64.0,1.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,166,overall,three_way,,,,,,,,,,,0.8017384731670446,0.1982615268329554,0.18930461073318217,0.8000377928949357,0.0017006802721088435,1.0,0.015625,0.8879021210260286,0.8239583333333333,0.17604166666666668,0.09582309582309582,0.7971162001696352,117.0,470.0,1.0
ANY,group_class_weighted,167,overall_qcfail_negative,low,0.661764705882353,0.13222331047992156,0.9911527118861392,0.22040816326530602,0.89172335600907,0.375,0.046875,602.0,64.0,8.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,167,overall_qcfail_negative,high,0.8181818181818182,0.13222331047992156,0.9961533529939736,0.22765598650927477,0.896145124716553,0.6,0.046875,602.0,64.0,5.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,167,overall,three_way,,,,,,,,,,,0.8112244897959182,0.1887755102040816,0.18435374149659856,0.7925170068027209,0.018707482993197275,0.8181818181818182,0.13222331047992164,0.8895565092989985,0.7561214495592558,0.24387855044074438,0.13606557377049183,0.7972817027824081,118.0,479.0,5.0
ANY,group_class_weighted,168,overall_qcfail_negative,low,0.0,0.0,0.9926176176176177,0.0,0.899433106575964,0.0,0.0,589.0,58.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,168,overall_qcfail_negative,high,0.0,0.0,0.9974974974974974,0.0,0.9038548752834469,0.0,0.0,589.0,58.0,1.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,168,overall,three_way,,,,,,,,,,,0.8363945578231291,0.16360544217687073,0.15918367346938775,0.834126984126984,0.0022675736961451243,0.0,0.0,0.902134022019845,0.8695652173913044,0.13043478260869565,0.07382091592617908,0.8304554554554554,99.0,489.0,1.0
ANY,group_class_weighted,169,overall_qcfail_negative,low,0.4347826086956521,0.08797653958944282,0.984994228549442,0.14634146341463414,0.8809523809523807,0.3,0.04477611940298507,613.0,67.0,10.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,169,overall_qcfail_negative,high,0.5806451612903225,0.08797653958944282,0.9916634603052455,0.15280135823429541,0.8868480725623581,0.42857142857142855,0.04477611940298507,613.0,67.0,7.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,169,overall,three_way,,,,,,,,,,,0.7915343915343915,0.2084656084656085,0.20256991685563114,0.7739606953892666,0.017573696145124714,0.5806451612903225,0.08797653958944278,0.8999462864397676,0.6676441837732159,0.3323558162267839,0.17054004347099147,0.7879098798683254,126.0,480.0,7.0
ANY,group_class_weighted,170,overall_qcfail_negative,low,0.3488372093023256,0.05352363960749328,0.9854526561891154,0.09280742459396747,0.8670068027210885,0.125,0.01282051282051282,607.0,78.0,8.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,170,overall_qcfail_negative,high,0.5217391304347826,0.05352363960749328,0.9928562150928693,0.09708737864077666,0.8734693877551021,0.25,0.01282051282051282,607.0,78.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,170,overall,three_way,,,,,,,,,,,0.8044595616024187,0.19554043839758128,0.18907785336356764,0.7914210128495843,0.013038548752834467,0.5217391304347826,0.05352363960749329,0.893128312879041,0.6654772524531666,0.33452274754683303,0.20384127559340456,0.8097588431398016,124.0,479.0,4.0
ANY,group_class_weighted,171,overall_qcfail_negative,low,0.18518518518518517,0.029791459781529316,0.9831050812747985,0.05132591958939268,0.8742630385487529,0.2,0.029411764705882353,615.0,68.0,10.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,171,overall_qcfail_negative,high,0.375,0.029791459781529316,0.9936004095737873,0.0551977920883165,0.8835600907029478,0.4,0.029411764705882353,615.0,68.0,5.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,171,overall,three_way,,,,,,,,,,,0.7741874527588813,0.22581254724111868,0.2165154950869237,0.7651171579743009,0.0090702947845805,0.375,0.029791459781529292,0.9067918004445542,0.6246276067527307,0.37537239324726906,0.182461786001609,0.7832245402960878,136.0,474.0,5.0
ANY,group_class_weighted,172,overall_qcfail_negative,low,0.3448275862068966,0.06198347107438021,0.9854814060112074,0.10507880910683019,0.8841269841269841,0.125,0.015625,612.0,64.0,8.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,172,overall_qcfail_negative,high,0.631578947368421,0.06198347107438021,0.9955425369332653,0.11288805268109134,0.8930839002267572,0.3333333333333333,0.015625,612.0,64.0,3.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,172,overall,three_way,,,,,,,,,,,0.8330687830687831,0.1669312169312169,0.1579743008314437,0.8222978080120936,0.010770975056689341,0.631578947368421,0.06198347107438017,0.9022428532034193,0.7324380165289257,0.2675619834710744,0.1652488302849851,0.8333757853625402,113.0,496.0,3.0
ANY,group_class_weighted,173,overall_qcfail_negative,low,0.569620253164557,0.1222826086956523,0.9867807153965785,0.20134228187919478,0.8785714285714283,0.3333333333333333,0.04285714285714286,634.0,70.0,9.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,173,overall_qcfail_negative,high,0.6428571428571429,0.1222826086956523,0.9902799377916018,0.2054794520547947,0.8816326530612243,0.42857142857142855,0.04285714285714286,634.0,70.0,7.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,173,overall,three_way,,,,,,,,,,,0.8192365835222978,0.18076341647770217,0.17770219198790627,0.7954270597127739,0.023809523809523808,0.6428571428571429,0.12228260869565222,0.8885351831614957,0.7083333333333334,0.2916666666666668,0.1784592647330501,0.8078883704855712,123.0,504.0,7.0
ANY,group_class_weighted,174,overall_qcfail_negative,low,0.48701298701298695,0.07360157016683028,0.9898730931931804,0.12787723785166247,0.8840136054421768,0.2857142857142857,0.029411764705882353,595.0,68.0,7.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,174,overall_qcfail_negative,high,0.8333333333333334,0.07360157016683028,0.9980771695936418,0.13525698827772775,0.8912698412698412,0.6666666666666666,0.029411764705882353,595.0,68.0,3.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,174,overall,three_way,,,,,,,,,,,0.8205215419501136,0.1794784580498866,0.17222222222222222,0.8103174603174605,0.01020408163265306,0.8333333333333334,0.07360157016683024,0.8924024066041697,0.7546614327772324,0.24533856722276745,0.14943215780035862,0.8175874887834892,111.0,481.0,3.0
ANY,group_class_weighted,175,overall_qcfail_negative,low,0.4109589041095891,0.055813953488372044,0.988896061975468,0.0982800982800982,0.875170068027211,0.14285714285714285,0.014285714285714285,584.0,70.0,7.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,175,overall_qcfail_negative,high,0.6666666666666666,0.055813953488372044,0.9961265332472564,0.10300429184549348,0.8815192743764173,0.3333333333333333,0.014285714285714285,584.0,70.0,3.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,175,overall,three_way,,,,,,,,,,,0.8007936507936508,0.1992063492063492,0.19285714285714284,0.7905895691609977,0.01020408163265306,0.6666666666666666,0.05581395348837209,0.8895740714183278,0.7162790697674419,0.2837209302325582,0.16513264753654577,0.8009038089089735,120.0,461.0,3.0
ANY,group_class_weighted,176,overall_qcfail_negative,low,0.18292682926829268,0.01770956316410863,0.9915966386554622,0.032292787944025854,0.8980725623582766,0.2,0.01694915254237288,594.0,59.0,5.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,176,overall_qcfail_negative,high,0.2727272727272727,0.01770956316410863,0.9949830678540074,0.03325942350332596,0.9011337868480725,0.3333333333333333,0.01694915254237288,594.0,59.0,3.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,176,overall,three_way,,,,,,,,,,,0.829440665154951,0.17055933484504912,0.1674981103552532,0.8232048374905518,0.006235827664399095,0.2727272727272727,0.01770956316410862,0.9086860710678542,0.7827626918536009,0.21723730814639905,0.1179991449337324,0.8275011497136169,111.0,480.0,3.0
ANY,group_class_weighted,177,overall_qcfail_negative,low,0.6779661016949153,0.1132075471698113,0.9926546391752579,0.19401778496362163,0.886961451247166,0.3333333333333333,0.029850746268656716,583.0,67.0,6.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,177,overall_qcfail_negative,high,0.7272727272727272,0.1132075471698113,0.9942010309278352,0.19591836734693874,0.8883219954648531,0.4,0.029850746268656716,583.0,67.0,5.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,177,overall,three_way,,,,,,,,,,,0.8351473922902495,0.1648526077097506,0.1634920634920635,0.8164399092970521,0.01870748299319728,0.7272727272727272,0.11320754716981131,0.8948757117067074,0.7141509433962264,0.28584905660377347,0.1871525633106855,0.8304123711340207,102.0,476.0,5.0
ANY,group_class_weighted,178,overall_qcfail_negative,low,0.594059405940594,0.11718750000000004,0.9894817855310415,0.1957585644371942,0.8882086167800451,0.2857142857142857,0.031746031746031744,593.0,63.0,7.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,178,overall_qcfail_negative,high,0.8,0.11718750000000004,0.9961518727552591,0.20442930153321984,0.8941043083900225,0.5,0.031746031746031744,593.0,63.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,178,overall,three_way,,,,,,,,,,,0.8128873771730915,0.18711262282690852,0.18121693121693122,0.795880574452003,0.017006802721088437,0.8,0.11718750000000001,0.9018471912246546,0.6728515625,0.3271484375,0.18607665247176447,0.8120403625791006,120.0,469.0,4.0
ANY,group_class_weighted,179,overall_qcfail_negative,low,0.5,0.11821366024518382,0.9824172961708778,0.19121813031161466,0.8705215419501131,0.3,0.041666666666666664,598.0,72.0,10.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,179,overall_qcfail_negative,high,0.7714285714285715,0.11821366024518382,0.9947903099765565,0.20501138952163997,0.8812925170068024,0.6,0.041666666666666664,598.0,72.0,5.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,179,overall,three_way,,,,,,,,,,,0.8111866969009826,0.18881330309901737,0.17804232804232803,0.7913454270597128,0.019841269841269844,0.7714285714285715,0.1182136602451839,0.8916853717942594,0.66199649737303,0.3380035026269703,0.209744611483427,0.8105843535642961,117.0,476.0,5.0
ANY,group_class_weighted,180,overall_qcfail_negative,low,0.5504587155963303,0.1313868613138687,0.9802684563758388,0.21213906894519755,0.8484126984126982,0.2727272727272727,0.03488372093023256,615.0,86.0,11.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,180,overall_qcfail_negative,high,0.9,0.1313868613138687,0.9973154362416107,0.22929936305732496,0.8628117913832197,0.75,0.03488372093023256,615.0,86.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,180,overall,three_way,,,,,,,,,,,0.807482993197279,0.19251700680272105,0.17811791383219952,0.7848072562358277,0.02267573696145125,0.9,0.13138686131386865,0.8673793701242415,0.6700729927007302,0.3299270072992702,0.238145416227608,0.8059060402684562,123.0,488.0,4.0
ANY,group_class_weighted,181,overall_qcfail_negative,low,0.0,0.0,0.983907754688292,0.0,0.8803854875283447,0.0,0.0,597.0,66.0,8.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,181,overall_qcfail_negative,high,0.0,0.0,0.9936644703497212,0.0,0.8891156462585034,0.0,0.0,597.0,66.0,3.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,181,overall,three_way,,,,,,,,,,,0.8125850340136056,0.18741496598639457,0.1786848072562358,0.8069160997732429,0.005668934240362813,0.0,0.0,0.9055781930588731,0.7241379310344828,0.27586206896551724,0.15032295948326482,0.8166497719209325,112.0,482.0,3.0
ANY,group_class_weighted,182,overall_qcfail_negative,low,0.3846153846153845,0.04971002485501246,0.9873899908052015,0.08804108584005875,0.8590702947845804,0.4,0.04819277108433735,594.0,83.0,10.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,182,overall_qcfail_negative,high,0.6,0.04971002485501246,0.9947458295021674,0.09181331293037497,0.865419501133787,0.6666666666666666,0.04819277108433735,594.0,83.0,6.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,182,overall,three_way,,,,,,,,,,,0.8223356009070295,0.17766439909297055,0.1713151927437642,0.8109977324263039,0.011337868480725625,0.6,0.04971002485501244,0.87068362924647,0.7663628831814414,0.23363711681855848,0.1691661667666467,0.8180743465125442,107.0,481.0,6.0
ANY,group_class_weighted,183,overall_qcfail_negative,low,0.15000000000000002,0.016910935738444183,0.9892852640867262,0.03039513677811548,0.8914965986394553,0.16666666666666666,0.01639344262295082,600.0,61.0,6.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,183,overall_qcfail_negative,high,0.17647058823529413,0.016910935738444183,0.9911760998361274,0.030864197530864182,0.8931972789115641,0.2,0.01639344262295082,600.0,61.0,5.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,183,overall,three_way,,,,,,,,,,,0.8263038548752836,0.17369614512471657,0.17199546485260772,0.8166666666666669,0.00963718820861678,0.17647058823529413,0.016910935738444197,0.9078161876995696,0.7485907553551298,0.25140924464487036,0.13790970933828078,0.8242783310223118,105.0,490.0,5.0
ANY,group_class_weighted,184,overall_qcfail_negative,low,0.37656903765690375,0.07860262008733634,0.980586319218241,0.13005780346820825,0.8634920634920635,0.25,0.03896103896103896,597.0,77.0,12.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,184,overall_qcfail_negative,high,0.4186046511627907,0.07860262008733634,0.9837133550488599,0.13235294117647073,0.8662131519274378,0.3,0.03896103896103896,597.0,77.0,10.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,184,overall,three_way,,,,,,,,,,,0.8319727891156462,0.16802721088435374,0.1653061224489796,0.8075963718820862,0.02437641723356009,0.4186046511627907,0.0786026200873362,0.8774392812017409,0.762445414847161,0.2375545851528383,0.1602828520919269,0.8143322475570032,106.0,481.0,10.0
ANY,group_class_weighted,185,overall_qcfail_negative,low,0.24193548387096772,0.014749262536873156,0.9939766756375754,0.027803521779425393,0.8810657596371877,0.25,0.014285714285714285,610.0,70.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,185,overall_qcfail_negative,high,0.5,0.014749262536873156,0.998077662437524,0.02865329512893983,0.88469387755102,0.5,0.014285714285714285,610.0,70.0,2.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,185,overall,three_way,,,,,,,,,,,0.8283068783068783,0.1716931216931217,0.16806500377928948,0.8249055177626606,0.003401360544217687,0.5,0.014749262536873147,0.8846841068401521,0.8249754178957714,0.17502458210422803,0.11526009065400389,0.8248964073646888,111.0,497.0,2.0
ANY,group_class_weighted,186,overall_qcfail_negative,low,0.6818181818181819,0.0709555345316935,0.9954914337240757,0.12853470437018,0.8846938775510204,0.5,0.028985507246376812,590.0,69.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,186,overall_qcfail_negative,high,0.7894736842105263,0.0709555345316935,0.9974236764137575,0.13020833333333337,0.8863945578231293,0.6666666666666666,0.028985507246376812,590.0,69.0,3.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,186,overall,three_way,,,,,,,,,,,0.8269841269841268,0.17301587301587298,0.17131519274376414,0.8162131519274374,0.010770975056689341,0.7894736842105263,0.07095553453169347,0.8840116682872622,0.7899716177861873,0.21002838221381268,0.13695249845774213,0.819786165142342,106.0,481.0,3.0
ANY,group_class_weighted,187,overall_qcfail_negative,low,0.47169811320754723,0.10053619302949057,0.9895962348278424,0.16574585635359107,0.9143990929705212,0.2857142857142857,0.041666666666666664,604.0,48.0,7.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,187,overall_qcfail_negative,high,0.6521739130434783,0.10053619302949057,0.9950458261084965,0.1742160278745644,0.9193877551020406,0.5,0.041666666666666664,604.0,48.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,187,overall,three_way,,,,,,,,,,,0.8084278155706729,0.1915721844293273,0.18658352229780803,0.7953892668178383,0.013038548752834467,0.6521739130434783,0.10053619302949061,0.9191770407678419,0.7600536193029492,0.23994638069705096,0.09918729220539345,0.7986541160928082,123.0,477.0,4.0
ANY,group_class_weighted,188,overall_qcfail_negative,low,0.6896551724137931,0.0634249471458774,0.9965709931419862,0.1161665053242982,0.8964852607709748,0.3333333333333333,0.015873015873015872,609.0,63.0,3.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,188,overall_qcfail_negative,high,0.8,0.0634249471458774,0.9980949961899923,0.11753183153770816,0.8978458049886618,0.5,0.015873015873015872,609.0,63.0,2.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,188,overall,three_way,,,,,,,,,,,0.8080876795162507,0.19191232048374898,0.1905517762660619,0.7995842781557065,0.008503401360544217,0.8,0.06342494714587738,0.8933686250413575,0.7949260042283298,0.20507399577167018,0.10974919856684896,0.8001439336212006,121.0,486.0,2.0
ANY,group_class_weighted,189,overall_qcfail_negative,low,0.5625000000000001,0.08226691042047529,0.9909396841832772,0.14354066985645927,0.8782312925170064,0.42857142857142855,0.04054054054054054,604.0,74.0,7.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,189,overall_qcfail_negative,high,0.72,0.08226691042047529,0.9954698420916386,0.14766201804757995,0.8821995464852601,0.6,0.04054054054054054,604.0,74.0,5.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,189,overall,three_way,,,,,,,,,,,0.7832955404383977,0.2167044595616024,0.21273620559334847,0.7691232048374907,0.01417233560090703,0.72,0.08226691042047532,0.8726352513390006,0.7897623400365632,0.21023765996343693,0.11294810934686526,0.7662007075675208,135.0,464.0,5.0
ANY,group_class_weighted,190,overall_qcfail_negative,low,0.0,0.0,0.9905995934959351,0.0,0.8841269841269843,0.0,0.0,611.0,66.0,5.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,190,overall_qcfail_negative,high,0.0,0.0,0.9955538617886179,0.0,0.8885487528344673,0.0,0.0,611.0,66.0,2.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,190,overall,three_way,,,,,,,,,,,0.8200680272108843,0.17993197278911569,0.17551020408163268,0.8160997732426305,0.003968253968253969,0.0,0.0,0.8806612948041123,0.9061181434599154,0.09388185654008437,0.054870530209617754,0.8052591463414633,114.0,495.0,2.0
ANY,group_class_weighted,191,overall_qcfail_negative,low,0.4615384615384615,0.06912442396313365,0.9911971830985916,0.12024048096192387,0.9004535147392293,0.2,0.017241379310344827,583.0,58.0,5.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,191,overall_qcfail_negative,high,0.7999999999999999,0.06912442396313365,0.9981136820925555,0.12725344644750797,0.9066893424036283,0.5,0.017241379310344827,583.0,58.0,2.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,191,overall,three_way,,,,,,,,,,,0.7969387755102041,0.203061224489796,0.19682539682539688,0.7884353741496599,0.008503401360544217,0.7999999999999999,0.06912442396313363,0.915156744319816,0.6797235023041474,0.3202764976958525,0.14898177920685957,0.8003018108651911,125.0,456.0,2.0
ANY,group_class_weighted,192,overall_qcfail_negative,low,0.07109004739336493,0.01320422535211267,0.9744924518479957,0.02227171492204899,0.850680272108843,0.07692307692307693,0.0125,610.0,80.0,13.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,192,overall_qcfail_negative,high,0.14285714285714288,0.01320422535211267,0.9882873503383655,0.024174053182916995,0.8626984126984123,0.16666666666666666,0.0125,610.0,80.0,6.0,,,,,,,,,,,,,,,
