target,variant,seed,outer_fold,quality,low_threshold,high_threshold,negative_records,negative_women,pooled_fallback
T13,group_class_weighted,20660836,2,typ,0.8445009371963534,0.8619136426277115,224,101,False
T13,group_class_weighted,20660836,2,marg,0.8319511481631143,0.8319511481631143,70,54,False
T13,group_class_weighted,20660836,3,good,0.9715195799495913,0.9715195799495913,72,47,False
T13,group_class_weighted,20660836,3,typ,0.9550852767601824,0.9667744217215865,218,94,False
T13,group_class_weighted,20660836,3,marg,0.9489057820891013,0.9489057820891013,68,52,False
T18,group_class_weighted,20660836,0,good,0.6946657401175679,0.8036573978999223,75,52,False
T18,group_class_weighted,20660836,0,typ,0.9108421765318638,0.9339102404169243,208,97,False
T18,group_class_weighted,20660836,0,marg,0.9608272983835997,0.9608272983835997,63,46,False
T18,group_class_weighted,20660836,1,good,0.8079860111628037,0.8079860111628037,72,49,False
T18,group_class_weighted,20660836,1,typ,0.8852225278257901,0.9545070717580628,207,101,False
T18,group_class_weighted,20660836,1,marg,0.8928004864762814,0.8928004864762814,68,51,False
T18,group_class_weighted,20660836,2,good,0.6986839307891479,0.7081457555186431,73,51,False
T18,group_class_weighted,20660836,2,typ,0.8548519225474166,0.8548519225474166,208,96,False
T18,group_class_weighted,20660836,2,marg,0.8441600916623417,0.8441600916623417,62,49,False
T18,group_class_weighted,20660836,3,good,0.8165923297339788,0.8165923297339788,71,48,False
T18,group_class_weighted,20660836,3,typ,0.8926879487639711,0.8966924220617218,216,98,False
T18,group_class_weighted,20660836,3,marg,0.9887333394901597,0.9887333394901597,59,47,False
T21,group_class_weighted,20660836,0,good,0.8890896387864428,0.940346121148403,72,51,False
T21,group_class_weighted,20660836,0,typ,0.9741309388679569,0.9864259800207423,214,97,False
T21,group_class_weighted,20660836,0,marg,0.9694533619808237,0.9694533619808237,75,54,False
T21,group_class_weighted,20660836,1,good,0.9969539712669689,0.9969539712669689,74,51,False
T21,group_class_weighted,20660836,1,typ,0.9955995366714455,0.9965886086074526,221,99,False
T21,group_class_weighted,20660836,1,marg,0.9968250516000065,0.9968250516000065,71,55,False
T21,group_class_weighted,20660836,2,good,0.8242405712714623,0.8961809027555461,75,54,False
T21,group_class_weighted,20660836,2,typ,0.9197366351702624,0.9366495134374239,213,97,False
T21,group_class_weighted,20660836,2,marg,0.975852794591258,0.975852794591258,78,58,False
T21,group_class_weighted,20660836,3,good,0.9970250916625463,0.9985174661570602,76,51,False
T21,group_class_weighted,20660836,3,typ,0.9946491748394815,0.9995836895182325,219,97,False
T21,group_class_weighted,20660836,3,marg,0.977781882312964,0.977781882312964,75,55,False
T13,unweighted,20760839,0,good,0.0644789505455619,0.06890241144082468,72,49,False
T13,unweighted,20760839,0,typ,0.07953852623924801,0.09612951794870057,217,100,False
T13,unweighted,20760839,0,marg,0.13576874375544312,0.13576874375544312,61,51,False
T13,unweighted,20760839,1,good,0.09740174597401985,0.09740174597401985,72,49,False
T13,unweighted,20760839,1,typ,0.07269120108512948,0.07565626759675256,223,97,False
T13,unweighted,20760839,1,marg,0.09514426134002209,0.0979965406271453,67,53,False
T13,unweighted,20760839,2,good,0.06715421519515417,0.06715421519515417,73,53,False
T13,unweighted,20760839,2,typ,0.10709573701879038,0.10709573701879038,224,100,False
T13,unweighted,20760839,2,marg,0.1291004225688047,0.1291004225688047,67,53,False
T13,unweighted,20760839,3,good,0.10189708626065991,0.10189708626065991,77,51,False
T13,unweighted,20760839,3,typ,0.18978828775872508,0.2294828150258744,216,94,False
T13,unweighted,20760839,3,marg,0.21518743320656478,0.22817420462311885,68,53,False
T18,unweighted,20760839,0,good,0.14605945122355735,0.14605945122355735,68,48,False
T18,unweighted,20760839,0,typ,0.18321142656638814,0.20164833382173103,213,97,False
T18,unweighted,20760839,0,marg,0.20985586524226,0.20985586524226,62,49,False
T18,unweighted,20760839,1,good,0.20159223368358278,0.20159223368358278,72,50,False
T18,unweighted,20760839,1,typ,0.25567949906277476,0.40335272346039397,210,100,False
T18,unweighted,20760839,1,marg,0.4073935354123307,0.43141526506844974,64,50,False
T18,unweighted,20760839,2,good,0.1212029526667461,0.1927717635961631,70,52,False
T18,unweighted,20760839,2,typ,0.2035548684121012,0.20964248232301763,214,100,False
T18,unweighted,20760839,2,marg,0.22937831423572994,0.22937831423572994,59,46,False
T18,unweighted,20760839,3,good,0.16727535480491326,0.16727535480491326,74,50,False
T18,unweighted,20760839,3,typ,0.21437683398092985,0.3376964252453355,204,97,False
T18,unweighted,20760839,3,marg,0.32209207584055943,0.33121313778814576,68,53,False
T21,unweighted,20760839,0,good,0.04380737414554738,0.04729019289873355,72,49,False
T21,unweighted,20760839,0,typ,0.044297808989701176,0.04505181717946568,224,96,False
T21,unweighted,20760839,0,marg,0.05154983104302782,0.05154983104302782,69,52,False
T21,unweighted,20760839,1,good,0.026968437869328572,0.026968437869328572,74,50,False
T21,unweighted,20760839,1,typ,0.05211127747065487,0.05211127747065487,218,99,False
T21,unweighted,20760839,1,marg,0.04821619807593022,0.0634439422418586,71,54,False
T21,unweighted,20760839,2,good,0.11942031284678459,0.338329753274037,72,52,False
T21,unweighted,20760839,2,typ,0.23049200580525767,0.25780732588588695,225,102,False
T21,unweighted,20760839,2,marg,0.20038991112420784,0.20038991112420784,73,55,False
T21,unweighted,20760839,3,good,0.3514141202265416,0.5077035541075601,78,55,False
T21,unweighted,20760839,3,typ,0.2834104658103861,0.7841634148018617,207,94,False
T21,unweighted,20760839,3,marg,0.3874106957599097,0.3874106957599097,81,61,False
T13,group_class_weighted,20760839,0,good,0.7736322563899748,0.7736322563899748,72,49,False
T13,group_class_weighted,20760839,0,typ,0.7746169697957597,0.8048005831465774,217,100,False
T13,group_class_weighted,20760839,0,marg,0.8729918367782205,0.8729918367782205,61,51,False
T13,group_class_weighted,20760839,1,good,0.7857138743531479,0.7945845452412831,72,49,False
T13,group_class_weighted,20760839,1,typ,0.8152737228259809,0.9043901829198866,223,97,False
T13,group_class_weighted,20760839,1,marg,0.8771789005796171,0.9727314222232535,67,53,False
T13,group_class_weighted,20760839,2,good,0.8370031850344679,0.8370031850344679,73,53,False
T13,group_class_weighted,20760839,2,typ,0.8095286768941775,0.8243057989561285,224,100,False
T13,group_class_weighted,20760839,2,marg,0.8296173386220065,0.8296173386220065,67,53,False
T13,group_class_weighted,20760839,3,good,0.7969144547447289,0.7969144547447289,77,51,False
T13,group_class_weighted,20760839,3,typ,0.9660499064347521,0.9783010230353152,216,94,False
T13,group_class_weighted,20760839,3,marg,0.9474802508368353,0.9474802508368353,68,53,False
T18,group_class_weighted,20760839,0,good,0.8263077200211898,0.8263077200211898,68,48,False
T18,group_class_weighted,20760839,0,typ,0.8794646961119366,0.8883202989469087,213,97,False
T18,group_class_weighted,20760839,0,marg,0.918668093330612,0.918668093330612,62,49,False
T18,group_class_weighted,20760839,1,good,0.8159247039181775,0.8159247039181775,72,50,False
T18,group_class_weighted,20760839,1,typ,0.867673471239058,0.906641119251342,210,100,False
T18,group_class_weighted,20760839,1,marg,0.7934446316708866,0.7934671548567755,64,50,False
T18,group_class_weighted,20760839,2,good,0.8012586153858023,0.8845610869977302,70,52,False
T18,group_class_weighted,20760839,2,typ,0.8989200009711353,0.9059933131115742,214,100,False
T18,group_class_weighted,20760839,2,marg,0.9041014970070541,0.9041014970070541,59,46,False
T18,group_class_weighted,20760839,3,good,0.8714372064896703,0.8714372064896703,74,50,False
T18,group_class_weighted,20760839,3,typ,0.9188649831565686,0.9541634719873363,204,97,False
T18,group_class_weighted,20760839,3,marg,0.9430325593934031,0.9430325593934031,68,53,False
T21,group_class_weighted,20760839,0,good,0.9336016968509335,0.9386228468791468,72,49,False
T21,group_class_weighted,20760839,0,typ,0.9106173599221005,0.9123213120055723,224,96,False
T21,group_class_weighted,20760839,0,marg,0.9939259598429186,0.9980519010839459,69,52,False
T21,group_class_weighted,20760839,1,good,0.9828133478035104,0.9836219525266922,74,50,False
T21,group_class_weighted,20760839,1,typ,0.9987898589554962,0.9987898589554962,218,99,False
T21,group_class_weighted,20760839,1,marg,0.9990952882329497,0.9995330808623931,71,54,False
T21,group_class_weighted,20760839,2,good,0.9836151003592483,0.9836151003592483,72,52,False
T21,group_class_weighted,20760839,2,typ,0.9857260279872625,0.9899707676746472,225,102,False
T21,group_class_weighted,20760839,2,marg,0.9806768806344638,0.9885077861569365,73,55,False
T21,group_class_weighted,20760839,3,good,0.8885409318859575,0.8885409318859575,78,55,False
T21,group_class_weighted,20760839,3,typ,0.87805492184906,0.8947894806071202,207,94,False
T21,group_class_weighted,20760839,3,marg,0.8029028479475367,0.8029028479475367,81,61,False
T13,unweighted,20860842,0,good,0.13313196054075538,0.13313196054075538,72,51,False
T13,unweighted,20860842,0,typ,0.19552402652576767,0.22956277531949001,221,98,False
T13,unweighted,20860842,0,marg,0.2651281779135135,0.41019536899474324,65,52,False
T13,unweighted,20860842,1,good,0.06982582829215336,0.06982582829215336,76,52,False
T13,unweighted,20860842,1,typ,0.0729464166468847,0.08460376993942549,218,97,False
T13,unweighted,20860842,1,marg,0.10383023794724701,0.10383023794724701,68,56,False
T13,unweighted,20860842,2,good,0.04616002304176991,0.04616002304176991,74,48,False
T13,unweighted,20860842,2,typ,0.10908144205357959,0.13036567711225658,222,98,False
T13,unweighted,20860842,2,marg,0.3192030018434654,0.39230305748570204,65,52,False
T13,unweighted,20860842,3,good,0.2683750248449878,0.2683750248449878,77,53,False
T13,unweighted,20860842,3,typ,0.2821330649147101,0.4372606584973818,216,100,False
T13,unweighted,20860842,3,marg,0.42401578266760065,0.42401578266760065,68,57,False
T18,unweighted,20860842,0,good,0.287161744075168,0.287161744075168,66,47,False
T18,unweighted,20860842,0,typ,0.31419869039001336,0.4320617693867855,218,100,False
T18,unweighted,20860842,0,marg,0.36489877257095776,0.36489877257095776,63,49,False
T18,unweighted,20860842,1,good,0.12249854898805819,0.12249854898805819,72,48,False
T18,unweighted,20860842,1,typ,0.21765208911572584,0.21765208911572584,208,97,False
T18,unweighted,20860842,1,marg,0.23063972908278513,0.23063972908278513,60,46,False
T18,unweighted,20860842,2,good,0.22101201777710663,0.22101201777710663,73,49,False
T18,unweighted,20860842,2,typ,0.277590653820262,0.3751098486886319,218,100,False
T18,unweighted,20860842,2,marg,0.5071462510362875,0.5071462510362875,62,49,False
T18,unweighted,20860842,3,good,0.3052801325948277,0.3052801325948277,72,53,False
T18,unweighted,20860842,3,typ,0.2666567953494737,0.536622529987928,202,96,False
T18,unweighted,20860842,3,marg,0.21126227509266687,0.21126227509266687,61,49,False
T21,unweighted,20860842,0,good,0.1103032138880815,0.2697835220905939,77,52,False
T21,unweighted,20860842,0,typ,0.17159735819183766,0.17159735819183766,212,97,False
T21,unweighted,20860842,0,marg,0.3363526719758415,0.3363526719758415,72,55,False
T21,unweighted,20860842,1,good,0.4296977194497873,0.48717148286256046,75,53,False
T21,unweighted,20860842,1,typ,0.3378948186964829,0.3378948186964829,221,100,False
T21,unweighted,20860842,1,marg,0.6033626819069446,0.6033626819069446,78,56,False
T21,unweighted,20860842,2,good,0.11423728841992452,0.11423728841992452,74,52,False
T21,unweighted,20860842,2,typ,0.09672422038117048,0.13455867441137892,216,96,False
T21,unweighted,20860842,2,marg,0.4001653878068932,0.4001653878068932,76,53,False
T21,unweighted,20860842,3,good,0.09082523228728004,0.09082523228728004,73,51,False
T21,unweighted,20860842,3,typ,0.1555161166964167,0.2987175062060487,224,98,False
T21,unweighted,20860842,3,marg,0.20140610741364415,0.20140610741364415,73,54,False
T13,group_class_weighted,20860842,0,good,0.7954858565003408,0.7954858565003408,72,51,False
T13,group_class_weighted,20860842,0,typ,0.7833265382260352,0.8288203362769284,221,98,False
T13,group_class_weighted,20860842,0,marg,0.8446164456861112,0.9341289989167967,65,52,False
T13,group_class_weighted,20860842,1,good,0.6765181621010053,0.6765181621010053,76,52,False
T13,group_class_weighted,20860842,1,typ,0.7456871051876233,0.76764692415401,218,97,False
T13,group_class_weighted,20860842,1,marg,0.7284145949960856,0.7987562238261036,68,56,False
T13,group_class_weighted,20860842,2,good,0.7267092841414391,0.817060340680878,74,48,False
T13,group_class_weighted,20860842,2,typ,0.8959556175866042,0.9472074402365448,222,98,False
T13,group_class_weighted,20860842,2,marg,0.9891935679505495,0.9981740997695149,65,52,False
T13,group_class_weighted,20860842,3,good,0.982804098505398,0.982804098505398,77,53,False
T13,group_class_weighted,20860842,3,typ,0.9834881029274489,0.9836037700705232,216,100,False
T13,group_class_weighted,20860842,3,marg,0.946825528357352,0.946825528357352,68,57,False
T18,group_class_weighted,20860842,0,good,0.8993123722419462,0.8993123722419462,66,47,False
T18,group_class_weighted,20860842,0,typ,0.8432765891664946,0.9291548793136074,218,100,False
T18,group_class_weighted,20860842,0,marg,0.8829267804607603,0.8829267804607603,63,49,False
T18,group_class_weighted,20860842,1,good,0.6416194001557828,0.6416194001557828,72,48,False
T18,group_class_weighted,20860842,1,typ,0.8385531886722825,0.8385531886722825,208,97,False
T18,group_class_weighted,20860842,1,marg,0.8226564410433395,0.8226564410433395,60,46,False
T18,group_class_weighted,20860842,2,good,0.7405244555352747,0.7405244555352747,73,49,False
T18,group_class_weighted,20860842,2,typ,0.7978779813657012,0.8366280029141281,218,100,False
T18,group_class_weighted,20860842,2,marg,0.883816444429829,0.883816444429829,62,49,False
T18,group_class_weighted,20860842,3,good,0.8195201861146367,0.8238155936337186,72,53,False
T18,group_class_weighted,20860842,3,typ,0.8272955144577656,0.9099248217268658,202,96,False
T18,group_class_weighted,20860842,3,marg,0.7841055676747061,0.7841055676747061,61,49,False
T21,group_class_weighted,20860842,0,good,0.783270681520286,0.8676036812668473,77,52,False
T21,group_class_weighted,20860842,0,typ,0.9955900605953347,0.9955900605953347,212,97,False
T21,group_class_weighted,20860842,0,marg,0.9944078355326021,0.9944078355326021,72,55,False
T21,group_class_weighted,20860842,1,good,0.9763192047159915,0.9849977215191897,75,53,False
T21,group_class_weighted,20860842,1,typ,0.9833228307104639,0.9942996776320544,221,100,False
T21,group_class_weighted,20860842,1,marg,0.9999468628214868,0.9999468628214868,78,56,False
T21,group_class_weighted,20860842,2,good,0.7528997359631728,0.7528997359631728,74,52,False
T21,group_class_weighted,20860842,2,typ,0.8530015485467188,0.8987523716732806,216,96,False
T21,group_class_weighted,20860842,2,marg,0.9746621419710575,0.9746621419710575,76,53,False
T21,group_class_weighted,20860842,3,good,0.9857568149469464,0.9857568149469464,73,51,False
T21,group_class_weighted,20860842,3,typ,0.9921999806504983,0.9996633222876236,224,98,False
T21,group_class_weighted,20860842,3,marg,0.99433863269571,0.99433863269571,73,54,False
T13,unweighted,20960845,0,good,0.05699018330757745,0.06080485141398745,73,52,False
T13,unweighted,20960845,0,typ,0.07917055332689019,0.091713337630321,225,97,False
T13,unweighted,20960845,0,marg,0.10703984521721706,0.12116527305147436,64,51,False
T13,unweighted,20960845,1,good,0.10443943479645483,0.10443943479645483,78,52,False
T13,unweighted,20960845,1,typ,0.11148055999498041,0.12965922602822738,211,97,False
T13,unweighted,20960845,1,marg,0.3754147844902727,0.3754147844902727,70,58,False
T13,unweighted,20960845,2,good,0.07681497246334565,0.07977430959365878,71,49,False
T13,unweighted,20960845,2,typ,0.15000918903173466,0.15000918903173466,219,97,False
T13,unweighted,20960845,2,marg,0.09333485491142515,0.09448148103832875,73,59,False
T13,unweighted,20960845,3,good,0.38549126395499306,0.38549126395499306,72,51,False
T13,unweighted,20960845,3,typ,0.6769893243380062,0.6769893243380062,225,98,False
T13,unweighted,20960845,3,marg,0.10202451380558523,0.3013585764177481,71,56,False
T18,unweighted,20960845,0,good,0.21062009786860375,0.214629818152084,66,47,False
T18,unweighted,20960845,0,typ,0.2228508438790229,0.2569702663915753,216,96,False
T18,unweighted,20960845,0,marg,0.33116404602039007,0.5661996550495089,63,48,False
T18,unweighted,20960845,1,good,0.20335507658309188,0.23136719689071597,72,54,False
T18,unweighted,20960845,1,typ,0.27125769759099755,0.27125769759099755,205,99,False
T18,unweighted,20960845,1,marg,0.4094503766637271,0.4094503766637271,67,51,False
T18,unweighted,20960845,2,good,0.11123851486114693,0.11123851486114693,69,48,False
T18,unweighted,20960845,2,typ,0.19889177275169528,0.19889177275169528,213,99,False
T18,unweighted,20960845,2,marg,0.23311383241525133,0.307825808912277,65,53,False
T18,unweighted,20960845,3,good,0.20927875905532645,0.20927875905532645,70,47,False
T18,unweighted,20960845,3,typ,0.2442240450038537,0.24635854101074323,213,100,False
T18,unweighted,20960845,3,marg,0.21281275780209746,0.21281275780209746,63,51,False
T21,unweighted,20960845,0,good,0.12210673700945504,0.14317183250492244,72,51,False
T21,unweighted,20960845,0,typ,0.13634841628505903,0.19478995508387412,216,99,False
T21,unweighted,20960845,0,marg,0.49255719326696945,0.49255719326696945,75,59,False
T21,unweighted,20960845,1,good,0.265776748092589,0.265776748092589,72,49,False
T21,unweighted,20960845,1,typ,0.07966149300491884,0.08407650798450238,224,100,False
T21,unweighted,20960845,1,marg,0.811404729510714,0.811404729510714,75,58,False
T21,unweighted,20960845,2,good,0.18322853407377288,0.19869492875055467,77,54,False
T21,unweighted,20960845,2,typ,0.11764163944155227,0.1654885420526348,217,99,False
T21,unweighted,20960845,2,marg,0.19052267395618303,0.19052267395618303,74,53,False
T21,unweighted,20960845,3,good,0.2693347255776615,0.30893915479806944,76,52,False
T21,unweighted,20960845,3,typ,0.15591380756604203,0.15591380756604203,214,97,False
T21,unweighted,20960845,3,marg,0.2335125756505177,0.522501436717794,74,56,False
T13,group_class_weighted,20960845,0,good,0.6328332482098966,0.6712934196677061,73,52,False
T13,group_class_weighted,20960845,0,typ,0.8383841824067095,0.9355858264654123,225,97,False
T13,group_class_weighted,20960845,0,marg,0.8306424384223384,0.853009021471871,64,51,False
T13,group_class_weighted,20960845,1,good,0.7609466331333471,0.7609466331333471,78,52,False
T13,group_class_weighted,20960845,1,typ,0.7979529970628351,0.8265147926432608,211,97,False
T13,group_class_weighted,20960845,1,marg,0.9542422593156079,0.9542422593156079,70,58,False
T13,group_class_weighted,20960845,2,good,0.7787416143742302,0.7983784440002597,71,49,False
T13,group_class_weighted,20960845,2,typ,0.890324415157559,0.890324415157559,219,97,False
T13,group_class_weighted,20960845,2,marg,0.8688928093800692,0.8801616212955834,73,59,False
T13,group_class_weighted,20960845,3,good,0.9675499745636744,0.9675499745636744,72,51,False
T13,group_class_weighted,20960845,3,typ,0.945122729662479,0.945122729662479,225,98,False
T13,group_class_weighted,20960845,3,marg,0.8016823842948836,0.8199146560759027,71,56,False
T18,group_class_weighted,20960845,0,good,0.6990214336230375,0.6990214336230375,66,47,False
T18,group_class_weighted,20960845,0,typ,0.8430184169207764,0.8684225698271426,216,96,False
T18,group_class_weighted,20960845,0,marg,0.8498901461473686,0.8928940523704785,63,48,False
T18,group_class_weighted,20960845,1,good,0.7028596969008183,0.7679237452880909,72,54,False
T18,group_class_weighted,20960845,1,typ,0.789608497386081,0.7898634005340958,205,99,False
T18,group_class_weighted,20960845,1,marg,0.8394516479160964,0.8879234913952075,67,51,False
T18,group_class_weighted,20960845,2,good,0.8434996883571907,0.8434996883571907,69,48,False
T18,group_class_weighted,20960845,2,typ,0.8808359933533446,0.8808359933533446,213,99,False
T18,group_class_weighted,20960845,2,marg,0.9135656784175106,0.9723427939446768,65,53,False
T18,group_class_weighted,20960845,3,good,0.8011455586536881,0.8011455586536881,70,47,False
T18,group_class_weighted,20960845,3,typ,0.8711956547823723,0.877788114131495,213,100,False
T18,group_class_weighted,20960845,3,marg,0.7185409055850823,0.7601013063830666,63,51,False
T21,group_class_weighted,20960845,0,good,0.9006124736683229,0.940128199396955,72,51,False
T21,group_class_weighted,20960845,0,typ,0.9695790657722876,0.9907637730479473,216,99,False
T21,group_class_weighted,20960845,0,marg,0.9983029906575243,0.9983029906575243,75,59,False
T21,group_class_weighted,20960845,1,good,0.7960626649826785,0.9399895729761699,72,49,False
T21,group_class_weighted,20960845,1,typ,0.8896104369298,0.9236031819916243,224,100,False
T21,group_class_weighted,20960845,1,marg,0.9963298676117787,0.9963298676117787,75,58,False
T21,group_class_weighted,20960845,2,good,0.9923320800634925,0.9923320800634925,77,54,False
T21,group_class_weighted,20960845,2,typ,0.9637251432061638,0.9751286266162471,217,99,False
T21,group_class_weighted,20960845,2,marg,0.9632490462335958,0.9632490462335958,74,53,False
T21,group_class_weighted,20960845,3,good,0.8429284145449961,0.9254876259004555,76,52,False
T21,group_class_weighted,20960845,3,typ,0.8520387458842281,0.8520387458842281,214,97,False
T21,group_class_weighted,20960845,3,marg,0.8996393067436256,0.9820206288105237,74,56,False
T13,unweighted,21060848,0,good,0.11575954664490043,0.11575954664490043,79,54,False
T13,unweighted,21060848,0,typ,0.12366574853686635,0.1704431982907733,216,97,False
T13,unweighted,21060848,0,marg,0.21541887663095013,0.21541887663095013,63,51,False
T13,unweighted,21060848,1,good,0.713601678601671,0.713601678601671,69,46,False
T13,unweighted,21060848,1,typ,0.1165316972725819,0.18712557367054916,223,101,False
T13,unweighted,21060848,1,marg,0.44921826860446773,0.44921826860446773,76,61,False
T13,unweighted,21060848,2,good,0.12104425562365156,0.12104425562365156,72,51,False
T13,unweighted,21060848,2,typ,0.13409032778488153,0.22483977785761597,218,97,False
T13,unweighted,21060848,2,marg,0.1971031591447882,0.21615166337154895,65,53,False
T13,unweighted,21060848,3,good,0.0776527365503598,0.0776527365503598,69,47,False
T13,unweighted,21060848,3,typ,0.12442899309978844,0.12442899309978844,222,100,False
T13,unweighted,21060848,3,marg,0.17039711351165235,0.23134268029904825,70,53,False
T18,unweighted,21060848,0,good,0.2575240731343966,0.2575240731343966,70,48,False
T18,unweighted,21060848,0,typ,0.31740236105799224,0.4464958730729094,205,94,False
T18,unweighted,21060848,0,marg,0.3762605235678084,0.3762605235678084,69,56,False
T18,unweighted,21060848,1,good,0.35148802950195596,0.35148802950195596,69,47,False
T18,unweighted,21060848,1,typ,0.3558455660571772,0.6230410844667756,209,98,False
T18,unweighted,21060848,1,marg,0.2851984614632847,0.3106672169814363,67,52,False
T18,unweighted,21060848,2,good,0.14565333661975935,0.14565333661975935,68,48,False
T18,unweighted,21060848,2,typ,0.15810502706853027,0.15810502706853027,211,102,False
T18,unweighted,21060848,2,marg,0.24646580074720906,0.2598991015214091,71,52,False
T18,unweighted,21060848,3,good,0.14558166394051672,0.23978320589928998,77,54,False
T18,unweighted,21060848,3,typ,0.23447773385073792,0.2500313868542609,205,94,False
T18,unweighted,21060848,3,marg,0.5835161190286201,0.5835161190286201,65,50,False
T21,unweighted,21060848,0,good,0.06183922732061321,0.06183922732061321,73,50,False
T21,unweighted,21060848,0,typ,0.06605848777859105,0.12997207140673767,218,96,False
T21,unweighted,21060848,0,marg,0.08463993103936986,0.08463993103936986,74,57,False
T21,unweighted,21060848,1,good,0.11269117383235293,0.1448378474949827,74,52,False
T21,unweighted,21060848,1,typ,0.12294706916981661,0.17651383976832927,218,98,False
T21,unweighted,21060848,1,marg,0.12022852926743946,0.17019313233144764,76,54,False
T21,unweighted,21060848,2,good,0.18306148513898857,0.2235579894040483,73,51,False
T21,unweighted,21060848,2,typ,0.24270345518346995,0.3915712518937869,220,99,False
T21,unweighted,21060848,2,marg,0.13641776715965886,0.13641776715965886,75,56,False
T21,unweighted,21060848,3,good,0.16372033900986677,0.16372033900986677,70,49,False
T21,unweighted,21060848,3,typ,0.477949748086411,0.5538951310948486,224,100,False
T21,unweighted,21060848,3,marg,0.5411963840283351,0.5411963840283351,75,55,False
T13,group_class_weighted,21060848,0,good,0.6950587501360086,0.716105324290998,79,54,False
T13,group_class_weighted,21060848,0,typ,0.7899106047940512,0.8964830991244871,216,97,False
T13,group_class_weighted,21060848,0,marg,0.8957792013940322,0.926753182523107,63,51,False
T13,group_class_weighted,21060848,1,good,0.9999999999999807,0.9999999999999807,69,46,False
T13,group_class_weighted,21060848,1,typ,0.891419589087522,0.9041429562823615,223,101,False
T13,group_class_weighted,21060848,1,marg,0.9264033543436397,0.9564871208000343,76,61,False
T13,group_class_weighted,21060848,2,good,0.7340036868662874,0.7340036868662874,72,51,False
T13,group_class_weighted,21060848,2,typ,0.8199317813174651,0.8220447135182987,218,97,False
T13,group_class_weighted,21060848,2,marg,0.7921457154030483,0.852521822272128,65,53,False
T13,group_class_weighted,21060848,3,good,0.930477422541306,0.930477422541306,69,47,False
T13,group_class_weighted,21060848,3,typ,0.8980663677022546,0.8980663677022546,222,100,False
T13,group_class_weighted,21060848,3,marg,0.9142108959439303,0.960448181095638,70,53,False
T18,group_class_weighted,21060848,0,good,0.8237304183304159,0.8237304183304159,70,48,False
T18,group_class_weighted,21060848,0,typ,0.9004395023252236,0.9382383856460274,205,94,False
T18,group_class_weighted,21060848,0,marg,0.8768382642575173,0.8768382642575173,69,56,False
T18,group_class_weighted,21060848,1,good,0.9622107006814282,0.9622107006814282,69,47,False
T18,group_class_weighted,21060848,1,typ,0.9490896985012326,0.9807533796072088,209,98,False
T18,group_class_weighted,21060848,1,marg,0.8602492189799819,0.8602492189799819,67,52,False
T18,group_class_weighted,21060848,2,good,0.6970696759141778,0.6970696759141778,68,48,False
T18,group_class_weighted,21060848,2,typ,0.755744500498981,0.7663722467532316,211,102,False
T18,group_class_weighted,21060848,2,marg,0.7308042510544084,0.7606464421512392,71,52,False
T18,group_class_weighted,21060848,3,good,0.6866177475734823,0.7699724886980518,77,54,False
T18,group_class_weighted,21060848,3,typ,0.7814280772603854,0.7829655348406983,205,94,False
T18,group_class_weighted,21060848,3,marg,0.9433023050624377,0.9433023050624377,65,50,False
T21,group_class_weighted,21060848,0,good,0.7644738464282941,0.7644738464282941,73,50,False
T21,group_class_weighted,21060848,0,typ,0.8661405198707978,0.8667851981969736,218,96,False
T21,group_class_weighted,21060848,0,marg,0.8656380795627676,0.8949180920597334,74,57,False
T21,group_class_weighted,21060848,1,good,0.8674468171097451,0.8674468171097451,74,52,False
T21,group_class_weighted,21060848,1,typ,0.9507386572540079,0.9659975229651749,218,98,False
T21,group_class_weighted,21060848,1,marg,0.9658681905623666,0.9805652377660782,76,54,False
T21,group_class_weighted,21060848,2,good,0.926173180024152,0.926173180024152,73,51,False
T21,group_class_weighted,21060848,2,typ,0.9034784743943912,0.9782479158439789,220,99,False
T21,group_class_weighted,21060848,2,marg,0.9954295004509602,0.9954295004509602,75,56,False
T21,group_class_weighted,21060848,3,good,0.9116151514294124,0.9116151514294124,70,49,False
T21,group_class_weighted,21060848,3,typ,0.9662360728854205,0.9739940425136223,224,100,False
T21,group_class_weighted,21060848,3,marg,0.9835626441666923,0.9835626441666923,75,55,False
T13,unweighted,21160851,0,good,0.20086279339520094,0.20086279339520094,77,53,False
T13,unweighted,21160851,0,typ,0.3038161644041544,0.3057028842077258,218,95,False
T13,unweighted,21160851,0,marg,0.2625136081339279,0.2625136081339279,66,55,False
T13,unweighted,21160851,1,good,0.24574395249675998,0.24574395249675998,75,52,False
T13,unweighted,21160851,1,typ,0.14420648916054388,0.3000476147574109,218,98,False
T13,unweighted,21160851,1,marg,0.4562166346581607,0.4562166346581607,65,49,False
T13,unweighted,21160851,2,good,0.08165872185616443,0.08165872185616443,78,54,False
T13,unweighted,21160851,2,typ,0.10803577097947695,0.11197789818282824,219,99,False
T13,unweighted,21160851,2,marg,0.12631178636170337,0.12631178636170337,65,53,False
T13,unweighted,21160851,3,good,0.13687502783883512,0.13687502783883512,74,49,False
T13,unweighted,21160851,3,typ,0.15220685389193842,0.17438477669209232,213,95,False
T13,unweighted,21160851,3,marg,0.2170558478684353,0.2170558478684353,72,60,False
T18,unweighted,21160851,0,good,0.28793756881856325,0.28793756881856325,73,50,False
T18,unweighted,21160851,0,typ,0.2195242179417847,0.2900161269691056,214,96,False
