target,variant,model,n_features,roc_auc_w,pr_auc_w,precision_w,recall_w,specificity_w,npv_w,f1_w,balanced_accuracy_w,mcc_w,accuracy_w,brier_w,logloss_w,precision_raw,recall_raw,f1_raw,accuracy_raw,predicted_positive,n,positive,seed,mean_threshold,sd_threshold,mean_inner_f1
ANY,no_maternal,elastic,149,0.6910767788393302,0.29747559320295996,0.2304923807335943,0.4249011857707512,0.8161409543325521,0.9163123189745481,0.29886312863029396,0.6205210700516515,0.18811198525047057,0.7712504049238744,0.16992179806611876,0.6475709518073532,0.23255813953488372,0.44776119402985076,0.30612244897959184,0.775206611570248,129,605,67,20297865,0.5888220210674796,0.18821521744949313,0.32146086237722826
ANY,no_maternal,elastic,149,0.6391063085576517,0.2785197769869646,0.3315098468271334,0.2994071146245061,0.9217469262295077,0.9103212749810267,0.31464174454828664,0.6105770204270068,0.23126160466479137,0.8503401360544219,0.17136138309818605,0.6498080380993927,0.3442622950819672,0.31343283582089554,0.328125,0.8578512396694215,61,605,67,20310212,0.7220845410299149,0.08542486368313182,0.33690877418244153
ANY,no_maternal,elastic,149,0.694369983837587,0.30571069854225336,0.2598644578313259,0.4871541501976287,0.8201661299765802,0.9250309533635984,0.33893144765272104,0.6536601400871044,0.23837388609356866,0.7819565921606739,0.16392190688821637,0.5669424217438828,0.2421875,0.4626865671641791,0.31794871794871793,0.7801652892561983,128,605,67,20322559,0.5217783537792917,0.07613490083243259,0.3691206203776848
ANY,no_maternal,elastic,149,0.6971354540305561,0.35219729839568753,0.28355295265983455,0.41007905138339945,0.86570550351288,0.9188464899504802,0.3352761267239891,0.6378922774481397,0.23625968803742317,0.8134272756721738,0.16491091713885758,0.5752782956807746,0.29591836734693877,0.43283582089552236,0.3515151515151515,0.8231404958677686,98,605,67,20334906,0.6391094673394289,0.12296104513079296,0.39136300040767835
ANY,no_maternal,elastic,149,0.6938735021178335,0.2956224825305404,0.19873079492318022,0.41996047430830064,0.7805364461358308,0.912144537096429,0.2697923279223729,0.6002484602220657,0.14909782903567842,0.7391642371234209,0.15799252223160073,0.5857339257288299,0.2054794520547945,0.44776119402985076,0.28169014084507044,0.7471074380165289,146,605,67,20347253,0.4856207103475633,0.18874451882342322,0.3392098912611539
ANY,no_maternal,elastic,149,0.6742015529685925,0.35395872016618485,0.3948339483394833,0.3171936758893282,0.9369877049180323,0.9137005120519541,0.3517808219178083,0.6270906904036802,0.2800423453139714,0.865873015873016,0.17328081317965452,0.5928190303220201,0.39285714285714285,0.3283582089552239,0.35772357723577236,0.8694214876033057,56,605,67,20359600,0.7826600029147174,0.10132539310006591,0.36133502557954983
ANY,no_maternal,elastic,149,0.6856329324742436,0.3385524615648396,0.20901766027160198,0.4772727272727275,0.7659055425448862,0.9187302934312653,0.2907178377448809,0.6215891349088067,0.1762541527289607,0.7327880358492604,0.17579936189734727,0.5882831487495215,0.2,0.44776119402985076,0.2764976958525346,0.740495867768595,150,605,67,20371947,0.5493247450258816,0.18477468028439487,0.3506076284648255
ANY,no_qc,elastic,87,0.7090246918419252,0.32634030529845626,0.28000000000000025,0.32509881422924913,0.8916495901639337,0.9106605624591231,0.3008687700045727,0.6083742021965914,0.203286430176049,0.8266439909297053,0.17986835539194848,0.5699995766862416,0.24675324675324675,0.2835820895522388,0.2638888888888889,0.824793388429752,77,605,67,20260824,0.6941652654789364,0.11016163811751428,0.332983699162224
ANY,no_qc,elastic,87,0.7014326809742883,0.3699209527328905,0.26117103235747335,0.3349802371541504,0.87717725409836,0.9105291145971812,0.2935064935064938,0.6060787456262551,0.1908598240216802,0.8149659863945578,0.17650718964632445,0.5499200952030409,0.24390243902439024,0.29850746268656714,0.2684563758389262,0.8198347107438017,82,605,67,20273171,0.6935578817166502,0.09865168689686922,0.39176394313999136
ANY,no_qc,elastic,87,0.6852765352074869,0.2964750345840519,0.2439771504263604,0.41600790513834013,0.8329186182669784,0.9166951934113284,0.30757188331680896,0.6244632617026592,0.1999890195958259,0.7850826044703598,0.1761563110930021,0.5525148856005007,0.23529411764705882,0.417910447761194,0.3010752688172043,0.7851239669421488,119,605,67,20285518,0.6068320447581824,0.14447760129691437,0.3477363611999752
