target,track,feature_set,model,n_features,seeds,roc_auc_w_mean,roc_auc_w_sd,roc_auc_w_q025,roc_auc_w_q975,pr_auc_w_mean,pr_auc_w_sd,pr_auc_w_q025,pr_auc_w_q975,precision_w_mean,precision_w_sd,precision_w_q025,precision_w_q975,recall_w_mean,recall_w_sd,recall_w_q025,recall_w_q975,specificity_w_mean,specificity_w_sd,specificity_w_q025,specificity_w_q975,f1_w_mean,f1_w_sd,f1_w_q025,f1_w_q975,balanced_accuracy_w_mean,balanced_accuracy_w_sd,balanced_accuracy_w_q025,balanced_accuracy_w_q975,mcc_w_mean,mcc_w_sd,mcc_w_q025,mcc_w_q975,accuracy_w_mean,accuracy_w_sd,accuracy_w_q025,accuracy_w_q975,precision_raw_mean,precision_raw_sd,precision_raw_q025,precision_raw_q975,recall_raw_mean,recall_raw_sd,recall_raw_q025,recall_raw_q975,f1_raw_mean,f1_raw_sd,f1_raw_q025,f1_raw_q975,accuracy_raw_mean,accuracy_raw_sd,accuracy_raw_q025,accuracy_raw_q975,predicted_positive_mean,predicted_positive_sd,predicted_positive_q025,predicted_positive_q975,mean_threshold_mean,mean_threshold_sd,mean_threshold_q025,mean_threshold_q975,selection_score
ANY,record,engineered,random_forest,64,2,0.7515574142925414,0.003347221034415345,0.7493089137355543,0.7538059148495284,0.3909071976426637,0.013111265151575019,0.38209968636898084,0.3997147089163466,0.26396041489284494,0.009949808475728192,0.2572766167003849,0.27064421308530495,0.5128458498023718,0.05310288080057073,0.47717391304347856,0.548517786561265,0.8149638953942226,0.009711678322795191,0.8084400614754094,0.8214877293130359,0.3483621252423934,0.020950376900352084,0.33428867934647305,0.3624355711383137,0.663904872598297,0.02169560123888779,0.6493308211782571,0.678478924018337,0.25091876422549814,0.0273438100116706,0.2325505204169057,0.26928700803409056,0.7802991037684917,0.002504384237438679,0.7786167800453515,0.7819814274916318,0.262429696287964,0.007476719621095139,0.25740719910011245,0.26745219347581556,0.5223880597014925,0.021107665110046178,0.5082089552238807,0.5365671641791044,0.34917077543702374,0.0019016766862928116,0.34789332138054685,0.35044822949350063,0.784297520661157,0.010518943852361861,0.7772314049586777,0.7913636363636363,133.5,9.192388155425117,127.325,139.675,0.45574548791838965,0.04537059537987724,0.4252677250417865,0.48622325079499273,0.38221525078157176
ANY,record,engineered,lightgbm,64,2,0.7457836990221559,0.004631041104614251,0.7426727904815809,0.748894607562731,0.31821099041252376,0.011470990344815829,0.3105053361057663,0.32591664471928117,0.2667651498863663,0.036914015195278115,0.24196810694423213,0.2915621928285005,0.5108695652173916,0.05869265772694661,0.47144268774703585,0.5502964426877472,0.8175955064402805,0.013493712909425486,0.8085310853337232,0.8266599275468377,0.3504824473643262,0.0456799878630861,0.31979684964094424,0.3811680450877082,0.6642325358288359,0.03609318531818612,0.6399868865403794,0.6884781851172924,0.2529314348809182,0.057682126571534466,0.21418338317152508,0.2916794865903113,0.7824020084224168,0.01867980499052892,0.7698538224813737,0.7949501943634598,0.26242236024844723,0.03293975688757207,0.24029503105590064,0.2845496894409938,0.5149253731343284,0.03166149766506931,0.4936567164179104,0.5361940298507463,0.347504107165424,0.03613724027699226,0.32322886389485656,0.3717793504359914,0.7851239669421488,0.021037887704723722,0.7709917355371901,0.7992561983471075,132.0,8.48528137423857,126.3,137.7,0.4077660275534678,0.010641998897141148,0.40061724944719695,0.4149148056597387,0.37088354943980706
ANY,record,longitudinal,extra_trees,157,2,0.7421372395423538,0.017682943354376476,0.7302586968429974,0.7540157822417101,0.31395163659582126,0.008066831099776432,0.3085327311711497,0.3193705420204928,0.2882796401596145,0.06586107815113824,0.24403736593153383,0.33252191438769513,0.4668972332015813,0.05939137984274367,0.4270009881422927,0.5067934782608698,0.8481045081967207,0.029523157103844035,0.828272284836065,0.8679367315573764,0.3560274270940914,0.06773254451469425,0.31052799263739944,0.40152686155078343,0.6575008706991509,0.04445726847329377,0.6276366364891788,0.687365104909123,0.2588252162855275,0.08283366457441707,0.20318158265098044,0.3144688499200746,0.8043650793650794,0.032950213953250714,0.7822307256235829,0.826499433106576,0.2859677419354839,0.0622710165367508,0.24413709677419357,0.3277983870967742,0.4701492537313433,0.03166149766506927,0.4488805970149254,0.4914179104477612,0.3546728532463868,0.057327589934740325,0.3161629620340471,0.39318274445872653,0.8082644628099174,0.03506314617453959,0.7847107438016528,0.8318181818181819,112.0,16.97056274847714,100.6,123.4,0.25428770929598243,0.028181019625621365,0.2353570687218558,0.27321834987010907,0.37048945462499994
ANY,record,longitudinal,random_forest,157,2,0.7404806753482027,0.002373476800696553,0.7388862888844793,0.7420750618119261,0.3233399679973855,0.0009846788782793272,0.32267850854086916,0.3240014274539018,0.24008447063628477,0.033162747139860886,0.21780734742018287,0.26236159385238667,0.5780632411067197,0.07406454427448039,0.5283102766798421,0.6278162055335972,0.7570593042544882,0.07429088919484682,0.7071542923009363,0.8069643162080401,0.336767494472976,0.020230127010237665,0.323177877479432,0.35035711146652,0.6675612726806037,0.00011317246018325239,0.6674852489172666,0.6676372964439409,0.24035906839314058,0.019791539273495435,0.2270640733442525,0.2536540634420286,0.7365214339704137,0.057268701136914985,0.6980511013929382,0.7749917665478891,0.23676336434957124,0.021338343661422156,0.22242930122240467,0.2510974274767378,0.5895522388059702,0.1160921581052541,0.5115671641791045,0.6675373134328358,0.334983498349835,0.002333685746490284,0.3334158415841584,0.3365511551155116,0.7404958677685951,0.05376349080096066,0.7043801652892562,0.7766115702479339,169.0,48.08326112068523,136.7,201.3,0.39991724968094,0.05557745252419674,0.36258301579805374,0.43725148356382626,0.3640439595201551
ANY,record,longitudinal,elastic,157,2,0.720777614734621,0.0025983941747810546,0.719032139700497,0.7225230897687451,0.3159285910186409,0.037105763261989604,0.2910027410361682,0.3408544410011137,0.2586215802718709,0.035212091698044116,0.23496780689339386,0.28227535365034795,0.49308300395256943,0.05450032503216477,0.4564723320158105,0.5296936758893284,0.8163605093676809,0.01345490069587989,0.807322160421545,0.8253988583138168,0.3392619738709787,0.043206969028971746,0.3102376301158208,0.3682863176261366,0.6547217566601251,0.03397761286402231,0.6318972462186777,0.6775462671015724,0.23867843017471993,0.05457588995767858,0.20201699739027287,0.27533986295916696,0.7792678976352447,0.018164421039226834,0.7670659216067381,0.7914698736637513,0.24102145522388058,0.034794666704841784,0.21764808768656715,0.264394822761194,0.4701492537313433,0.05276916277511552,0.4347014925373134,0.5055970149253731,0.3186375813241485,0.042540063529477694,0.2900612323000383,0.3472139303482587,0.7768595041322315,0.018700344626421075,0.7642975206611571,0.7894214876033058,131.0,4.242640687119285,128.15,133.85,0.5535639063934685,0.002963879180659311,0.5515729162795697,0.5555548965073672,0.3600530907155998
ANY,record,engineered,rbf_svm,64,2,0.736749758412323,0.004294212624673572,0.7338651148888977,0.7396344019357485,0.3141404492577018,0.009794705340599364,0.307560841819943,0.3207200566954606,0.24073940524458876,0.0028655123396286552,0.23881449319800985,0.24266431729116764,0.5118577075098817,0.0656798788849164,0.46773715415019795,0.5559782608695655,0.7905353483606552,0.03013121511606176,0.7702946611533952,0.8107760355679152,0.32676142766787575,0.010848684609354597,0.3194738081363584,0.3340490471993931,0.6511965279352683,0.01777433188442732,0.6392565948590564,0.6631364610114802,0.2244510946252708,0.01573929451656156,0.21387820083570552,0.2350239884148361,0.7585600907029479,0.019137924058353017,0.7457041626174281,0.7714160187884679,0.2310185185185185,0.00851147051428252,0.22530092592592593,0.23673611111111112,0.5074626865671642,0.04221533022009239,0.4791044776119403,0.5358208955223881,0.3170061499542025,0.0002467332947831239,0.31684040650761114,0.3171718934007938,0.7578512396694215,0.019869116165572437,0.7445041322314049,0.7711983471074381,147.5,17.67766952966369,135.625,159.375,0.45289398138462533,0.023490154093790617,0.43711443649633086,0.46867352627291975,0.3554633014413073
ANY,record,longitudinal,xgboost,157,2,0.7210103073953698,0.012235993498863099,0.7127907611166491,0.7292298536740903,0.30467059319141254,0.017373335590026687,0.29300002995425195,0.31634115642857313,0.24106845741094257,3.3417280738392964e-05,0.2410460093044146,0.24109090551747056,0.5029644268774707,0.01676933077912767,0.4916996047430833,0.5142292490118581,0.7947709309133484,0.006805074775031685,0.7901996121194372,0.7993422497072594,0.3258840286078455,0.0035522375942845202,0.3234978078811063,0.3282702493345846,0.6488676788954094,0.004982128002047953,0.6455209272251713,0.6522144305656475,0.22237425103115652,0.004912713505840321,0.2190741286488504,0.22567437341346264,0.7612892776158083,0.004100165657025972,0.7585349854227407,0.764043569808876,0.2499517653868416,0.004911411175519148,0.24665251784680686,0.25325101292687635,0.5373134328358209,0.021107665110046255,0.5231343283582089,0.5514925373134328,0.34117303502032936,0.008831488427785344,0.3352404699328347,0.347105600107824,0.7702479338842976,0.0,0.7702479338842976,0.7702479338842976,144.0,2.8284271247461903,142.1,145.9,0.3361514673006436,0.01620259855552796,0.3252673483547593,0.3470355862465279,0.3554630285284156
ANY,record,longitudinal,histgb,157,2,0.706714681434033,0.00879945494183918,0.7008036348869191,0.712625727981147,0.31938042446568704,0.027120779805547304,0.30116200151969585,0.3375988474116783,0.22901884916307963,0.015889889717262688,0.21834479283026592,0.23969290549589334,0.49308300395256954,0.07965432120085619,0.43957509881422957,0.5465909090909095,0.7826130708430907,0.05427241194155381,0.7461554998536294,0.8190706418325521,0.31095521884287086,0.0013664694051364337,0.31003729104934774,0.311873146636394,0.6378480373978299,0.012690954629651172,0.6293228703233906,0.6463732044722693,0.20427146530140125,0.0029537770515441083,0.2022872613073042,0.2062556692954983,0.7493926141885328,0.03890576183496442,0.7232576125688371,0.7755276158082283,0.23381051300578035,0.011846848619048464,0.22585237536127167,0.24176865065028902,0.5223880597014925,0.08443066044018478,0.46567164179104475,0.5791044776119403,0.32147435897435894,0.004986009354520549,0.318125,0.32482371794871795,0.756198347107438,0.033894374635388226,0.7334297520661157,0.7789669421487603,150.5,31.81980515339464,129.125,171.875,0.1894008255396042,0.008688572385590494,0.18356426450955704,0.19523738656965137,0.34255164393815546
ANY,record,longitudinal,lightgbm,157,2,0.7036549977311686,0.0030972683337410424,0.701574403261323,0.705735592201014,0.302841088467938,0.009428706012425707,0.29650734160669745,0.3091748353291786,0.2237997572963107,0.018681223569769038,0.21125061842261733,0.23634889617000407,0.523221343873518,0.011878275968548655,0.5152420948616603,0.5312005928853757,0.7640271272443399,0.020018477253293015,0.7505796862802493,0.7774745682084304,0.3133817774669024,0.020466289443113326,0.2996335180184979,0.32713003691530684,0.6436242355589288,0.015948376610920797,0.6329108905709547,0.6543375805469028,0.20681478868169592,0.026916114066388556,0.18873385024113865,0.2248957271222532,0.7363972573156248,0.01908447683377366,0.7235772324802938,0.7492172821509558,0.22177923702313945,0.005417172025975742,0.21814024390243902,0.2254182301438399,0.5298507462686568,0.03166149766506931,0.5085820895522388,0.5511194029850747,0.31263952788616467,0.010899050419546875,0.30531807504901676,0.3199609807233125,0.7421487603305785,0.0023375430783026444,0.7405785123966941,0.7437190082644628,160.0,5.656854249492381,156.2,163.8,0.3060940232002356,0.01968561307960638,0.2928701842248515,0.31931786217561964,0.3385493139529178
ANY,record,longitudinal,lda,157,2,0.7227962561093576,0.010405585133222645,0.7158062892899377,0.7297862229287775,0.3122572392911428,0.043955405043389593,0.2827301325639598,0.34178434601832586,0.25163978285764627,0.08115976918355908,0.19712059086587813,0.3061589748494144,0.40662055335968394,0.10690448371693852,0.33480731225296456,0.47843379446640333,0.8411427839578449,0.027026238032397117,0.8229878695843086,0.8592976983313811,0.3107498378881792,0.09322203264021865,0.24812780302408152,0.37337187275227685,0.6238816686587643,0.06696536087466774,0.5788975909186366,0.6688657463988921,0.20384332175859637,0.1143349724327796,0.12703863914130073,0.28064800437589205,0.7912860382248139,0.03619140635810641,0.7669744088111436,0.8155976676384841,0.24203069657615112,0.06177792421228395,0.20053128689492328,0.28353010625737896,0.40298507462686567,0.06332299533013862,0.3604477611940298,0.4455223880597015,0.3020781791192479,0.06612725464832139,0.2576571004453241,0.3464992577931717,0.7917355371900827,0.03272560309623694,0.7697520661157025,0.8137190082644629,113.0,11.313708498984761,105.4,120.6,0.2385298707319613,0.03410646628379242,0.21561880281996032,0.2614409386439623,0.3186700536572388
ANY,record,longitudinal,rbf_svm,157,2,0.6874506856924558,1.8766906944970516e-05,0.6874380789956512,0.6874632923892604,0.22724562387812264,0.00015281058376559069,0.22714297314810578,0.22734827460813947,0.17861904027413344,0.014797183095210574,0.1686790111905052,0.18855906935776168,0.4555335968379449,0.04332077117941302,0.42643280632411096,0.48463438735177894,0.7260502049180325,0.053405605839030444,0.6901749121779859,0.7619254976580792,0.2557935459313081,0.008360051447145177,0.25017766931543056,0.26140942254718563,0.5907919008779886,0.005042417329808694,0.5874046497648824,0.5941791519910948,0.12778883887711331,0.013720859219590023,0.11857183190912915,0.13700584584509748,0.6950113378684808,0.04230729591355857,0.6665913508260448,0.7234313249109168,0.18219763152785867,0.01963041539694744,0.16901087167540285,0.1953843913803145,0.4776119402985075,0.04221533022009239,0.4492537313432836,0.5059701492537314,0.262757688408246,0.014099121355189693,0.2532865833051706,0.2722287935113214,0.7016528925619835,0.047919633105204015,0.6694628099173554,0.7338429752066116,177.5,34.64823227814083,154.225,200.775,0.4156306299244198,0.02108641854608906,0.4014657978567863,0.42979546199205326,0.2764280954573341
ANY,record,z_only,elastic,9,2,0.4898291395139673,0.03407931381796215,0.4669363113100451,0.5127219677178895,0.12161164127630614,0.010515790282754126,0.11454764398875865,0.12867563856385364,0.11426132492864383,0.0021426070565718066,0.11282202554847975,0.11570062430880788,0.8799407114624507,0.14882781066475723,0.7799654150197631,0.9799160079051382,0.11730947501951637,0.13084028433108838,0.02941732533177222,0.20520162470726053,0.20202372620395498,0.007324118659884348,0.1971037389318668,0.20694371347604318,0.4986250932409835,0.008993763166834624,0.4925835198635117,0.5046666666184554,0.004419971141190916,0.023320781484410816,-0.011245797452495824,0.020085739734877654,0.20481319511931756,0.09875138272839014,0.13847681135946444,0.2711495788791707,0.10950363196125908,0.0033386397658929034,0.10726089588377724,0.11174636803874091,0.8731343283582089,0.15830748832534644,0.7667910447761194,0.9794776119402985,0.19437927293826784,0.009240427676142977,0.18817200232094652,0.2005865435555892,0.20165289256198346,0.09817680928871071,0.13570247933884297,0.2676033057851239,533.0,80.61017305526642,478.85,587.15,0.32448506925669357,0.09840539322286576,0.2583811044461373,0.3905890340672498,0.2123538606666145
T13,woman,woman_compact,elastic,187,2,0.6494401378122308,0.02497104050701858,0.6326658053402239,0.6662144702842377,0.34118812171602314,0.03542472565477816,0.31739151117046477,0.3649847322615815,0.29447115384615385,0.018697535079451988,0.2819110576923077,0.30703125000000003,0.3611111111111111,0.19641855032959654,0.22916666666666666,0.4930555555555555,0.875968992248062,0.076740270826447,0.8244186046511628,0.9275193798449612,0.3090322580645161,0.07207927188869323,0.26061290322580644,0.3574516129032258,0.6185400516795866,0.059839139751574816,0.578343023255814,0.6587370801033592,0.21577914506268342,0.056235910870756974,0.1780025908359146,0.2535556992894522,0.8129251700680272,0.043292251909380505,0.7838435374149659,0.8420068027210885,0.29447115384615385,0.018697535079451988,0.2819110576923077,0.30703125000000003,0.3611111111111111,0.19641855032959654,0.22916666666666666,0.4930555555555555,0.3090322580645161,0.07207927188869323,0.26061290322580644,0.3574516129032258,0.8129251700680272,0.043292251909380505,0.7838435374149659,0.8420068027210885,22.5,13.435028842544403,13.475,31.525,0.5158040989316043,0.16866184298370065,0.4025052626754686,0.62910293518774,0.3251312522639451
T13,woman,woman_compact,extra_trees,187,2,0.6834625322997416,0.02314389120162685,0.6679155900086133,0.6990094745908699,0.32661151249362647,0.017353476377532286,0.3149542897110985,0.3382687352761544,0.1946826758147513,0.018193141883015806,0.1824614065180103,0.2069039451114923,0.5277777777777778,0.11785113019775798,0.44861111111111107,0.6069444444444445,0.6976744186046511,0.0328886874970487,0.6755813953488372,0.719767441860465,0.2839618355293049,0.03662434032497337,0.25935938209904585,0.30856428895956384,0.6127260981912144,0.0424812213503546,0.5841892764857881,0.6412629198966407,0.15665226338968086,0.054134085261667166,0.12028761354691804,0.19301691323244366,0.6768707482993197,0.01443075063646017,0.6671768707482992,0.6865646258503402,0.1946826758147513,0.018193141883015806,0.1824614065180103,0.2069039451114923,0.5277777777777778,0.11785113019775798,0.44861111111111107,0.6069444444444445,0.2839618355293049,0.03662434032497337,0.25935938209904585,0.30856428895956384,0.6768707482993197,0.01443075063646017,0.6671768707482992,0.6865646258503402,48.5,6.363961030678928,44.225,52.775,0.20509864348891552,0.015816732913330137,0.19447373034464494,0.2157235566331861,0.3074669016974242
T13,record,longitudinal,extra_trees,157,2,0.8340949258641569,0.02581522127777896,0.8167535137419756,0.8514363379863382,0.1810832072748983,0.041628066040852,0.1531194938789888,0.2090469206708078,0.23110376201029426,0.009582304355748562,0.2246668352404182,0.2375406887801703,0.32837837837837835,0.10893266629090051,0.2552027027027027,0.401554054054054,0.9525359256128485,0.013305322864930498,0.9435980557903632,0.9614737954353338,0.2684503871058177,0.04437559228796932,0.2386410189911248,0.2982597552205107,0.6404571519956135,0.04781367171298503,0.6083382490690182,0.6725760549222086,0.23661535538399867,0.04890084522472744,0.20376614208304802,0.26946456868494933,0.9263524457402009,0.008177425360660746,0.9208592484612894,0.9318456430191124,0.24761904761904763,0.02020305089104422,0.23404761904761906,0.2611904761904762,0.391304347826087,0.12297509238026913,0.30869565217391304,0.47391304347826085,0.3013062409288825,0.05254552568468976,0.2660087082728592,0.3366037735849057,0.9322314049586777,0.004675086156605211,0.9290909090909091,0.9353719008264463,36.0,8.48528137423857,30.3,41.7,0.2528515023028671,0.013161048722128017,0.24401054884387102,0.26169245576186323,0.27546480976131515
T13,woman,woman_compact,lda,187,2,0.7266365202411714,0.00928800896907398,0.7203972868217055,0.7328757536606374,0.4355598724962464,0.026385411689128353,0.417835434142954,0.4532843108495388,0.18333333333333335,0.0235702260395516,0.16749999999999998,0.1991666666666667,0.3888888888888889,0.23570226039551587,0.23055555555555554,0.5472222222222223,0.7674418604651163,0.1096289583234957,0.6937984496124031,0.8410852713178294,0.242296918767507,0.07328557676163099,0.19306722689075628,0.2915266106442577,0.5781653746770026,0.06303665103601017,0.5358204134366924,0.6205103359173127,0.1147188210857896,0.0779713137153919,0.062341478652921195,0.167096163518658,0.7210884353741496,0.06734350297014738,0.6758503401360544,0.7663265306122449,0.18333333333333335,0.0235702260395516,0.16749999999999998,0.1991666666666667,0.3888888888888889,0.23570226039551587,0.23055555555555554,0.5472222222222223,0.242296918767507,0.07328557676163099,0.19306722689075628,0.2915266106442577,0.7210884353741496,0.06734350297014738,0.6758503401360544,0.7663265306122449,37.0,18.384776310850235,24.65,49.35,0.2973766741058991,0.193818644895133,0.16717871988644986,0.4275746283253482,0.2675315118267239
T13,woman,woman_compact,lightgbm,187,2,0.6393195521102497,0.003958823495015139,0.6366602067183462,0.6419788975021533,0.21607679506284352,0.045265008852504354,0.18566996008827233,0.24648363003741472,0.17914438502673796,0.0037813196854895544,0.1766042780748663,0.18168449197860964,0.41666666666666663,0.11785113019775793,0.33749999999999997,0.49583333333333335,0.7325581395348837,0.0822217187426218,0.6773255813953488,0.7877906976744186,0.24808184143222506,0.018084572408863103,0.23593350383631714,0.260230179028133,0.5746124031007751,0.017814705727568013,0.5626453488372093,0.586579457364341,0.10877997506521112,0.016032479260740893,0.09801013400093368,0.11954981612948856,0.6938775510204082,0.05772300254584068,0.6551020408163265,0.7326530612244898,0.17914438502673796,0.0037813196854895544,0.1766042780748663,0.18168449197860964,0.41666666666666663,0.11785113019775793,0.33749999999999997,0.49583333333333335,0.24808184143222506,0.018084572408863103,0.23593350383631714,0.260230179028133,0.6938775510204082,0.05772300254584068,0.6551020408163265,0.7326530612244898,42.0,12.727922061357855,33.45,50.55,0.24159910533323684,0.07779835216848316,0.18933795006893692,0.2938602605975367,0.26516837783629366
T13,record,engineered,xgboost,64,2,0.8083935482397024,0.02233811887278416,0.7933878846725003,0.8233992118069045,0.15987670679403843,0.011780134219120303,0.15196338464389214,0.1677900289441847,0.1533138756341828,9.988928520922996e-05,0.15324677486279045,0.15338097640557516,0.5405405405405403,0.1643545491406569,0.430135135135135,0.6509459459459457,0.8692730346576494,0.039844241786893685,0.842507607776838,0.8960384615384609,0.23691145257493784,0.016392296530202927,0.225899903740997,0.2479230014088787,0.704906787599095,0.062255153676881635,0.6630867983367981,0.7467267768613919,0.230657221571141,0.04136914819849692,0.20286743660922602,0.258447006533056,0.8554826692581796,0.03127807935569255,0.8344715743440234,0.8764937641723357,0.13015873015873014,0.004489566864676496,0.12714285714285714,0.13317460317460317,0.4782608695652174,0.18446263857040374,0.35434782608695653,0.6021739130434783,0.2023982558139535,0.023124858396362385,0.1868640988372093,0.21793241279069767,0.859504132231405,0.03506314617453959,0.8359504132231405,0.8830578512396695,84.0,29.698484809834994,64.05,103.95,0.3046437458496941,0.008092945485024235,0.2992072980490721,0.31008019365031614,0.24880104912179096
T13,record,engineered,random_forest,64,2,0.8059655365424601,0.015288262164244905,0.7956956243860095,0.8162354486989105,0.19177820283238278,0.05420730407231726,0.1553643681479749,0.22819203751679062,0.15282040026445914,0.028762125795640216,0.1334994007825933,0.17214139974632497,0.5432432432432431,0.1031993680650636,0.47391891891891885,0.6125675675675674,0.8681600450831213,0.004239851311256609,0.8653119188503797,0.871008171315863,0.23853746192609857,0.04498703379156849,0.20831735709958646,0.2687575667526107,0.7057016441631823,0.053719609688160135,0.6696154188846493,0.7417878694417153,0.23153176702065836,0.06029990951069865,0.19102521584670568,0.27203831819461105,0.8545297484072996,0.008391214258978558,0.8488929381276321,0.8601665586869669,0.1300420168067227,0.03238430216358559,0.10828781512605042,0.15179621848739497,0.4782608695652174,0.12297509238026909,0.39565217391304347,0.5608695652173913,0.20448251990308064,0.05127686765613766,0.17003721010730355,0.23892782969885773,0.8586776859504133,0.008181400774059216,0.8531818181818182,0.8641735537190083,84.5,0.7071067811865476,84.025,84.975,0.33280919426464795,0.035712499982957405,0.308819270899128,0.3567991176301679,0.24646852376144474
T13,woman,woman_compact,xgboost,187,2,0.5960378983634798,0.06699547453102515,0.5510335917312661,0.6410422049956933,0.15631271554424542,0.019042815826269027,0.14352067655078615,0.16910475453770468,0.1583454281567489,0.037151328706753306,0.13338896952104498,0.18330188679245285,0.5277777777777778,0.19641855032959651,0.3958333333333333,0.6597222222222222,0.6162790697674418,0.0383701354132235,0.5905038759689923,0.6420542635658915,0.2431698625487867,0.06503510527797535,0.19948243678941116,0.2868572883081622,0.5720284237726099,0.07902420745818652,0.5189437984496124,0.6251130490956073,0.09544868600139719,0.10380000264257773,0.025720884533436333,0.16517648746935804,0.6054421768707483,0.00962050042430678,0.5989795918367347,0.611904761904762,0.1583454281567489,0.037151328706753306,0.13338896952104498,0.18330188679245285,0.5277777777777778,0.19641855032959651,0.3958333333333333,0.6597222222222222,0.2431698625487867,0.06503510527797535,0.19948243678941116,0.2868572883081622,0.6054421768707483,0.00962050042430678,0.5989795918367347,0.611904761904762,59.0,8.48528137423857,53.3,64.7,0.24537923192085864,0.04456011068250926,0.2154459133085345,0.27531255053318276,0.24254235778371738
T13,record,longitudinal,histgb,157,2,0.820212240981472,0.0071248629177883115,0.8154261040414891,0.8249983779214551,0.18999428155819448,0.021624131776095283,0.17546823985285342,0.20452032326353553,0.15473173098822296,0.053975788537678614,0.11847341719808346,0.19099004477836243,0.5486486486486485,0.19110994086122896,0.4202702702702702,0.6770270270270268,0.8687489433643273,0.008451808863886584,0.8630714285714278,0.8744264581572267,0.24138675340022703,0.08417718774747904,0.18484060613664421,0.29793290066380984,0.708698796006488,0.09978087486255786,0.6416708494208491,0.7757267425921269,0.2351600035494083,0.1124785429049328,0.15960238014465128,0.3107176269541653,0.8553206997084549,0.016114338210713848,0.8444958697764822,0.8661455296404277,0.14900705513457016,0.03593735796728077,0.12486608309380716,0.17314802717533317,0.5652173913043479,0.12297509238026913,0.4826086956521739,0.6478260869565218,0.23582896461336827,0.055720570404772185,0.19839859108781127,0.27325933813892533,0.8603305785123967,0.012856486930664426,0.8516942148760331,0.8689669421487602,87.5,2.1213203435596424,86.075,88.925,0.10418981580849426,0.054890806925569004,0.06731683709671649,0.14106279452027204,0.23934188461917671
T13,record,longitudinal,rbf_svm,157,2,0.8546030324491865,0.004514954851936105,0.8515701050162591,0.8576359598821138,0.19018104307895764,0.003876913932333869,0.18757672055390925,0.19278536560400603,0.13741999339861538,0.0009778062224749205,0.13676315065854688,0.13807683613868388,0.5108108108108107,0.09937716924783908,0.44405405405405396,0.5775675675675674,0.8597125950972098,0.026156375946511587,0.8421420118343189,0.8772831783601007,0.21593278751822853,0.010246100964193984,0.20904995441935012,0.2228156206171069,0.6852617029540102,0.03661039665066377,0.6606686162070773,0.7098547897009432,0.2044824098886952,0.02486368769179519,0.18778019182513098,0.22118462795225946,0.8450761256883708,0.02089022949278052,0.8310430839002269,0.8591091674765147,0.13933265925176946,0.0002859885869308559,0.13914054600606673,0.1395247724974722,0.6086956521739131,0.12297509238026913,0.5260869565217391,0.691304347826087,0.22603377210477332,0.008273553615797917,0.22047600053184419,0.23159154367770243,0.8421487603305785,0.024544202322177727,0.8256611570247934,0.8586363636363636,100.5,20.506096654409877,86.725,114.275,0.3446018375104434,0.020454748988746344,0.33086133037890275,0.35834234464198406,0.2323893665850758
T13,record,longitudinal,xgboost,157,2,0.8104621324621328,0.04697569581675887,0.7789061410522955,0.8420181238719702,0.14949099723853437,0.05235310436915922,0.11432272387871478,0.18465927059835394,0.15498967891143658,0.06555125554977832,0.11095552846262306,0.19902382936025012,0.4040540540540539,0.28093161306600667,0.21533783783783778,0.5927702702702701,0.9107607776838541,0.021840813004696986,0.8960891800507179,0.9254323753169903,0.2219798277180075,0.11294875679808741,0.14610633745241564,0.2978533179835994,0.657407415868954,0.12954540003065484,0.570385106577414,0.7444297251604941,0.19946660168695396,0.14400941649358806,0.10272806847748668,0.2962051348964212,0.8895043731778427,0.009139475403091488,0.8833649173955297,0.8956438289601557,0.15973111395646605,0.03304660373022918,0.13753201024327785,0.18193021766965428,0.4130434782608695,0.21520641166547094,0.2684782608695652,0.5576086956521739,0.2278501111463957,0.06893673605089556,0.18154175928866306,0.2741584630041283,0.8983471074380165,0.015194030008967149,0.8881404958677686,0.9085537190082644,57.5,19.091883092036785,44.675,70.325,0.2820764697533994,0.09325368617688246,0.21943317158039935,0.34471976792639936,0.2086917382423391
T13,record,engineered,extra_trees,64,2,0.8146354207123438,0.002165535720409825,0.8131807189691806,0.8160901224555072,0.18452126868305097,0.00691950547377582,0.1798730809022349,0.18916945646386707,0.13423517736993054,0.02245444375541412,0.11915137239506655,0.14931898234479454,0.35675675675675667,0.07644397634449167,0.30540540540540534,0.40810810810810805,0.89971259509721,0.002199622108847447,0.8982349957734568,0.9011901944209632,0.19502797996507734,0.03514626251797754,0.17141842743324406,0.21863753249691062,0.6282346759269833,0.03712217711782213,0.6032977999131842,0.6531715519407825,0.16321486691363926,0.04396299525979952,0.1336826614476368,0.19274707237964173,0.8769355361192097,0.0010994857627778438,0.8761969549724654,0.8776741172659541,0.11817956349206349,0.012451533101251204,0.10981522817460318,0.1265438988095238,0.32608695652173914,0.03074377309506726,0.30543478260869567,0.3467391304347826,0.17348302592889603,0.017767451866221723,0.1615477145148356,0.18541833734295643,0.8818181818181818,0.003506314617454006,0.8794628099173554,0.8841735537190083,63.5,0.7071067811865476,63.025,63.975,0.21869491087181397,0.017498244597592017,0.2069404398286867,0.23044938191494124,0.20469354120388805
