target,track,feature_set,model,roc_auc_w,pr_auc_w,precision_w,recall_w,specificity_w,npv_w,f1_w,balanced_accuracy_w,mcc_w,accuracy_w,brier_w,logloss_w,precision_raw,recall_raw,f1_raw,accuracy_raw,predicted_positive,n,positive,seed,mean_threshold,sd_threshold,mean_inner_f1
ANY,record,engineered,elastic,0.7558555060295196,0.4071728431715119,0.4187592319054657,0.4802371541501978,0.9136050936768145,0.9313264697105338,0.4473961073119414,0.696921123913506,0.3713199963058039,0.8638807904114029,0.15658701517658574,0.5158413007969592,0.4,0.44776119402985076,0.4225352112676056,0.8644628099173554,75,605,67,20759721,0.6778124115935751,0.0732335625256477,0.457821021217699
ANY,record,engineered,elastic,0.6979275202738874,0.3269378612644586,0.26098165592464095,0.37154150197628477,0.8636380269320837,0.9138127964379048,0.30659910303453936,0.6175897644541841,0.20275126870729976,0.8071752510528022,0.17363582001655253,0.5439574252337028,0.26804123711340205,0.3880597014925373,0.3170731707317073,0.8148760330578513,97,605,67,20767640,0.6357987303172405,0.08642061883561646,0.4386060408609343
ANY,record,engineered,elastic,0.7663737422109551,0.41573568063419136,0.38256227758007155,0.42490118577075114,0.911116803278688,0.9243762993762988,0.4026217228464422,0.6680089945247195,0.32114931634767024,0.8553287981859412,0.16686454302786993,0.5507829006367423,0.3698630136986301,0.40298507462686567,0.38571428571428573,0.8578512396694215,73,605,67,20775559,0.680243958314012,0.0870645370454472,0.42298869181228216
ANY,record,engineered,elastic,0.7559086893075448,0.4335180711462609,0.36976611523103303,0.4575098814229252,0.8989314988290393,0.9274563473336476,0.40898479399331233,0.6782206901259822,0.32548791805294786,0.8482831227729187,0.16095502103388845,0.49713376085665983,0.36904761904761907,0.4626865671641791,0.4105960264900662,0.8528925619834711,84,605,67,20783478,0.6714889567772209,0.07946657104896292,0.41602053518986953
ANY,record,engineered,elastic,0.7374663435726783,0.36215141180136917,0.3914198432726793,0.41600790513834013,0.9161665690866506,0.9236870745789596,0.4033394922329436,0.6660872371124953,0.32352816687581437,0.8587787495950763,0.17139955267242207,0.5567990460656411,0.3888888888888889,0.417910447761194,0.4028776978417266,0.8628099173553719,72,605,67,20791397,0.7249051652933802,0.06794192590179256,0.45306180682822356
ANY,record,engineered,elastic,0.7516088047065196,0.37475077784427496,0.41502442310931453,0.34782608695652195,0.9364571135831379,0.9172087522176223,0.3784655556408879,0.6421416002698298,0.3073244383504113,0.8689180434078394,0.16293382766223663,0.5134780405026345,0.41379310344827586,0.3582089552238806,0.384,0.8727272727272727,58,605,67,20799316,0.7489122073063882,0.020606147860893046,0.45258616469403246
ANY,record,engineered,elastic,0.768516790271234,0.44372908220708823,0.4843210586881475,0.47529644268774723,0.934407933255269,0.9321566766445203,0.4797663151895129,0.7048521879715081,0.41307717275181305,0.8817298347910595,0.14970314950788172,0.4987835152846047,0.46875,0.44776119402985076,0.4580152671755725,0.8826446280991735,64,605,67,20807235,0.7171589139307071,0.09335447084089397,0.45187699343508947
ANY,record,engineered,elastic,0.735097213849497,0.372617233537095,0.39524187153053136,0.35177865612648235,0.9302363875878217,0.9171642464147195,0.3722458734782286,0.6410075218571519,0.2968218742090035,0.8638645934564304,0.1613448297485365,0.5313937836397197,0.39344262295081966,0.3582089552238806,0.375,0.8677685950413223,61,605,67,20815154,0.6912705852524509,0.0938696374049983,0.4332693517586421
ANY,record,engineered,elastic,0.7219225557941704,0.4427448426475841,0.44054681454733075,0.482213438735178,0.9206308548009363,0.9320564590819839,0.4604394123197199,0.701422146768057,0.3874288354452266,0.8703271784904439,0.16688225892614758,0.5673178406579868,0.4225352112676056,0.44776119402985076,0.43478260869565216,0.8710743801652893,71,605,67,20823073,0.7124305919657378,0.049186628103911334,0.44812648062382016
ANY,record,engineered,elastic,0.7637888721852217,0.3509359314803359,0.4461391801715924,0.4624505928853757,0.9255891393442618,0.9299961394929864,0.4541484716157208,0.6940198661148186,0.38204116103471386,0.8724489795918369,0.16196999849261842,0.5564806561169272,0.4507042253521127,0.47761194029850745,0.463768115942029,0.8776859504132232,71,605,67,20830992,0.6998204035254976,0.04103375886432497,0.4703340933542331
ANY,record,engineered,elastic,0.7767030195615148,0.4323201715798888,0.4158338885187659,0.5286561264822137,0.9037434133489457,0.9366822164068719,0.4655065257924181,0.7161997699155795,0.3904200322126385,0.8607061872367997,0.15238016090387704,0.500970326087891,0.39759036144578314,0.4925373134328358,0.44,0.8611570247933884,83,605,67,20838911,0.6570338563611889,0.06785859024016723,0.4223188754183596
ANY,record,engineered,elastic,0.7500112875104525,0.4599727196378178,0.40604703247480456,0.5118577075098817,0.9029566744730675,0.9345199772770306,0.45285375296615504,0.7074071909914744,0.37586180129668445,0.8580822805312602,0.15176366722642184,0.5022234472305258,0.3855421686746988,0.47761194029850745,0.4266666666666667,0.8578512396694215,83,605,67,20846830,0.63579128570296,0.08363192961566006,0.4323338432700275
ANY,record,engineered,elastic,0.7741093629953442,0.3831959307060685,0.40751102980738263,0.5345849802371545,0.8992608313817324,0.9371365378381983,0.46247786529889534,0.7169229058094433,0.3866832084635589,0.8574182053773891,0.154781060551653,0.5149589307148126,0.3793103448275862,0.4925373134328358,0.42857142857142855,0.8545454545454545,87,605,67,20854749,0.6433316777420435,0.08313283453496015,0.3977368740660577
ANY,record,engineered,elastic,0.7228892319295697,0.38699466725562054,0.41633823002508114,0.4920948616600793,0.9105862119437934,0.9325800588378582,0.45105777317720164,0.7013405368019362,0.37483701946226505,0.862568837058633,0.1679441138055179,0.5815375807266904,0.4025974025974026,0.4626865671641791,0.4305555555555556,0.8644628099173554,77,605,67,20862668,0.6914659299495604,0.06522442105942622,0.47038714897314277
ANY,record,engineered,elastic,0.7467070541383957,0.397809666094611,0.3697375767727531,0.46739130434782633,0.8967359484777512,0.9285213602349147,0.41286863270777513,0.6820636264127886,0.3295515245955916,0.8474732750242955,0.1629217096344924,0.5357826976974394,0.36363636363636365,0.47761194029850745,0.4129032258064516,0.8495867768595041,88,605,67,20870587,0.6631987866069962,0.07177825904652424,0.4476981239833895
ANY,record,engineered,elastic,0.74358863982522,0.39037267203654047,0.3923410404624283,0.5365612648221347,0.8922899590163927,0.936928456159225,0.4532554257095163,0.7144256119192636,0.3757760324966078,0.8514739229024945,0.16476888533274758,0.536324603754835,0.38636363636363635,0.5074626865671642,0.43870967741935485,0.856198347107438,88,605,67,20878506,0.6727848287133394,0.038424052326522774,0.441025776911479
ANY,record,engineered,elastic,0.7662030314215365,0.39989479598113603,0.4049144277655615,0.5978260869565222,0.8861241217798589,0.944443361088902,0.4828136578692363,0.7419751043681904,0.4111833834675205,0.8530450275348236,0.15407662739316144,0.5125714668291144,0.38,0.5671641791044776,0.4550898203592814,0.8495867768595041,100,605,67,20886425,0.605338326767908,0.07894950506806339,0.3928394212792557
ANY,record,engineered,elastic,0.7548660138158647,0.4546935282606176,0.42569472412404397,0.447628458498024,0.9217286299765803,0.9279254388388496,0.43638615564577204,0.684678544237302,0.3614029798132404,0.8673307418205379,0.15565186409371282,0.4849482798124289,0.4305555555555556,0.4626865671641791,0.4460431654676259,0.8727272727272727,72,605,67,20894344,0.7060592511272096,0.06259432853893063,0.4020614602600594
ANY,record,engineered,elastic,0.7618510422741314,0.4474249852689574,0.4006243496357967,0.48913043478260904,0.9051522248243554,0.9318340208321557,0.4404754338015641,0.6971413298034821,0.3620532702748339,0.8574182053773891,0.1556607714379892,0.48849618077940404,0.40476190476190477,0.5074626865671642,0.4503311258278146,0.8628099173553719,84,605,67,20902263,0.6432728700620514,0.06888873208740352,0.40742570242822335
ANY,record,engineered,elastic,0.7636640647418336,0.40466678407513523,0.3529298566342737,0.5177865612648224,0.8769576990632313,0.9334722573860202,0.41975167362819754,0.6973721301640268,0.336237402225468,0.8357466796242308,0.16452264269410075,0.509951407675483,0.32653061224489793,0.47761194029850745,0.3878787878787879,0.8330578512396695,98,605,67,20910182,0.6401883270873678,0.05522681638656604,0.4107755846448172
ANY,record,engineered,elastic,0.7344938894854258,0.42150109311786504,0.3648564294631717,0.4950592885375496,0.8883013758782196,0.9313804481276854,0.42010062290369,0.6916803322078845,0.3369949053289737,0.8431810819565924,0.15622643087038182,0.5829605728581816,0.34065934065934067,0.4626865671641791,0.3924050632911392,0.8413223140495868,91,605,67,20918101,0.6331255314946358,0.08986696594462065,0.4683366290880504
ANY,record,engineered,elastic,0.7753425521378123,0.4699709794830251,0.5472381527316631,0.5118577075098816,0.9451112412177983,0.9372573211888082,0.5289569657184536,0.7284844743638399,0.47053096325402055,0.8954000647878201,0.1457726397697542,0.49182619612843775,0.5423728813559322,0.47761194029850745,0.5079365079365079,0.8975206611570248,59,605,67,20926020,0.7195527771712006,0.054919818537259114,0.44172812336887957
ANY,record,engineered,elastic,0.7480628751816611,0.45180553418866687,0.40182710662667065,0.41600790513834013,0.9197343384074937,0.9239605925817,0.408794562352615,0.6678711217729167,0.33072752085645,0.861937155814707,0.15733851390027329,0.4880703603591283,0.4084507042253521,0.43283582089552236,0.42028985507246375,0.8677685950413223,71,605,67,20933939,0.6815371105984821,0.03430812979810286,0.420044055346239
ANY,record,engineered,elastic,0.7392641010836398,0.3478277607652549,0.29239870921477296,0.46047430830039554,0.8555693793911001,0.9244425114660758,0.35767543859649176,0.6580218438457477,0.2617848334558377,0.8102364755425981,0.16572406872043094,0.538985658111832,0.2897196261682243,0.4626865671641791,0.3563218390804598,0.8148760330578513,107,605,67,20941858,0.6116244018137924,0.10055593402114284,0.4169897124365563
ANY,record,engineered,elastic,0.719679631647012,0.36666469640205696,0.3960749330954508,0.43873517786561284,0.9132940573770487,0.9262241849590851,0.4163150492264419,0.6760146176213306,0.3368363282784718,0.858843537414966,0.16327680913819048,0.5919386779337558,0.375,0.40298507462686567,0.38848920863309355,0.859504132231405,72,605,67,20949777,0.7102585776283065,0.060445940039165126,0.40441697865816845
ANY,record,engineered,elastic,0.7830958846110532,0.441329985885093,0.4389130192671795,0.5563241106719371,0.9078234777517559,0.9404294838990919,0.49069289671916877,0.7320737942118463,0.41960804095159054,0.8674927113702625,0.1557046612537991,0.5094563809825804,0.42168674698795183,0.5223880597014925,0.4666666666666667,0.8677685950413223,83,605,67,20957696,0.6774751262501976,0.05001482548718391,0.4223086796819977
ANY,record,engineered,elastic,0.7197130723280047,0.34757461833115794,0.3557494866529777,0.39130434782608714,0.9081528103044492,0.9200711796544817,0.37268082817961834,0.649728579065268,0.2873960209990786,0.8488500161969552,0.1713369842794055,0.6070059186468438,0.36486486486486486,0.40298507462686567,0.3829787234042553,0.856198347107438,74,605,67,20965615,0.6935783004048447,0.07585959662917988,0.40969842463081557
ANY,record,engineered,elastic,0.7665077700980121,0.42879877808629985,0.428401663695782,0.5088932806324113,0.9119950234192034,0.9347585560243784,0.4651913026646886,0.7104441520258072,0.39096021405896286,0.8657434402332361,0.15724840036975626,0.5202326698983865,0.4050632911392405,0.47761194029850745,0.4383561643835616,0.8644628099173554,79,605,67,20973534,0.6469462626079949,0.10632375358332578,0.42572059654114275
ANY,record,engineered,elastic,0.774304595343775,0.40166210510462685,0.41668510732463,0.5316205533596841,0.9035421545667441,0.937042237486243,0.4671876938345124,0.7175813539632139,0.3923377999065659,0.8608681567865242,0.16489084833579956,0.5384431899129545,0.39759036144578314,0.4925373134328358,0.44,0.8611570247933884,83,605,67,20981453,0.657329656167081,0.07145180629458038,0.4357085777628143
ANY,record,engineered,elastic,0.7588177392850973,0.35357421198520456,0.34450544158721047,0.5049407114624508,0.8754757025761118,0.9317133010105726,0.40957233640579427,0.6902082070192812,0.3241575906087796,0.8329608033689667,0.1636364471591002,0.581364937028521,0.3229166666666667,0.4626865671641791,0.3803680981595092,0.8330578512396695,96,605,67,20989372,0.6296259411703533,0.07430380793134733,0.43914105188670144
ANY,record,engineered,elastic,0.7290261844690413,0.3367813715534091,0.24326378333563697,0.4970355731225299,0.7996011416861821,0.9246181187322807,0.32665367844883636,0.6483183574043558,0.2231589924364797,0.7648850016196955,0.16460958083167251,0.5395376372386929,0.24113475177304963,0.5074626865671642,0.3269230769230769,0.768595041322314,141,605,67,20997291,0.536989096224331,0.10891450175966581,0.3879132113685855
ANY,record,engineered,elastic,0.7578747169022475,0.42807579731465456,0.36368629173989514,0.46739130434782633,0.8940098067915686,0.9283190212022187,0.4090684457622935,0.6807005555696974,0.3248554210043088,0.8450599287333982,0.16336094103693016,0.5105905359972615,0.367816091954023,0.47761194029850745,0.4155844155844156,0.8512396694214877,87,605,67,21005210,0.6664018251143832,0.07876244472345062,0.4220579104463122
ANY,record,engineered,elastic,0.7674872825373429,0.43651132501917084,0.37831184056272044,0.4555335968379449,0.9029749707259949,0.9275136252584097,0.41334699628538546,0.6792542837819698,0.3311208988815233,0.851635892452219,0.15823784631256627,0.5148653532810519,0.37349397590361444,0.4626865671641791,0.41333333333333333,0.8545454545454545,83,605,67,21013129,0.6585567583291305,0.025929494085851365,0.44884498952539387
ANY,record,engineered,elastic,0.757410368127359,0.44654051810829654,0.39740395961714986,0.42786561264822154,0.915910421545667,0.9251011771662996,0.4120725987356402,0.6718880170969441,0.3329707748895864,0.8599125364431488,0.15531453610285617,0.49132720186876194,0.38028169014084506,0.40298507462686567,0.391304347826087,0.8611570247933884,71,605,67,21021048,0.6652919239371078,0.08377273810125631,0.4028582295530909
ANY,record,engineered,elastic,0.742471561982209,0.37692674541453774,0.3236263152300994,0.4298418972332019,0.8835626463700229,0.9228182148248645,0.3692475595707274,0.6567022718016122,0.2779151587542266,0.8315030774214449,0.1632541443712952,0.5291144352277677,0.33707865168539325,0.44776119402985076,0.38461538461538464,0.8413223140495868,89,605,67,21028967,0.6787051539058473,0.10602285574030362,0.4407323937479045
ANY,record,engineered,elastic,0.7609895876723659,0.43639786738580805,0.5323804482089289,0.4258893280632413,0.9515149297423884,0.9274695486241146,0.47321778684024796,0.6887021289028147,0.41659254284815955,0.8912050534499515,0.1577092234429738,0.49175596247311154,0.5,0.3880597014925373,0.4369747899159664,0.8892561983471075,52,605,67,21036886,0.7460876874602687,0.0815112799148846,0.395249237812926
ANY,record,engineered,elastic,0.7719497301893286,0.372733699164081,0.3977272727272734,0.5335968379446643,0.8952722482435591,0.9367486024963623,0.4557511454063184,0.7144345430941116,0.3787431358574923,0.8537738905085845,0.16050439466632596,0.5867292720299178,0.38202247191011235,0.5074626865671642,0.4358974358974359,0.8545454545454545,89,605,67,21044805,0.650752547777553,0.06548002955109064,0.4189450974857866
T13,record,longitudinal,extra_trees,0.8111687190148732,0.1486908634120691,0.23872387238723872,0.25135135135135134,0.9649027895181741,0.9671428329351158,0.24487492947150646,0.6081270704347628,0.21099651061836372,0.9349692257855524,0.04003761507705216,0.1525584023855893,0.25,0.30434782608695654,0.27450980392156865,0.9388429752066115,28,605,23,20260824,0.2565823214964783,0.05170469034889262,0.3695477582565547
T13,record,longitudinal,extra_trees,0.7922054328208179,0.14933096784546684,0.20706655710764174,0.29189189189189185,0.95105663567202,0.9684277574067378,0.24226886716872295,0.6214742637819559,0.20648507284331144,0.9234045999352122,0.03856517672854697,0.1508093084131014,0.24242424242424243,0.34782608695652173,0.2857142857142857,0.9338842975206612,33,605,23,20268743,0.2002930276128888,0.04811761943907225,0.2963629268154861
T13,record,longitudinal,extra_trees,0.8396519613442694,0.2550456877859735,0.2570532915360501,0.44324324324324316,0.9439053254437867,0.9748227817159618,0.32539682539682535,0.693574284343515,0.2996172389437681,0.922902494331066,0.036556518589860004,0.14331456737631018,0.21621621621621623,0.34782608695652173,0.26666666666666666,0.9272727272727272,37,605,23,20276662,0.21732693499790917,0.05434157130728841,0.3617007284488457
T13,record,longitudinal,extra_trees,0.850858985782063,0.2072115843680241,0.2879432624113474,0.5486486486486484,0.9405917159763311,0.9794208256315465,0.377674418604651,0.7446201823124898,0.36167015901471716,0.9241496598639456,0.03756064141168604,0.14140409707612225,0.25,0.4782608695652174,0.3283582089552239,0.9256198347107438,44,605,23,20284581,0.22937499414642007,0.06803172062158455,0.33725263441039527
T13,record,longitudinal,extra_trees,0.8313572456649383,0.1435850337133358,0.17228805834092978,0.3648648648648648,0.9232459847844459,0.9707581548306815,0.2340557275541795,0.6440554248246553,0.20301026086380183,0.899821833495303,0.03985180556694861,0.14895122238301056,0.19607843137254902,0.43478260869565216,0.2702702702702703,0.9107438016528926,51,605,23,20292500,0.16514785347880595,0.015190631895713473,0.29911985091795446
T13,record,longitudinal,extra_trees,0.8658260035183114,0.23628005489818604,0.2511047569534702,0.37297297297297294,0.9512933220625526,0.9719482493565714,0.300139816684791,0.6621331475177628,0.2689397180646502,0.9270327178490444,0.036542839083213007,0.138583572272222,0.2777777777777778,0.43478260869565216,0.3389830508474576,0.9355371900826446,36,605,23,20300419,0.20251874126449287,0.030781811751602623,0.3092177780914771
T13,record,longitudinal,extra_trees,0.8224220145758612,0.23645216511818998,0.3130016051364365,0.5270270270270269,0.9493491124260353,0.9786507258753201,0.3927492447129908,0.7381880697265311,0.3727414808011931,0.9316326530612247,0.03753633648862798,0.14633413848390286,0.275,0.4782608695652174,0.3492063492063492,0.9322314049586777,40,605,23,20308338,0.211585905882326,0.06418893757216794,0.3444383045353507
T13,record,longitudinal,extra_trees,0.8474203924973158,0.25598876629314943,0.2386363636363635,0.46216216216216205,0.9354353338968721,0.9754424934771876,0.3147515119642386,0.698798748029517,0.2917485519201886,0.9155814706835116,0.03583886730403582,0.13885245214248276,0.1875,0.391304347826087,0.2535211267605634,0.912396694214876,48,605,23,20316257,0.186309373989763,0.02771557335009884,0.27467970461795965
T13,record,longitudinal,extra_trees,0.8619984464599851,0.26317647601024924,0.25897435897435894,0.27297297297297285,0.9657988165680472,0.9680901542111506,0.26578947368421046,0.6193858947705101,0.2328445836917084,0.9367346938775513,0.03564152552389359,0.13787926829874753,0.25925925925925924,0.30434782608695654,0.28,0.9404958677685951,27,605,23,20324176,0.23645316114430223,0.06612092019838722,0.31520704345840306
T13,record,longitudinal,extra_trees,0.8292847623616858,0.1979235978595069,0.22432302515622488,0.5405405405405403,0.9181572273879961,0.9785581722193192,0.31706488506397906,0.7293488839642683,0.3050592604574234,0.9023161645610626,0.03760357266307988,0.1454452248470449,0.2,0.4782608695652174,0.28205128205128205,0.9074380165289256,55,605,23,20332095,0.1926321862719649,0.08581817232772958,0.27855843393578966
T13,record,longitudinal,extra_trees,0.8818476616938158,0.23699067911502056,0.19790575916230368,0.3648648648648648,0.9352493660185965,0.9711226191521107,0.2566191446028513,0.6500571154417307,0.22522837688734762,0.9113216715257534,0.03642240363277844,0.13563141307721874,0.19607843137254902,0.43478260869565216,0.2702702702702703,0.9107438016528926,51,605,23,20340014,0.19466090376925854,0.0780074849291642,0.30417799830220255
T13,record,longitudinal,extra_trees,0.8288919908919913,0.17132333234093383,0.11065573770491803,0.2189189189189189,0.9229585798816563,0.9642680514342233,0.147005444646098,0.5709387494002877,0.10310189039839686,0.8934240362811793,0.03863628294729361,0.14624961127801409,0.125,0.2608695652173913,0.16901408450704225,0.9024793388429752,48,605,23,20347933,0.17432837569869805,0.06940446460834203,0.3337164588488374
T13,record,longitudinal,extra_trees,0.8270780653857581,0.218003397261604,0.2141625969548981,0.5756756756756756,0.9075063398140314,0.9799372010661214,0.31218592964824127,0.7415910077448535,0.30624423523380917,0.8935860058309039,0.037824715071060035,0.14548039426509002,0.18461538461538463,0.5217391304347826,0.2727272727272727,0.8942148760330578,65,605,23,20355852,0.1462647271602433,0.02248158340723154,0.3164662697798147
T13,record,longitudinal,extra_trees,0.8414950538027461,0.20594679263332266,0.1269461077844311,0.28648648648648634,0.9137278106508869,0.9669380087664369,0.17593360995850615,0.6001071485686866,0.1371019416623817,0.8874149659863947,0.03708318973050767,0.14312327156483523,0.14035087719298245,0.34782608695652173,0.2,0.8942148760330578,57,605,23,20363771,0.18214043836425287,0.09819027277571502,0.33049274351357916
T13,record,longitudinal,extra_trees,0.7903932893163668,0.13745062471328667,0.039062499999999986,0.04054054054054053,0.9563313609467454,0.9579184447605499,0.03978779840848805,0.498435950743643,-0.0030730932631977555,0.9179138321995466,0.04249449495798948,0.1605540975515177,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.9272727272727272,23,605,23,20371690,0.272514288765576,0.10867445236081992,0.4200825953559763
T13,record,longitudinal,extra_trees,0.8238254704408554,0.18955289417543195,0.1923847695390781,0.2594594594594593,0.9523076923076921,0.9670712654728997,0.22094361334867654,0.6058835758835758,0.18375949054829663,0.9232426303854876,0.03786025089008348,0.14648464582089546,0.21875,0.30434782608695654,0.2545454545454545,0.9322314049586777,32,605,23,20379609,0.21664084265698935,0.05275840211174255,0.312142832415015
T13,record,longitudinal,extra_trees,0.862760914760915,0.2705528776640244,0.2894954507857733,0.6756756756756754,0.9273879966187655,0.9849178561809857,0.40532715691951354,0.8015318361472206,0.4068030194404105,0.9168286362163914,0.03545481845198839,0.13605374114235627,0.26785714285714285,0.6521739130434783,0.379746835443038,0.9190082644628099,56,605,23,20387528,0.1624516499892081,0.023293865960801963,0.2934936525857832
T13,record,longitudinal,extra_trees,0.8563383518768135,0.23220409311574597,0.2425032594524119,0.5027027027027025,0.9312426035502955,0.9771513721594436,0.3271767810026384,0.716972653126499,0.3087362893873943,0.913265306122449,0.036246209549872656,0.13821904441077382,0.19607843137254902,0.43478260869565216,0.2702702702702703,0.9107438016528926,51,605,23,20395447,0.17572219788557678,0.04241824011740072,0.31921314219818636
T13,record,longitudinal,extra_trees,0.8508918233533622,0.2485401405871763,0.1940654104396794,0.34594594594594585,0.9370921386305998,0.9703446947814365,0.24864714860552234,0.6415190422882728,0.21571815238132674,0.9122934888241013,0.036461969981060834,0.13927568584480882,0.20454545454545456,0.391304347826087,0.26865671641791045,0.9190082644628099,44,605,23,20403366,0.19781792339198126,0.09513521400180285,0.2791917315943376
T13,record,longitudinal,extra_trees,0.8612280276895664,0.21473001035752862,0.2785299806576402,0.3891891891891891,0.9558579881656802,0.9727809225581114,0.32468996617812845,0.6725235886774347,0.29447260958041244,0.9320861678004536,0.03645942162627206,0.1378346938433683,0.23333333333333334,0.30434782608695654,0.2641509433962264,0.9355371900826446,30,605,23,20411285,0.2514533188050803,0.07757167997415829,0.3218708790606646
T13,record,longitudinal,extra_trees,0.844460304767997,0.17770694568386963,0.1999553671055567,0.34594594594594585,0.939391377852916,0.970415131245743,0.25342950077782483,0.642668661899431,0.22048370019989796,0.9144962747003563,0.03896378688071706,0.14602587415886187,0.2,0.391304347826087,0.2647058823529412,0.9173553719008265,45,605,23,20419204,0.23496155337492178,0.13431237206619318,0.3385691931213518
T13,record,longitudinal,extra_trees,0.8340774180774182,0.17193630940385346,0.13650793650793647,0.2324324324324323,0.9356213017751476,0.9653235653235651,0.1719999999999999,0.5840268671037899,0.13081729298051412,0.9061224489795919,0.039102445642136024,0.1480668994133963,0.14634146341463414,0.2608695652173913,0.1875,0.9140495867768595,41,605,23,20427123,0.20827508468235945,0.05538947216285672,0.3403094325229508
T13,record,longitudinal,extra_trees,0.8467938132553521,0.28600463155780464,0.3115577889447236,0.5027027027027026,0.9513609467455619,0.9776237382950261,0.3846949327817993,0.7270318247241323,0.3623628286834952,0.9325396825396826,0.03551089221702439,0.13924734667494526,0.2857142857142857,0.43478260869565216,0.3448275862068966,0.9371900826446281,35,605,23,20435042,0.22041339064086343,0.06345647576232118,0.3846838281682074
T13,record,longitudinal,extra_trees,0.8123762765301231,0.18315431006708355,0.21541394335511974,0.30540540540540534,0.9512933220625526,0.9690190810773575,0.2526349409134461,0.628349363733979,0.21758612702762756,0.9241982507288631,0.03879031135893388,0.14967803660380918,0.2222222222222222,0.34782608695652173,0.2711864406779661,0.9289256198347108,36,605,23,20442961,0.21200179641547218,0.0200716060426152,0.3541093818842986
T13,record,longitudinal,extra_trees,0.849227753535446,0.2736140903450819,0.15506547208821522,0.6081081081081079,0.8549112426035497,0.9803229746234223,0.24711696869851751,0.7315096753558288,0.25037466063937464,0.8445578231292518,0.035620393958302,0.13814978345112708,0.13829787234042554,0.5652173913043478,0.2222222222222222,0.8495867768595041,94,605,23,20450880,0.15452942750464213,0.06016161470083481,0.2904362460616085
T13,record,longitudinal,extra_trees,0.8508172534326384,0.2107778082435033,0.18170266836086402,0.3864864864864864,0.9237869822485202,0.9717415660400844,0.24719101123595502,0.6551367343675033,0.21819641350161875,0.90124716553288,0.037201370244725446,0.14244800520712006,0.2,0.43478260869565216,0.273972602739726,0.912396694214876,50,605,23,20458799,0.17325771717818111,0.03080889218830773,0.3168065845046339
T13,record,longitudinal,extra_trees,0.863864796326335,0.23862042426575097,0.18445595854922275,0.4810810810810809,0.9068639053254433,0.9755569700827498,0.2666666666666666,0.6939724932032622,0.2491509851937139,0.8890022675736963,0.03600725498571815,0.13628539701298154,0.16393442622950818,0.43478260869565216,0.23809523809523808,0.8942148760330578,61,605,23,20466718,0.1639879214024569,0.07612865619973541,0.29638935527012433
T13,record,longitudinal,extra_trees,0.8772237326083482,0.2915180348472909,0.28824273072060674,0.616216216216216,0.9333727810650884,0.9823141113463693,0.39276485788113685,0.7747944986406523,0.38560998889964554,0.9200680272108844,0.0347433054408048,0.1327117027174347,0.2549019607843137,0.5652173913043478,0.35135135135135137,0.9206611570247933,51,605,23,20474637,0.17334296151692655,0.04130554847332312,0.2830215666943165
T13,record,longitudinal,extra_trees,0.8382955838340456,0.1892275956109253,0.219758064516129,0.2945945945945945,0.9542011834319524,0.9686448822681403,0.2517321016166281,0.6243978890132735,0.21650371296512513,0.9265306122448981,0.037750372063919076,0.1435705699447872,0.15151515151515152,0.21739130434782608,0.17857142857142858,0.9239669421487603,33,605,23,20482556,0.2134835376826484,0.08056562081429633,0.38712044490710634
T13,record,longitudinal,extra_trees,0.8027025960872118,0.14289955472992177,0.1500904159132007,0.22432432432432428,0.9443786982248518,0.9652836579170193,0.17984832069339107,0.5843515112745881,0.1395132788625137,0.9141723356009073,0.041124582132851924,0.15571512326076692,0.18181818181818182,0.2608695652173913,0.21428571428571427,0.9272727272727272,33,605,23,20490475,0.23307859560437108,0.06186740649200922,0.4365512128688179
T13,record,longitudinal,extra_trees,0.868397066550913,0.21658726865801964,0.32462686567164173,0.47027027027027013,0.9571597633136092,0.9763399323998068,0.3841059602649005,0.7137150167919397,0.35866732302694115,0.9367346938775512,0.0386920890252112,0.14203549596910728,0.28125,0.391304347826087,0.32727272727272727,0.9388429752066115,32,605,23,20498394,0.27197010613521827,0.12229925190331108,0.3869444110827039
T13,record,longitudinal,extra_trees,0.8346179890795278,0.26895569680659853,0.21645603656897025,0.6216216216216214,0.9014708368554517,0.9819527825862767,0.32110091743119273,0.7615462292385367,0.322158589820994,0.8897311305474571,0.035718309136805564,0.1399596537761207,0.19117647058823528,0.5652173913043478,0.2857142857142857,0.8925619834710744,68,605,23,20506313,0.16377256699660175,0.07145757519488569,0.30882169965813355
T13,record,longitudinal,extra_trees,0.8483085604624069,0.23759052930489308,0.18937677053824367,0.516216216216216,0.9032459847844458,0.9770848573518652,0.27709844559585495,0.7097311005003311,0.26424299577649907,0.8870100421120831,0.037149188242405345,0.14272685233364776,0.15151515151515152,0.43478260869565216,0.2247191011235955,0.8859504132231405,66,605,23,20514232,0.17241751083157872,0.039072238089895114,0.29998544632210317
T13,record,longitudinal,extra_trees,0.8264979552671863,0.2022185518547133,0.21393421393421386,0.31891891891891894,0.9486897717666946,0.9695226247861917,0.256084328011161,0.6338043453428067,0.221573113006271,0.9222708130871399,0.03747022487236142,0.14472904729495692,0.23076923076923078,0.391304347826087,0.2903225806451613,0.9272727272727272,39,605,23,20522151,0.20999941496700564,0.0705280854503952,0.3070184935906563
