target,replicate,roc_auc_w,pr_auc_w,precision_w,recall_w,specificity_w,npv_w,f1_w,balanced_accuracy_w,mcc_w,accuracy_w,brier_w,logloss_w,precision_raw,recall_raw,f1_raw,accuracy_raw,predicted_positive,n,positive
T21,403,0.29687548337200154,0.019470029267888718,0.03191489361702129,0.07500000000000002,0.9472157772621808,0.9778443113772456,0.04477611940298509,0.5111078886310904,0.014724412531865383,0.9274376417233561,0.11511901367742225,0.3834320340163508,0.030303030303030304,0.07692307692307693,0.043478260869565216,0.9276315789473685,33,608,13
T21,404,0.3905988364780336,0.029257225868682474,0.07462686567164176,0.1052631578947368,0.9564147627416518,0.9697077690662863,0.08733624454148468,0.5308389603181943,0.05229214169270183,0.9289115646258503,0.11286810601924686,0.38007059276026683,0.07407407407407407,0.11764705882352941,0.09090909090909091,0.9337748344370861,27,604,17
T21,405,0.6079506557241828,0.03348194973868945,0.09635974304068527,0.28124999999999994,0.9512702078521938,0.9862324913204836,0.14354066985645939,0.6162601039260969,0.13857980913768117,0.9391156462585034,0.08610958747123744,0.289873282999415,0.1,0.3,0.15,0.9442622950819672,30,610,10
T21,406,0.4316133901907465,0.02762188764917098,0.07058823529411769,0.13953488372093023,0.9540964555490995,0.9779630732578917,0.09375000000000004,0.5468156696350148,0.067423468043679,0.9342403628117915,0.10876725604292073,0.36192927628269994,0.07142857142857142,0.15384615384615385,0.0975609756097561,0.939443535188216,28,611,13
T21,407,0.47796940911950536,0.04352244895821749,0.07009345794392517,0.16666666666666666,0.9301754385964912,0.9724871606749818,0.09868421052631572,0.5484210526315789,0.06421523768127235,0.9068027210884353,0.10228237498509925,0.34533097337125346,0.07142857142857142,0.17647058823529413,0.1016949152542373,0.9084628670120898,42,579,17
T21,408,0.3929674945824306,0.041427433528601496,0.08287292817679556,0.12000000000000001,0.9612602100350057,0.9739891227240483,0.0980392156862745,0.5406301050175029,0.06797515869215573,0.9374149659863945,0.09490099854153065,0.33457124529343685,0.08333333333333333,0.125,0.1,0.9411764705882353,24,612,16
T21,409,0.2597788329926297,0.010365910990770949,0.0,0.0,0.9572659391154509,0.9863873106060606,0.0,0.47863296955772544,-0.024118986242438904,0.9447845804988664,0.09682381921049597,0.3306508770632776,0.0,0.0,0.0,0.9481361426256077,25,617,7
T21,410,0.3971312996610528,0.030511095157968675,0.031914893617021295,0.060000000000000005,0.9469078179696616,0.9718562874251497,0.041666666666666685,0.5034539089848308,0.005103981991540587,0.9217687074829932,0.10252968634359379,0.3543713217514406,0.034482758620689655,0.06666666666666667,0.045454545454545456,0.927710843373494,29,581,15
T21,411,0.4830759518259511,0.03425104779484693,0.07936507936507935,0.1875,0.9391608391608389,0.9763722282806253,0.11152416356877323,0.5633304195804194,0.08402222419676116,0.918707482993197,0.10270277102931735,0.34740412965876744,0.08333333333333333,0.21428571428571427,0.12,0.9264214046822743,36,598,14
T21,412,0.5078177825654616,0.02795820838885195,0.10368663594470044,0.22499999999999998,0.9548723897911829,0.9815168137371809,0.1419558359621451,0.5899361948955915,0.12379720559338997,0.9383219954648527,0.11288987981918823,0.3608364312439946,0.10344827586206896,0.25,0.14634146341463414,0.9439102564102564,29,624,12
T21,413,0.4986231670227388,0.024691576491603893,0.15789473684210523,0.2571428571428571,0.9722382880277617,0.9847685998828353,0.19565217391304343,0.6146905725853095,0.18089853385759974,0.9580498866213153,0.10195445472426454,0.3354800911762522,0.15789473684210525,0.2727272727272727,0.2,0.9603305785123967,19,605,11
T21,414,0.3276565273099084,0.014540164331909789,0.0,0.0,0.9595609474292316,0.9805194805194806,0.0,0.4797804737146158,-0.02806730751922502,0.9416099773242631,0.09877237797976497,0.3364984109250348,0.0,0.0,0.0,0.9445350734094616,24,613,10
T21,415,0.48130948533508255,0.040809945084985866,0.16438356164383572,0.2666666666666668,0.9645142524723678,0.9804849201655825,0.20338983050847467,0.6155904595695172,0.18300499659566266,0.9467120181405897,0.09583289942569334,0.3307022278341636,0.16,0.2857142857142857,0.20512820512820512,0.9490968801313628,25,609,14
T21,416,0.30764219426639833,0.0182358032209728,0.04672897196261681,0.16216216216216214,0.9291256514186449,0.9810467106872095,0.0725513905683192,0.5456439067904035,0.05035455629649505,0.9130385487528345,0.12036173205754745,0.394208813935779,0.046511627906976744,0.16666666666666666,0.07272727272727272,0.915,43,600,12
T21,417,0.2532445407567915,0.02005366338754676,0.0,0.0,0.9655775962660442,0.9706744868035191,0.0,0.4827887981330221,-0.03177191613602478,0.9382086167800454,0.10918975448621597,0.3805729214678504,0.0,0.0,0.0,0.9424342105263158,19,608,16
T21,418,0.30702187603579867,0.01763250823428736,0.055147058823529396,0.07499999999999998,0.9701856148491879,0.9783575105287786,0.06355932203389829,0.5225928074245939,0.03890918357459066,0.9498866213151926,0.11801236361662978,0.3882869458621646,0.05263157894736842,0.08333333333333333,0.06451612903225806,0.9520661157024793,19,605,12
T21,419,0.40991336902043196,0.03208941146310927,0.09846827133479213,0.2093023255813954,0.9521208599651363,0.9796723663757024,0.13392857142857145,0.5807115927732658,0.11231077713142937,0.9340136054421768,0.10169395038554828,0.34555782762350723,0.0967741935483871,0.21428571428571427,0.13333333333333333,0.9347826086956522,31,598,14
T21,420,0.25109875163938433,0.019759498005905887,0.06535947712418295,0.17647058823529407,0.9504046242774563,0.983255591436431,0.09538950715421297,0.5634376062563752,0.0785369158736806,0.9354875283446712,0.09865327111170187,0.348986530040673,0.06451612903225806,0.18181818181818182,0.09523809523809523,0.9370860927152318,31,604,11
T21,421,0.4153242337397393,0.02171019246205074,0.09493670886075947,0.2647058823529412,0.9504046242774565,0.9850227653965972,0.13975155279503101,0.6075552533151989,0.13114923948464366,0.93718820861678,0.10230629524764664,0.3429292334432665,0.09375,0.2727272727272727,0.13953488372093023,0.9396411092985318,32,613,11
T21,422,0.33511225921118004,0.01962281680901237,0.08181818181818178,0.23684210526315796,0.9414831981460022,0.9824667472793228,0.12162162162162157,0.58916265170458,0.10706834025961642,0.9263038548752833,0.12306122687790018,0.4055111762295357,0.07894736842105263,0.25,0.12,0.92914653784219,38,621,12
T21,423,0.5336790174330107,0.05588193221215489,0.10489510489510494,0.2352941176470588,0.9402218330414478,0.9763579049466536,0.1451027811366385,0.5877579753442533,0.1194202632247915,0.9198412698412698,0.09735225416790165,0.3296203311810367,0.10526315789473684,0.25,0.14814814814814814,0.922165820642978,38,591,16
T21,424,0.5094846870705316,0.08767622751182196,0.1559792027729637,0.3829787234042555,0.9432731508444963,0.9824093169962391,0.22167487684729076,0.6631259371243758,0.21248414987761494,0.928344671201814,0.10235521897807272,0.3479632120584741,0.15384615384615385,0.4,0.2222222222222222,0.9310344827586207,39,609,15
T21,425,0.40828033605290753,0.029061387217314785,0.06451612903225805,0.1132075471698113,0.9491525423728813,0.9718731298623579,0.08219178082191778,0.5311800447713463,0.04763651375846395,0.9240362811791382,0.116406614320927,0.38801394093184305,0.06666666666666667,0.125,0.08695652173913043,0.9294117647058824,30,595,16
T21,426,0.2928339658531625,0.019605584109606625,0.04807692307692308,0.06666666666666665,0.9654450261780103,0.9753173483779972,0.055865921787709494,0.5160558464223385,0.027408569084966184,0.9425170068027211,0.10869154858158189,0.367452754034575,0.047619047619047616,0.07142857142857142,0.05714285714285714,0.9446308724832215,21,596,14
T21,427,0.5252205284894655,0.03371614524991737,0.026690391459074723,0.06382978723404256,0.9362842166569597,0.9733591668684911,0.03764115432873274,0.5000570019455012,7.516543204253267e-05,0.9130385487528344,0.10625847566489492,0.3450071368050818,0.02702702702702703,0.07142857142857142,0.0392156862745098,0.9204545454545454,37,616,14
T21,428,0.36684368605560014,0.028917308088307433,0.0,0.0,0.9554774458113648,0.9662322274881516,0.0,0.4777387229056824,-0.03877405680978459,0.9246031746031746,0.10671811916318694,0.3682559021206711,0.0,0.0,0.0,0.9288135593220339,25,590,17
T21,429,0.3332972837022135,0.028830449331199198,0.03712871287128714,0.05,0.9543427230046947,0.9661359315589353,0.04261363636363637,0.5021713615023473,0.0037652950042828615,0.9235827664399092,0.11323285033797341,0.38890196171272073,0.03571428571428571,0.05263157894736842,0.0425531914893617,0.925,28,600,19
T21,430,0.3891571963298776,0.025134689874162636,0.0,0.0,0.9582800697269026,0.9745892920458572,0.0,0.4791400348634513,-0.0325596831071334,0.9349206349206347,0.10438383785664943,0.3509938696421346,0.0,0.0,0.0,0.9389438943894389,24,606,13
T21,431,0.42369157340355645,0.034179572683664346,0.06896551724137935,0.21428571428571427,0.953341013824885,0.986881335718545,0.10434782608695656,0.5838133640552996,0.09675445848613592,0.941609977324263,0.10692883917197,0.3549804641686206,0.06896551724137931,0.2222222222222222,0.10526315789473684,0.9457735247208932,29,627,9
T21,432,0.4879920723398982,0.028074015002918742,0.1318681318681319,0.3076923076923076,0.9542028985507244,0.9838613269575612,0.18461538461538465,0.630947603121516,0.17409477444067645,0.9399092970521542,0.10872396087242042,0.3611706283371269,0.12903225806451613,0.3333333333333333,0.18604651162790697,0.9416666666666667,31,600,12
T21,433,0.37829414846483783,0.03665332465512819,0.11609907120743039,0.23076923076923084,0.9327839905826957,0.9694152189870321,0.15447991761071067,0.5817766106759632,0.11826300196142446,0.9069160997732424,0.13089747310561692,0.43099731153561166,0.11627906976744186,0.25,0.15873015873015872,0.9101694915254237,43,590,20
T21,434,0.5199025954225069,0.027806030624039774,0.08704061895551263,0.23684210526315785,0.9453070683661644,0.9825364326147176,0.12729844413012734,0.5910745868146612,0.11257620728680527,0.9300453514739228,0.1075335442749423,0.35017145469216016,0.08823529411764706,0.25,0.13043478260869565,0.9344262295081968,34,610,12
