target,seed,precision_w_challenger,recall_w_challenger,f1_w_challenger,pr_auc_w_challenger,roc_auc_w_challenger,specificity_w_challenger,accuracy_w_challenger,precision_w_incumbent,recall_w_incumbent,f1_w_incumbent,pr_auc_w_incumbent,roc_auc_w_incumbent,specificity_w_incumbent,accuracy_w_incumbent,delta_precision_w,delta_recall_w,delta_f1_w,delta_pr_auc_w,delta_roc_auc_w,delta_specificity_w,delta_accuracy_w
ANY,20775559,0.3854971343134815,0.4367588932806326,0.4095301125082729,0.4954400308791329,0.8092900803164524,0.9097628805620603,0.8554907677356658,0.3825622775800715,0.4249011857707511,0.4026217228464422,0.4157356806341913,0.7663737422109551,0.911116803278688,0.8553287981859412,0.002934856733409985,0.011857707509881521,0.006908389661830716,0.0797043502449416,0.04291633810549733,-0.001353922716627709,0.00016196954972458322
ANY,20783478,0.4087711069418391,0.4920948616600793,0.44657955418908574,0.4677686068934429,0.7993125176936096,0.9077502927400463,0.860058309037901,0.369766115231033,0.4575098814229252,0.4089847939933123,0.4335180711462609,0.7559086893075448,0.8989314988290393,0.8482831227729187,0.039004991710806125,0.03458498023715412,0.03759476019577346,0.03425053574718201,0.04340382838606471,0.008818793911006928,0.011775186264982307
ANY,20791397,0.3887819631564479,0.39920948616600815,0.3939267307424435,0.40378147506737805,0.7602161913208555,0.9186548594847771,0.8590540978296082,0.3914198432726793,0.4160079051383401,0.4033394922329436,0.3621514118013691,0.7374663435726783,0.9161665690866506,0.8587787495950763,-0.0026378801162313947,-0.01679841897233192,-0.009412761490500077,0.04163006326600893,0.022749847748177232,0.0024882903981264803,0.0002753482345319025
ANY,20799316,0.41915535444947216,0.3922924901185773,0.405279276651597,0.43868939349288616,0.7982841248499659,0.9295411299765804,0.8678976352445742,0.4150244231093145,0.3478260869565219,0.3784655556408879,0.3747507778442749,0.7516088047065196,0.936457113583138,0.8689180434078394,0.004130931340157684,0.04446640316205541,0.026813721010709113,0.06393861564861125,0.04667532014344633,-0.006915983606557541,-0.0010204081632652073
ANY,20807235,0.47324198552223423,0.5167984189723323,0.494062078272605,0.5138195034536096,0.803894879324762,0.9254427693208426,0.8785552316164563,0.4843210586881475,0.4752964426877472,0.4797663151895129,0.4437290822070882,0.768516790271234,0.934407933255269,0.8817298347910595,-0.011079073165913278,0.041501976284585074,0.014295763083092106,0.07009042124652143,0.03537808905352802,-0.008965163934426479,-0.0031746031746031633
ANY,20815154,0.3817455790074163,0.47233201581027695,0.42223484131490985,0.4124856839663858,0.765676297004255,0.9008526053864164,0.8516844833171365,0.3952418715305313,0.3517786561264823,0.3722458734782286,0.372617233537095,0.735097213849497,0.9302363875878216,0.8638645934564304,-0.013496292523115017,0.12055335968379466,0.049988967836681275,0.03986845042929077,0.03057908315475799,-0.02938378220140514,-0.012180110139293876
ANY,20823073,0.3624405261684865,0.5484189723320162,0.43644329607369603,0.4966466141310836,0.7647791237295314,0.8749634074941446,0.837495950761257,0.4405468145473307,0.482213438735178,0.4604394123197199,0.4427448426475841,0.7219225557941704,0.9206308548009364,0.8703271784904439,-0.0781062883788442,0.06620553359683817,-0.02399611624602388,0.05390177148349945,0.04285656793536097,-0.04566744730679184,-0.032831227729186896
ANY,20830992,0.457725947521866,0.46541501976284605,0.4615384615384617,0.4638816497910321,0.8108739175078605,0.9285348360655733,0.8753968253968254,0.4461391801715924,0.4624505928853757,0.4541484716157208,0.3509359314803359,0.7637888721852217,0.9255891393442618,0.8724489795918369,0.011586767350273641,0.0029644268774703386,0.007389989922740869,0.11294571831069616,0.0470850453226388,0.002945696721311508,0.0029478458049885248
ANY,20838911,0.3856929398580508,0.5830039525691704,0.4642535971223028,0.4862947785746585,0.8145986754284266,0.8796472482435591,0.845610625202462,0.4158338885187659,0.5286561264822137,0.4655065257924181,0.4323201715798888,0.7767030195615148,0.9037434133489456,0.8607061872367997,-0.030140948660715094,0.05434782608695665,-0.001252928670115283,0.05397460699476975,0.03789565586691179,-0.02409616510538648,-0.015095562034337706
ANY,20846830,0.37276505267227267,0.5444664031620555,0.44254489128564095,0.5079041467092487,0.7849528096487738,0.8812573185011704,0.8426141885325559,0.4060470324748045,0.5118577075098817,0.452853752966155,0.4599727196378178,0.7500112875104525,0.9029566744730676,0.8580822805312602,-0.033281979802531836,0.032608695652173836,-0.010308861680514037,0.04793142707143089,0.034941522138321246,-0.021699355971897205,-0.015468091998704359
ANY,20854749,0.3398244651673074,0.5247035573122533,0.41249583841970994,0.4018084699952118,0.8097953365237757,0.8678827576112407,0.8285066407515388,0.4075110298073826,0.5345849802371545,0.4624778652988953,0.3831959307060685,0.7741093629953442,0.8992608313817324,0.8574182053773891,-0.06768656464007516,-0.00988142292490124,-0.04998202687918535,0.018612539289143304,0.0356859735284315,-0.03137807377049173,-0.028911564625850317
ANY,20862668,0.4077451190731609,0.5365612648221347,0.46336706083140367,0.4613581285950425,0.7830501319258671,0.8989863875878215,0.8574020084224167,0.4163382300250811,0.4920948616600793,0.4510577731772016,0.3869946672556205,0.7228892319295697,0.9105862119437934,0.862568837058633,-0.008593110951920169,0.04446640316205541,0.012309287654202083,0.07436346133942201,0.06016089999629748,-0.011599824355971955,-0.005166828636216314
ANY,20870587,0.3612440191387565,0.447628458498024,0.3998234774933809,0.42315623018284004,0.7817340491868847,0.8974129098360651,0.8458049886621316,0.3697375767727531,0.4673913043478263,0.4128686327077751,0.397809666094611,0.7467070541383957,0.8967359484777512,0.8474732750242955,-0.008493557633996618,-0.019762845849802257,-0.0130451552143942,0.02534656408822905,0.03502699504848905,0.0006769613583139655,-0.0016682863621638733
ANY,20878506,0.3683834778174407,0.5098814229249015,0.4277340280656054,0.4471890796715004,0.7881555036382305,0.8866913056206083,0.8434564301911242,0.3923410404624283,0.5365612648221347,0.4532554257095163,0.3903726720365404,0.74358863982522,0.8922899590163927,0.8514739229024945,-0.023957562644987607,-0.02667984189723327,-0.025521397643910926,0.05681640763495999,0.04456686381301045,-0.00559865339578447,-0.008017492711370311
ANY,20886425,0.4160868026889967,0.49802371541502,0.45338302383859186,0.42978050448632554,0.7910809394892052,0.9094152517564399,0.8622125040492389,0.4049144277655615,0.5978260869565222,0.4828136578692363,0.399894795981136,0.7662030314215365,0.8861241217798589,0.8530450275348236,0.011172374923435202,-0.09980237154150218,-0.029430634030644443,0.029885708505189568,0.024877908067668764,0.023291129976581004,0.009167476514415296
ANY,20894344,0.4964992389649926,0.46047430830039554,0.47780870074703413,0.4889157608495466,0.7929655559901017,0.939475995316159,0.8845157110463235,0.4256947241240439,0.447628458498024,0.436386155645772,0.4546935282606176,0.7548660138158647,0.9217286299765804,0.8673307418205379,0.07080451484094868,0.012845849802371523,0.04142254510126214,0.03422223258892898,0.038099542174236944,0.017747365339578547,0.017184969225785607
ANY,20902263,0.4446520317608595,0.40316205533596866,0.42289183386392254,0.48004721579883153,0.8004507242134202,0.9347372658079621,0.8737447359896341,0.4006243496357967,0.489130434782609,0.4404754338015641,0.4474249852689574,0.7618510422741314,0.9051522248243554,0.8574182053773891,0.044027682125062806,-0.08596837944664032,-0.01758359993764158,0.03262223052987412,0.038599681939288866,0.029585040983606703,0.016326530612244983
ANY,20910182,0.37797588896768386,0.5266798418972335,0.4401061633736367,0.45399306274106616,0.8002909875598979,0.8876610070257605,0.8462423064463882,0.3529298566342737,0.5177865612648224,0.4197516736281975,0.4046667840751352,0.7636640647418336,0.8769576990632313,0.8357466796242308,0.025046032333410184,0.008893280632411127,0.02035448974543924,0.04932627866593098,0.036626922818064345,0.010703307962529163,0.010495626822157433
ANY,20918101,0.4372764435360249,0.4832015810276682,0.45909334763948534,0.44723325024642696,0.7661541028057535,0.9194050058548006,0.8693553611920961,0.3648564294631717,0.4950592885375496,0.42010062290369,0.421501093117865,0.7344938894854258,0.8883013758782196,0.8431810819565924,0.0724200140728532,-0.01185770750988141,0.03899272473579535,0.025732157128561972,0.031660213320327646,0.031103629976581004,0.02617427923550375
ANY,20926020,0.42400710006656367,0.539525691699605,0.4748415952292214,0.5110763770724785,0.8166465178879982,0.9050058548009362,0.8630709426627795,0.5472381527316631,0.5118577075098816,0.5289569657184536,0.4699709794830251,0.7753425521378123,0.9451112412177984,0.8954000647878201,-0.12323105266509943,0.027667984189723382,-0.054115370489232206,0.041105397589453474,0.04130396575018591,-0.04010538641686223,-0.03232912212504058
ANY,20933939,0.3535439795046972,0.40909090909090934,0.3792945487860745,0.5003333305070238,0.8066341586365642,0.9030481557377044,0.8463718820861679,0.4018271066266706,0.4160079051383401,0.408794562352615,0.4518055341886668,0.7480628751816611,0.9197343384074936,0.861937155814707,-0.04828312712197341,-0.006916996047430735,-0.02950001356654053,0.048527796318356964,0.058571283454903034,-0.016686182669789273,-0.015565273728539109
ANY,20941858,0.3572129538763499,0.4624505928853757,0.4030759766225781,0.38965549237483466,0.7694741435135902,0.8921435889929736,0.8428409459021705,0.2923987092147729,0.4604743083003955,0.3576754385964917,0.3478277607652549,0.7392641010836398,0.8555693793911001,0.8102364755425981,0.06481424466157698,0.0019762845849802257,0.0454005380260864,0.041827731609579755,0.0302100424299504,0.03657420960187352,0.03260447035957237
ANY,20949777,0.2761245674740491,0.5069169960474311,0.35750908457364794,0.4179934870594489,0.747506526868831,0.8277590749414513,0.7909459021703921,0.3960749330954508,0.4387351778656128,0.4163150492264419,0.3666646964020569,0.719679631647012,0.9132940573770488,0.858843537414966,-0.11995036562140166,0.06818181818181834,-0.058805964652793974,0.05132879065739199,0.027826895221819026,-0.08553498243559754,-0.06789763524457393
ANY,20957696,0.34616565987509007,0.4772727272727275,0.40128182303720894,0.47037577199190905,0.8222272486697493,0.8831601288056199,0.8365889212827989,0.4389130192671795,0.5563241106719371,0.4906928967191687,0.441329985885093,0.7830958846110532,0.907823477751756,0.8674927113702625,-0.09274735939208945,-0.07905138339920958,-0.08941107368195977,0.029045786106816074,0.039131364058696105,-0.024663348946136088,-0.03090379008746358
ANY,20965615,0.3351405991545677,0.514822134387352,0.4059890905042863,0.40364933177567713,0.7647932858488922,0.867626610070257,0.8271460965338516,0.3557494866529777,0.3913043478260871,0.3726808281796183,0.3475746183311579,0.7197130723280047,0.9081528103044492,0.8488500161969552,-0.02060888749841,0.12351778656126494,0.03330826232466799,0.05607471344451925,0.045080213520887424,-0.04052620023419218,-0.021703919663103588
ANY,20973534,0.3914839529710842,0.5217391304347829,0.44732223903177054,0.436621326649661,0.7882958954393493,0.8948880269320838,0.8520732102364755,0.428401663695782,0.5088932806324113,0.4651913026646886,0.4287987780862998,0.7665077700980121,0.9119950234192034,0.8657434402332361,-0.036917710724697794,0.012845849802371578,-0.01786906363291807,0.007822548563361231,0.021788125341337228,-0.017106996487119552,-0.013670229996760597
ANY,20981453,0.3596681436787033,0.538537549407115,0.43129274772483234,0.4666449410160749,0.8172513066754759,0.8757318501170954,0.837042436022028,0.41668510732463,0.5316205533596841,0.4671876938345124,0.4016621051046268,0.774304595343775,0.903542154566744,0.8608681567865242,-0.05701696364592668,0.006916996047430901,-0.03589494610968008,0.0649828359114481,0.042946711331700804,-0.027810304449648604,-0.023825720764496183
ANY,20989372,0.4266325224071706,0.4703557312252966,0.44742849469585094,0.5084582323631675,0.8225146794284357,0.9180693793911002,0.8666990605766118,0.3445054415872104,0.5049407114624508,0.4095723364057942,0.3535742119852045,0.7588177392850973,0.8754757025761118,0.8329608033689667,0.08212708081996017,-0.03458498023715417,0.03785615829005673,0.15488402037796295,0.06369694014333838,0.04259367681498838,0.03373825720764512
ANY,20997291,0.3581502131846511,0.4624505928853757,0.40367198570636476,0.4188740835191412,0.7863795256589157,0.8925826990632313,0.8432296728215097,0.2432637833356369,0.4970355731225299,0.3266536784488363,0.3367813715534091,0.7290261844690413,0.7996011416861821,0.7648850016196955,0.11488642984901423,-0.03458498023715417,0.07701830725752845,0.08209271196573209,0.05735334118987434,0.09298155737704916,0.07834467120181421
ANY,21005210,0.3052277877627575,0.5513833992094864,0.39293798098687244,0.4014283653405789,0.7762510370287234,0.8373280152224818,0.8045189504373178,0.3636862917398951,0.4673913043478263,0.4090684457622935,0.4280757973146545,0.7578747169022475,0.8940098067915686,0.8450599287333982,-0.05845850397713759,0.08399209486166015,-0.01613046477542107,-0.026647431974075597,0.018376320126475942,-0.056681791569086815,-0.04054097829608039
ANY,21013129,0.32724439442472586,0.5335968379446644,0.40568822108934866,0.5086803517439631,0.8068750593001084,0.8578198185011703,0.8206187236799483,0.3783118405627204,0.4555335968379449,0.4133469962853854,0.4365113250191708,0.7674872825373429,0.9029749707259948,0.851635892452219,-0.05106744613799452,0.07806324110671947,-0.007658775196036749,0.0721690267247923,0.0393877767627655,-0.04515515222482447,-0.031017168772270787
ANY,21021048,0.44424131627056707,0.4802371541501978,0.4615384615384618,0.4673896670438212,0.802630605836905,0.9221311475409831,0.8714285714285716,0.3974039596171498,0.4278656126482215,0.4120725987356402,0.4465405181082965,0.757410368127359,0.915910421545667,0.8599125364431488,0.04683735665341726,0.052371541501976315,0.04946586280282156,0.020849148935524697,0.045220237709546085,0.00622072599531609,0.011516034985422752
ANY,21028967,0.3232052427762888,0.4594861660079054,0.37948120081608905,0.43164582845662997,0.787071396414378,0.8752927400468378,0.8275834143181083,0.3236263152300994,0.4298418972332019,0.3692475595707274,0.3769267454145377,0.742471561982209,0.8835626463700229,0.8315030774214449,-0.000421072453810567,0.029644268774703553,0.010233641245361635,0.054719083042092276,0.04459983443216897,-0.008269906323185139,-0.003919663103336579
ANY,21036886,0.613047363717605,0.29051383399209496,0.39421511349487603,0.47840539659279974,0.8094490214807171,0.9762331674473066,0.8975542597991578,0.5323804482089289,0.4258893280632413,0.4732177868402479,0.436397867385808,0.7609895876723659,0.9515149297423884,0.8912050534499515,0.0806669155086761,-0.13537549407114635,-0.07900267334537187,0.042007529206991745,0.04845943380835116,0.02471823770491821,0.006349206349206327
ANY,21044805,0.40886063375384984,0.58102766798419,0.47997201329368605,0.4582018204326474,0.7942956260818653,0.8911189988290393,0.8555393586005834,0.3977272727272734,0.5335968379446643,0.4557511454063184,0.372733699164081,0.7719497301893286,0.8952722482435591,0.8537738905085845,0.011133361026576472,0.04743083003952575,0.02422086788736766,0.0854681212685664,0.02234589589253677,-0.004153249414519777,0.0017654680919988452
T13,20260824,0.23106123122627492,0.5405405405405403,0.32373684819054216,0.22734986000378582,0.8305736674967448,0.9212341504649192,0.9052640103660513,0.2387238723872387,0.2513513513513513,0.2448749294715064,0.1486908634120691,0.8111687190148732,0.964902789518174,0.9349692257855524,-0.007662641160963768,0.28918918918918907,0.07886191871903575,0.07865899659171671,0.019404948481871576,-0.0436686390532548,-0.029705215419501108
T13,20268743,0.16110304789550067,0.2999999999999999,0.20963172804532573,0.17290811871919265,0.8184178794178797,0.9315976331360943,0.9051020408163267,0.2070665571076417,0.2918918918918918,0.2422688671687229,0.1493309678454668,0.7922054328208179,0.95105663567202,0.9234045999352122,-0.04596350921214104,0.00810810810810808,-0.03263713912339716,0.02357715087372586,0.02621244659706179,-0.019459002535925696,-0.018302559118885453
T13,20276662,0.24772991850989515,0.41081081081081067,0.3090777051561364,0.26471418766972316,0.8217575106805879,0.945376162299239,0.9229510851959832,0.2570532915360501,0.4432432432432431,0.3253968253968253,0.2550456877859735,0.8396519613442694,0.9439053254437868,0.922902494331066,-0.009323373026154963,-0.032432432432432434,-0.016319120240688878,0.009668499883749682,-0.01789445066368156,0.00147083685545224,4.859086491726394e-05
T13,20284581,0.2598919295799197,0.5756756756756755,0.3581121652455865,0.25912111870879767,0.8364837754068526,0.9282163989856294,0.9134272756721737,0.2879432624113474,0.5486486486486484,0.377674418604651,0.2072115843680241,0.850858985782063,0.9405917159763312,0.9241496598639456,-0.02805133283142769,0.027027027027027084,-0.01956225335906453,0.05190953434077358,-0.01437521037521039,-0.012375316990701823,-0.01072238419177185
T13,20292500,0.26100466079751417,0.5837837837837836,0.3607300489085052,0.1811184120561779,0.8243314675622372,0.927624683009298,0.9132005183025593,0.1722880583409297,0.3648648648648648,0.2340557275541795,0.1435850337133358,0.8313572456649383,0.923245984784446,0.899821833495303,0.08871660245658447,0.2189189189189188,0.1266743213543257,0.037533378342842094,-0.007025778102701108,0.00437869822485204,0.013378684807256347
T13,20300419,0.22565239638410367,0.5108108108108107,0.3130249615521116,0.22501594899003366,0.848968540814695,0.9232459847844459,0.9059442824748949,0.2511047569534702,0.3729729729729729,0.300139816684791,0.236280054898186,0.8658260035183114,0.9512933220625526,0.9270327178490444,-0.025452360569366506,0.13783783783783782,0.01288514486732062,-0.011264105908152328,-0.016857462703616433,-0.02804733727810671,-0.021088435374149506
T13,20308338,0.31901840490797534,0.4216216216216215,0.3632130384167636,0.25462901635034146,0.8275051061204912,0.9605917159763313,0.937981859410431,0.3130016051364365,0.5270270270270269,0.3927492447129908,0.2364521651181899,0.8224220145758612,0.9493491124260351,0.9316326530612248,0.00601679977153885,-0.10540540540540538,-0.029536206296227163,0.01817685123215157,0.005083091544630047,0.01124260355029616,0.006349206349206216
T13,20316257,0.1521564117308799,0.5108108108108107,0.23447053610988047,0.243985228691008,0.8234172397249324,0.8753677092138625,0.8600745059928735,0.2386363636363635,0.462162162162162,0.3147515119642386,0.2559887662931494,0.8474203924973158,0.935435333896872,0.9155814706835116,-0.0864799519054836,0.04864864864864871,-0.08028097585435814,-0.012003537602141373,-0.024003152772383407,-0.06006762468300941,-0.055506964690638094
T13,20324176,0.3788235294117646,0.4351351351351351,0.4050314465408804,0.23633334262834257,0.833055264901419,0.968757396449704,0.9463718820861678,0.2589743589743589,0.2729729729729728,0.2657894736842104,0.2631764760102492,0.8619984464599851,0.9657988165680472,0.9367346938775512,0.11984917043740573,0.16216216216216228,0.13924197285667,-0.02684313338190661,-0.028943181558566122,0.00295857988165682,0.009637188208616698
T13,20332095,0.20322252866889245,0.5405405405405403,0.2953898090515877,0.19009213752300622,0.8216886523040372,0.9072020287404898,0.8918205377389052,0.2243230251562248,0.5405405405405403,0.317064885063979,0.1979235978595069,0.8292847623616858,0.918157227387996,0.9023161645610626,-0.021100496487332338,0.0,-0.021675076012391326,-0.007831460336500673,-0.007596110057648597,-0.010955198647506159,-0.010495626822157322
T13,20340014,0.30765595463137985,0.5027027027027026,0.38170624450307816,0.23979961441936642,0.8177066550912708,0.9504649196956887,0.9316812439261419,0.1979057591623036,0.3648648648648648,0.2566191446028513,0.2369906791150205,0.8818476616938158,0.9352493660185964,0.9113216715257534,0.10975019546907624,0.13783783783783776,0.12508709990022687,0.002808935304345922,-0.06414100660254496,0.015215553677092264,0.020359572400388548
T13,20347933,0.2132464383146408,0.5432432432432431,0.30626904658249887,0.24033840240550144,0.8142761798146421,0.9122400676246825,0.896760609005507,0.110655737704918,0.2189189189189189,0.147005444646098,0.1713233323409338,0.8288919908919913,0.9229585798816564,0.8934240362811793,0.10259070060972279,0.32432432432432423,0.15926360193640088,0.06901507006456764,-0.014615811077349217,-0.010718512256973955,0.0033365727243277465
T13,20355852,0.2642570281124497,0.38108108108108096,0.31209486166007894,0.2435248287018821,0.8287221524144606,0.9535418427726117,0.9295270489148041,0.2141625969548981,0.5756756756756756,0.3121859296482412,0.218003397261604,0.8270780653857581,0.9075063398140314,0.8935860058309039,0.05009443115755163,-0.1945945945945946,-9.106798816227446e-05,0.025521431440278103,0.0016440870287024456,0.04603550295858028,0.035941043083900226
T13,20363771,0.2616033755274261,0.5027027027027026,0.34412580943570753,0.24981474964416442,0.8585132622055702,0.9378698224852067,0.9196145124716555,0.1269461077844311,0.2864864864864863,0.1759336099585061,0.2059467926333226,0.8414950538027461,0.9137278106508868,0.8874149659863947,0.13465726774299497,0.21621621621621628,0.16819219947720143,0.04386795701084181,0.017018208402824087,0.024142011834319854,0.0321995464852608
T13,20371690,0.1953394706559263,0.2621621621621621,0.223870755028025,0.14134137444079609,0.7948887771964701,0.9527134404057479,0.9237447359896341,0.0390624999999999,0.0405405405405405,0.039787798408488,0.1374506247132866,0.7903932893163668,0.9563313609467454,0.9179138321995466,0.15627697065592638,0.22162162162162158,0.184082956619537,0.003890749727509496,0.004495487880103344,-0.0036179205409975213,0.005830903790087549
T13,20379609,0.2451361867704279,0.46216216216216205,0.3203532717784021,0.20593599274713123,0.8342070472839708,0.9376838546069312,0.9177356656948494,0.1923847695390781,0.2594594594594593,0.2209436133486765,0.1895528941754319,0.8238254704408554,0.952307692307692,0.9232426303854876,0.052751417231349795,0.20270270270270274,0.09940965842972563,0.01638309857169934,0.010381576843115359,-0.014623837700760811,-0.005506964690638161
T13,20387528,0.22793364734794175,0.4297297297297296,0.2978723404255318,0.2079675367926647,0.8154824884055658,0.9362637362637358,0.9150145772594754,0.2894954507857733,0.6756756756756754,0.4053271569195135,0.2705528776640244,0.862760914760915,0.9273879966187656,0.9168286362163914,-0.061561803437831575,-0.24594594594594582,-0.1074548164939817,-0.06258534087135972,-0.04727842635534918,0.008875739644970237,-0.0018140589569159982
T13,20395447,0.22844617632732578,0.3621621621621621,0.2801672640382317,0.18080441653823337,0.8227186493340344,0.9464412510566353,0.921930677032718,0.2425032594524119,0.5027027027027025,0.3271767810026384,0.2322040931157459,0.8563383518768135,0.9312426035502956,0.913265306122449,-0.014057083125086134,-0.14054054054054033,-0.047009516964406695,-0.05139967657751254,-0.03361970254277913,0.015198647506339702,0.008665370910268977
T13,20403366,0.2799425758818703,0.5270270270270269,0.36565764800428596,0.24813329906269863,0.8300129766283617,0.9406424344885881,0.9232912212504052,0.1940654104396794,0.3459459459459458,0.2486471486055223,0.2485401405871763,0.8508918233533622,0.9370921386305998,0.9122934888241012,0.08587716544219093,0.18108108108108106,0.11701049939876365,-0.00040684152447767463,-0.02087884672500051,0.0035502958579882726,0.010997732426303974
T13,20411285,0.23569023569023562,0.35135135135135126,0.2821268020461943,0.20854986873540315,0.825575952114414,0.9501098901098899,0.9249919015225139,0.2785299806576402,0.3891891891891891,0.3246899661781284,0.2147300103575286,0.8612280276895664,0.9558579881656802,0.9320861678004536,-0.04283974496740456,-0.03783783783783784,-0.04256316413193412,-0.006180141622125435,-0.035652075575152375,-0.005748098055790352,-0.0070942662779397425
T13,20419204,0.2412177985948477,0.5567567567567566,0.3366013071895424,0.22129796603126523,0.8461558337712187,0.9233136094674551,0.9079365079365082,0.1999553671055567,0.3459459459459458,0.2534295007778248,0.1777069456838696,0.844460304767997,0.939391377852916,0.9144962747003564,0.04126243148929101,0.21081081081081082,0.08317180641171762,0.04359102034739562,0.001695529003221674,-0.016077768385460933,-0.006559766763848285
T13,20427123,0.25112697220135227,0.516216216216216,0.3378822340156683,0.21298149399720548,0.8079040841348539,0.9325950972104815,0.9151279559442828,0.1365079365079364,0.2324324324324323,0.1719999999999999,0.1719363094038534,0.8340774180774182,0.9356213017751476,0.906122448979592,0.11461903569341586,0.28378378378378377,0.1658822340156684,0.041045184593352074,-0.02617333394256427,-0.0030262045646660685,0.009005506964690713
T13,20435042,0.2083827014218009,0.5432432432432431,0.30122029543994855,0.2502128584905517,0.8219968929199701,0.9096365173288244,0.8942662779397474,0.3115577889447236,0.5027027027027026,0.3846949327817993,0.2860046315578046,0.8467938132553521,0.951360946745562,0.9325396825396826,-0.10317508752292268,0.04054054054054057,-0.08347463734185073,-0.0357917730672529,-0.024796920335381945,-0.041724429416737596,-0.03827340459993511
T13,20442961,0.1539336492890995,0.31351351351351336,0.20648442466624278,0.1848300691598039,0.7994784674784678,0.9245477599323748,0.8989148040168449,0.2154139433551197,0.3054054054054053,0.2526349409134461,0.1831543100670835,0.8123762765301231,0.9512933220625526,0.9241982507288632,-0.06148029406602021,0.00810810810810808,-0.046150516247203344,0.0016757590927204136,-0.012897809051655273,-0.026745562130177758,-0.02528344671201832
T13,20450880,0.21438366600639946,0.5432432432432431,0.30744018354637814,0.2920007140566056,0.8170116743962903,0.9128317836010138,0.8973275024295433,0.1550654720882152,0.6081081081081079,0.2471169686985175,0.2736140903450819,0.849227753535446,0.8549112426035497,0.8445578231292518,0.05931819391818427,-0.06486486486486476,0.06032321484786066,0.01838662371152372,-0.032216079139155696,0.05792054099746413,0.05276967930029153
T13,20458799,0.18622327790973872,0.45405405405405397,0.2641212801796743,0.26376509567947687,0.8244043468658857,0.9131191885038035,0.8938613540654359,0.181702668360864,0.3864864864864864,0.247191011235955,0.2107778082435033,0.8508172534326384,0.9237869822485202,0.90124716553288,0.004520609548874732,0.06756756756756754,0.016930268943719295,0.05298728743597356,-0.02641290656675266,-0.010667793744716714,-0.007385811467444103
T13,20466718,0.2522306108442004,0.5675675675675673,0.34925160370634345,0.2053045681995024,0.8539206780745244,0.926322907861369,0.9112730806608359,0.1844559585492227,0.4810810810810809,0.2666666666666666,0.2386204242657509,0.863864796326335,0.9068639053254433,0.8890022675736963,0.0677746522949777,0.08648648648648644,0.08258493703967684,-0.033315856066248484,-0.009944118251810519,0.019459002535925696,0.02227081308713963
T13,20474637,0.38955479452054775,0.5270270270270269,0.4479816212668196,0.23691378862387058,0.8492251947636567,0.9638377007607776,0.9455134434726272,0.2882427307206067,0.616216216216216,0.3927648578811368,0.2915180348472909,0.8772237326083482,0.9333727810650884,0.9200680272108844,0.10131206379994107,-0.08918918918918917,0.05521676338568282,-0.054604246223420305,-0.02799853784469153,0.030464919695689208,0.025445416261742793
T13,20482556,0.2279260780287474,0.2999999999999999,0.2590431738623103,0.1985542740068814,0.8250672819903593,0.9555029585798814,0.9280045351473925,0.219758064516129,0.2945945945945945,0.2517321016166281,0.1892275956109253,0.8382955838340456,0.9542011834319524,0.926530612244898,0.008168013512618394,0.00540540540540535,0.007311072245682171,0.009326678395956078,-0.013228301843686285,0.001301775147929063,0.0014739229024944844
T13,20490475,0.13602798289933926,0.13513513513513506,0.13558008909548708,0.18907716031329874,0.8447887870964796,0.9624175824175822,0.9277129899578882,0.1500904159132007,0.2243243243243242,0.179848320693391,0.1428995547299217,0.8027025960872118,0.9443786982248518,0.9141723356009072,-0.014062433013861425,-0.08918918918918914,-0.04426823159790391,0.04617760558337705,0.042086191009267804,0.018038884192730475,0.013540654356981041
T13,20498394,0.22357414448669194,0.3405405405405404,0.2699311400153021,0.2695780750966561,0.8648795321103016,0.9482163989856296,0.9227243278263687,0.3246268656716417,0.4702702702702701,0.3841059602649005,0.2165872686580196,0.868397066550913,0.9571597633136092,0.9367346938775512,-0.10105272118494973,-0.12972972972972968,-0.11417482024959841,0.05299080643863649,-0.003517534440611425,-0.008943364327979597,-0.014010366051182443
T13,20506313,0.20137239377144378,0.589189189189189,0.3001573564122739,0.2284067911426855,0.8346844029151725,0.897683854606931,0.8847424684159378,0.2164560365689702,0.6216216216216214,0.3211009174311927,0.2689556968065985,0.8346179890795278,0.9014708368554516,0.8897311305474571,-0.015083642797526414,-0.03243243243243232,-0.020943561018918755,-0.040548905663912976,6.6413835644763e-05,-0.0037869822485205873,-0.0049886621315192725
T13,20514232,0.23735002608242037,0.5270270270270269,0.3272988850257762,0.21817709351505896,0.8022566082566088,0.9258495350803039,0.9091188856494979,0.1893767705382436,0.516216216216216,0.2770984455958549,0.237590529304893,0.8483085604624069,0.9032459847844458,0.8870100421120831,0.04797325554417678,0.010810810810810811,0.050200439429921306,-0.019413435789834038,-0.04605195220579805,0.022603550295858033,0.022108843537414824
T13,20522151,0.2151986183074265,0.24054054054054044,0.22716499544211477,0.2516770754289646,0.8399057366749678,0.9615891800507184,0.9313411078717203,0.2139342139342138,0.3189189189189189,0.256084328011161,0.2022185518547133,0.8264979552671863,0.9486897717666946,0.92227081308714,0.0012644043732127075,-0.07837837837837844,-0.02891933256904622,0.04945852357425132,0.013407781407781538,0.012899408284023806,0.009070294784580324
